"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_gama1" "se_MLE_C_gama2" "se_MLE_beta1" "se_SMLE_beta2" "se_SMLE_gama1" "se_SMLE_gama2" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_gama1" "se_SMLE_C_gama2" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_gama1" "se_MDPDE_gama2" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_gama1" "se_MDPDE_C_gama2"
0.160554812590644 0.29457363209878 0.517908181354612 0.881275657293231 0.167965484245547 0.510623258609391 0.506137895506198 0.9008848627972 0.160554812590644 0.29457363209878 0.517908181354612 0.881275657293231 0.165741723303084 0.282659927698544 0.521193352706961 0.884749617388238 0.160554812590644 0.29457363209878 0.517908181354612 0.881275657293231 0.165362582500334 0.283245762438824 0.521289463994341 0.885040606626819
0.164276174800212 0.289082682862752 0.519092665819361 0.881680795249018 0.194808038648502 0.549306130972298 0.511515588439229 0.9172125952982 0.164276174800212 0.289082682862752 0.519092665819361 0.881680795249018 0.164176102053909 0.294723394275924 0.520150992186087 0.884214470919506 0.164276174800212 0.289082682862752 0.519092665819361 0.881680795249018 0.164176320808864 0.295077625029023 0.520244397639974 0.88440934720646
0.143768416186853 0.306925164043159 0.51478075462339 0.878688310445079 0.136020288225137 0.47024889521425 0.500085434624902 0.881328796100884 0.143768416186853 0.306925164043159 0.51478075462339 0.878688310445079 0.149613063721236 0.291639913156311 0.519089831122098 0.884391558550899 0.143768416186853 0.306925164043159 0.51478075462339 0.878688310445079 0.149331065879488 0.292470233989061 0.519125230290092 0.884527560162588
0.162738235872764 0.309690626417932 0.517570519167071 0.882228453642951 0.155715638829015 0.496273676892834 0.503517384384069 0.89286818869135 0.162738235872764 0.309690626417932 0.517570519167071 0.882228453642951 0.159309477064989 0.322390410280817 0.519184518519403 0.887122677985509 0.162738235872764 0.309690626417932 0.517570519167071 0.882228453642951 0.159029793141846 0.322956988333136 0.519197706397063 0.887169055505297
0.17658170332954 0.267696798526292 0.519043650921747 0.876743107926796 0.21105527834686 0.553779856259266 0.515303645664493 0.921047076305291 0.17658170332954 0.267696798526292 0.519043650921747 0.876743107926796 0.17829199796561 0.275513626584839 0.522077100387922 0.882489036412436 0.17658170332954 0.267696798526292 0.519043650921747 0.876743107926796 0.178206424714029 0.275961117979117 0.522215395847263 0.882802454916631
0.131884725004652 0.258152220391192 0.514963680997363 0.876114242893803 0.13370815494886 0.459168453654478 0.499709070682036 0.875115355457232 0.131884725004652 0.258152220391192 0.514963680997363 0.876114242893803 0.133026937427034 0.260508013166251 0.516174330283481 0.878360203698438 0.131884725004652 0.258152220391192 0.514963680997363 0.876114242893803 0.132934284109785 0.260739419463327 0.516251075406238 0.878503029827191
0.156281255155439 0.291635838174934 0.517432710961109 0.880531321648695 0.182594429932685 0.525547725313747 0.508937746267044 0.907520795960011 0.156281255155439 0.291635838174934 0.517432710961109 0.880531321648695 0.158801175162791 0.29034280820831 0.52029070815911 0.88506140931601 0.156281255155439 0.291635838174934 0.517432710961109 0.880531321648695 0.15862287065368 0.290646767760845 0.520382521472533 0.885258794673749
0.157740737206696 0.336928932682628 0.516026528025287 0.882856659314046 0.161730131052251 0.497298436988241 0.504975725687691 0.892627246610963 0.157740737206696 0.336928932682628 0.516026528025287 0.882856659314046 0.155383839756119 0.347546148234327 0.517586689182711 0.88742324393637 0.157740737206696 0.336928932682628 0.516026528025287 0.882856659314046 0.156478502032491 0.342270662632214 0.520117392063132 0.891014601009153
0.171566115924377 0.307559323590472 0.519493051691128 0.883545346074341 0.176560698058899 0.532880987345814 0.507413842147647 0.909410350573092 0.171566115924377 0.307559323590472 0.519493051691128 0.883545346074341 0.175333385090691 0.298149467494686 0.522598439105038 0.886966792132512 0.171566115924377 0.307559323590472 0.519493051691128 0.883545346074341 0.175106064487157 0.298647783542754 0.522700635789491 0.887244314064886
0.120126997584065 0.284566272028651 0.511554470550718 0.871455102399367 0.132480599642222 0.456662722582937 0.499851037533631 0.875994254258648 0.120126997584065 0.284566272028651 0.511554470550718 0.871455102399367 0.120720483811827 0.291490463536858 0.513831734193267 0.876143196299093 0.120126997584065 0.284566272028651 0.511554470550718 0.871455102399367 0.120657196449901 0.292151700414509 0.513809271746592 0.875956269870442
0.167662480324035 0.330324800077109 0.518311243741592 0.884868749798668 0.179762518359043 0.517556551261823 0.508826518628609 0.903680625968873 0.167662480324035 0.330324800077109 0.518311243741592 0.884868749798668 0.167036915904269 0.340527515678588 0.520329064455467 0.889916379487902 0.167662480324035 0.330324800077109 0.518311243741592 0.884868749798668 0.166503903067418 0.342627590406474 0.52020513313348 0.889962394301534
0.108876729366597 0.254482590420644 0.511699339201474 0.870005462393636 0.113261521449799 0.404091304993378 0.497720554940712 0.854711526664555 0.108876729366597 0.254482590420644 0.511699339201474 0.870005462393636 0.108538071068144 0.267390673303787 0.513109971971575 0.872732896737551 0.108876729366597 0.254482590420644 0.511699339201474 0.870005462393636 0.1082605652307 0.268134178440479 0.513040393489752 0.872421674886785
0.121281122632692 0.244228337146458 0.514461560159109 0.874688558592481 0.124224588811984 0.429157870587273 0.499063871682314 0.864220549343851 0.121281122632692 0.244228337146458 0.514461560159109 0.874688558592481 0.124751885316761 0.236972095987484 0.516265491176552 0.877185696215568 0.121281122632692 0.244228337146458 0.514461560159109 0.874688558592481 0.124617999194906 0.237253264975929 0.516343696844833 0.877342151485634
0.155141582836176 0.317846442011655 0.516182263102563 0.88169158539573 0.169631067651721 0.523627469783753 0.506004994733674 0.906068350247127 0.155141582836176 0.317846442011655 0.516182263102563 0.88169158539573 0.152125246103993 0.317066339379601 0.518373865532418 0.885975042215001 0.155141582836176 0.317846442011655 0.516182263102563 0.88169158539573 0.152291259129086 0.317626164236333 0.518455413816391 0.886075146720875
0.164379143828762 0.306439950814489 0.517854280155411 0.881963279026992 0.194375163810775 0.54818660489675 0.510667665721477 0.916397046433713 0.164379143828762 0.306439950814489 0.517854280155411 0.881963279026992 0.165612309307512 0.313097465611999 0.520372747491733 0.887116938725937 0.164379143828762 0.306439950814489 0.517854280155411 0.881963279026992 0.165467802196882 0.313375027700383 0.520452268237335 0.887270541369569
0.111426786467635 0.264065028953693 0.511670148947368 0.870309701524256 0.10945542337452 0.405442447640453 0.496705796605565 0.853958603185064 0.111426786467635 0.264065028953693 0.511670148947368 0.870309701524256 0.111442135038 0.277166034654028 0.515228685087236 0.877353061560379 0.111426786467635 0.264065028953693 0.511670148947368 0.870309701524256 0.111281440250885 0.277290954086554 0.515076789835265 0.87673969436954
0.123447947691986 0.255420195559915 0.514201992423276 0.874772612412452 0.124196956660673 0.418830604536285 0.499748838682335 0.862447199939204 0.123447947691986 0.255420195559915 0.514201992423276 0.874772612412452 0.124791698121761 0.242409343214951 0.516068559335934 0.877075466557603 0.123447947691986 0.255420195559915 0.514201992423276 0.874772612412452 0.124717859502175 0.243024214093108 0.516137611391875 0.877229856486213
0.190679035040084 0.32748778967294 0.521307208946225 0.88568256943594 0.196823273285532 0.546202361738845 0.511592138261388 0.914465797217109 0.190679035040084 0.32748778967294 0.521307208946225 0.88568256943594 0.191147695913678 0.342688269757287 0.523886833104475 0.89243089674088 0.190679035040084 0.32748778967294 0.521307208946225 0.88568256943594 0.19087906937326 0.343112047559105 0.523949479445131 0.892631586610957
0.153852607640911 0.294093030899985 0.517091999751891 0.880594677327968 0.165995080641559 0.49825068999622 0.50612845936205 0.895652608215158 0.153852607640911 0.294093030899985 0.517091999751891 0.880594677327968 0.152627137164726 0.294712401183833 0.519459287542936 0.884965372928259 0.153852607640911 0.294093030899985 0.517091999751891 0.880594677327968 0.152505087315147 0.295734228472099 0.519514646822555 0.88514251269344
0.154273454166438 0.331252935195963 0.515698679015272 0.88207999776923 0.177832668987868 0.531447409454525 0.507990022302397 0.910392861428691 0.154273454166438 0.331252935195963 0.515698679015272 0.88207999776923 0.15383988047859 0.331913041425089 0.518253077880744 0.88694092028811 0.154273454166438 0.331252935195963 0.515698679015272 0.88207999776923 0.153811429571316 0.333221347574976 0.518232758416829 0.886938830364521
0.152002932969234 0.285073286314101 0.51699857142569 0.879961323476634 0.177170119145151 0.53343831295353 0.507484780699163 0.910766437486043 0.152002932969234 0.285073286314101 0.51699857142569 0.879961323476634 0.152437054556646 0.296256982396277 0.517870404727889 0.882680377109981 0.152002932969234 0.285073286314101 0.51699857142569 0.879961323476634 0.152339234717182 0.296503603146824 0.517940981011911 0.88282087452683
0.13276962514728 0.288748168794687 0.513709707245549 0.875815804377803 0.142337757859605 0.469739895757319 0.50155335286355 0.881985555850696 0.13276962514728 0.288748168794687 0.513709707245549 0.875815804377803 0.133916279650288 0.29037660878455 0.51496023826869 0.878248926532687 0.13276962514728 0.288748168794687 0.513709707245549 0.875815804377803 0.135000237665233 0.289602356935375 0.516746513598133 0.881281717161319
0.137872634786704 0.270064081318796 0.516076009684033 0.878102192770235 0.129815878612961 0.437419679652068 0.500128633284901 0.867947624672413 0.137872634786704 0.270064081318796 0.516076009684033 0.878102192770235 0.144917486123667 0.252509894004769 0.518432461755778 0.87972991756989 0.137872634786704 0.270064081318796 0.516076009684033 0.878102192770235 0.144585181888016 0.253015893788199 0.518502702314852 0.879942868698933
0.176536608765879 0.370628337369859 0.517453687789856 0.888520812510092 0.189995845873167 0.569109710024631 0.509153481279501 0.925611278765941 0.176536608765879 0.370628337369859 0.517453687789856 0.888520812510092 0.174250255375342 0.380155737897937 0.519477777401722 0.894700162238575 0.176536608765879 0.370628337369859 0.517453687789856 0.888520812510092 0.173986941036551 0.381802142407128 0.51935332004308 0.894602967054536
0.136651633084289 0.279376069112608 0.515264376202479 0.877719021699056 0.166551132830941 0.510913938609817 0.506068776109535 0.902190952827049 0.136651633084289 0.279376069112608 0.515264376202479 0.877719021699056 0.137944348037538 0.268908500937623 0.517091917622743 0.879880936440093 0.136651633084289 0.279376069112608 0.515264376202479 0.877719021699056 0.137918881714359 0.269196710135264 0.517174501627695 0.880036396670018
0.185749601187268 0.326947693367004 0.520841748262737 0.885655811962092 0.203004319221859 0.558787938637433 0.512695462706856 0.920483971625026 0.185749601187268 0.326947693367004 0.520841748262737 0.885655811962092 0.189171443621109 0.315788928645402 0.523710085233572 0.888433247745781 0.185749601187268 0.326947693367004 0.520841748262737 0.885655811962092 0.188963537700456 0.316572647126078 0.52381615792694 0.888766134675158
0.179631966343506 0.330175178781128 0.520273907361165 0.886506545870959 0.211967732386554 0.582040060616956 0.514961948464151 0.933118364467181 0.179631966343506 0.330175178781128 0.520273907361165 0.886506545870959 0.181454337433226 0.320789416429905 0.523350372888184 0.890142932320191 0.179631966343506 0.330175178781128 0.520273907361165 0.886506545870959 0.181306496782487 0.321166956726508 0.523441912362731 0.890365193785382
0.18766698913287 0.329174005572394 0.52154473744428 0.886522130779164 0.207141608938714 0.549086962052187 0.514336685181401 0.915640236948774 0.18766698913287 0.329174005572394 0.52154473744428 0.886522130779164 0.18976063871812 0.322916023143435 0.524399889988044 0.889983943456057 0.18766698913287 0.329174005572394 0.52154473744428 0.886522130779164 0.189630939308873 0.323255057930835 0.524499630835315 0.890225479635599
0.19362433141769 0.33249237475734 0.522141918268703 0.886870440223993 0.188664585820115 0.525102835266141 0.510593507354923 0.90563566493609 0.19362433141769 0.33249237475734 0.522141918268703 0.886870440223993 0.192043776702296 0.339730199401129 0.524534020149496 0.8925132093335 0.19362433141769 0.33249237475734 0.522141918268703 0.886870440223993 0.191715084677605 0.340600891413992 0.524587741989036 0.892786611846889
0.16194600222815 0.287939295589205 0.518288980859533 0.880743555626662 0.185518403422079 0.52910095956114 0.509483572096229 0.908225127532862 0.16194600222815 0.287939295589205 0.518288980859533 0.880743555626662 0.162385705019538 0.297556489374054 0.519300863701185 0.883554982234259 0.16194600222815 0.287939295589205 0.518288980859533 0.880743555626662 0.163074117661994 0.298752891602123 0.52089169263542 0.886340568172373
0.162283573566343 0.300464702326786 0.518344079403965 0.882324332710828 0.179293933375527 0.541729112287277 0.507995384204066 0.915182848377181 0.162283573566343 0.300464702326786 0.518344079403965 0.882324332710828 0.165591728417196 0.288315405809576 0.520140087797724 0.883348825851942 0.162283573566343 0.300464702326786 0.518344079403965 0.882324332710828 0.165453234096308 0.288698137538591 0.520225918352009 0.883559618395629
0.155956996207618 0.328744181806432 0.516191897676066 0.882305888877915 0.168085329937979 0.505795606764615 0.506623551550114 0.899827752318259 0.155956996207618 0.328744181806432 0.516191897676066 0.882305888877915 0.167156729310795 0.293022718339528 0.52178949026781 0.886088404148076 0.155956996207618 0.328744181806432 0.516191897676066 0.882305888877915 0.16688568296838 0.293595927669023 0.521875571329607 0.886341717120639
0.188290895384469 0.335165957168032 0.520771787856929 0.886429362636523 0.189017297954624 0.543377767852746 0.509583433294843 0.9130547317416 0.188290895384469 0.335165957168032 0.520771787856929 0.886429362636523 0.188004501936648 0.346129383752273 0.523119789954365 0.892332717548054 0.188290895384469 0.335165957168032 0.520771787856929 0.886429362636523 0.187863069750732 0.346719761947835 0.523185300327742 0.892523753270588
0.120643173678441 0.226091008332033 0.5150590282362 0.874646298748684 0.138447795817248 0.450726275430912 0.501794315621152 0.876435732905062 0.120643173678441 0.226091008332033 0.5150590282362 0.874646298748684 0.121716630672157 0.215119645651345 0.516509929193196 0.876215415835936 0.120643173678441 0.226091008332033 0.5150590282362 0.874646298748684 0.121604937764575 0.215402399020742 0.516603447668336 0.876405016747284
0.148685330925691 0.248396261109091 0.517511844731863 0.877117137314239 0.181298166755999 0.541149899368624 0.508453912447335 0.915204276356346 0.148685330925691 0.248396261109091 0.517511844731863 0.877117137314239 0.147293639562643 0.254400057540986 0.518554143064277 0.879733295163 0.148685330925691 0.248396261109091 0.517511844731863 0.877117137314239 0.147295299324074 0.254766159934742 0.518654874721167 0.8799397502822
0.175340215323292 0.346336397629816 0.518908270162123 0.887230471161911 0.202018259764322 0.566466604047531 0.512644127653866 0.925213166320884 0.175340215323292 0.346336397629816 0.518908270162123 0.887230471161911 0.177125090571965 0.350353845465945 0.521757411736156 0.892687354081494 0.175340215323292 0.346336397629816 0.518908270162123 0.887230471161911 0.176991375538606 0.350703141083654 0.521799309641348 0.892753229019637
0.161147093956926 0.302496681831831 0.5183393588869 0.882602138829912 0.169951295887085 0.529780633923139 0.506193626130822 0.90945911552195 0.161147093956926 0.302496681831831 0.5183393588869 0.882602138829912 0.161920006519476 0.304823719990085 0.519550302452431 0.884876129743428 0.161147093956926 0.302496681831831 0.5183393588869 0.882602138829912 0.161831168708472 0.305119098141642 0.519622520472833 0.885035870565774
0.165386638369336 0.282540956395444 0.518296674754 0.879729690677565 0.188339386720497 0.52041145870206 0.510234907831422 0.904574580948871 0.165386638369336 0.282540956395444 0.518296674754 0.879729690677565 0.166323271014154 0.2839085808213 0.520957017547452 0.884257502081998 0.165386638369336 0.282540956395444 0.518296674754 0.879729690677565 0.166273650534966 0.284293199556117 0.521080326924046 0.884514323831546
0.163963132446858 0.296986887214543 0.518588189146696 0.881922077414959 0.185861578587004 0.540985506070411 0.509391227112799 0.914144407019203 0.163963132446858 0.296986887214543 0.518588189146696 0.881922077414959 0.165540804905452 0.311445899413817 0.520986118678644 0.887686586961374 0.163963132446858 0.296986887214543 0.518588189146696 0.881922077414959 0.165295691135908 0.311649298749732 0.52105382816888 0.88783124371817
0.145105634336554 0.315384440487395 0.514265374376913 0.878534521206586 0.140848241455029 0.446958195171425 0.502195821639488 0.873576573916051 0.145105634336554 0.315384440487395 0.514265374376913 0.878534521206586 0.144132587706627 0.324114968231614 0.51827634944181 0.886909154583063 0.145105634336554 0.315384440487395 0.514265374376913 0.878534521206586 0.144658853493705 0.324970682272409 0.520608014884532 0.890912960263054
0.194638846316169 0.359774337526331 0.521667926529475 0.890173020545781 0.205359329839783 0.572541582736472 0.51286858438338 0.926593187016478 0.194638846316169 0.359774337526331 0.521667926529475 0.890173020545781 0.196656617890687 0.360161294574067 0.52449714060758 0.895041818988122 0.194638846316169 0.359774337526331 0.521667926529475 0.890173020545781 0.196463133546638 0.360472455021926 0.524554235294089 0.895192047038625
0.160196366188655 0.303642603761007 0.517718266414567 0.881764250959612 0.175311128132587 0.49110521351566 0.50848954864019 0.892412561724822 0.160196366188655 0.303642603761007 0.517718266414567 0.881764250959612 0.158846454785679 0.292729317756452 0.520361697408285 0.885215544301623 0.160196366188655 0.303642603761007 0.517718266414567 0.881764250959612 0.158728094252142 0.293140795544058 0.520456539314157 0.885417128491372
0.180249435816982 0.318624547433982 0.520348417664147 0.884728577029832 0.181720549211255 0.525323566993745 0.508641523131995 0.904911852195254 0.180249435816982 0.318624547433982 0.520348417664147 0.884728577029832 0.185204731062512 0.31179391592036 0.523340724064367 0.888185533126705 0.180249435816982 0.318624547433982 0.520348417664147 0.884728577029832 0.184891724248654 0.312135633255979 0.523433584617567 0.888450748152844
0.176207578306468 0.313590470562097 0.519787347211366 0.884024407247375 0.192760527636369 0.565616797900549 0.510254331236927 0.925491586706517 0.176207578306468 0.313590470562097 0.519787347211366 0.884024407247375 0.176038869883876 0.323787749437918 0.522128703953622 0.88967512000223 0.176207578306468 0.313590470562097 0.519787347211366 0.884024407247375 0.175839344962266 0.324273843952312 0.522198376084635 0.889865340732444
0.159692846615964 0.326177698010631 0.516832054591329 0.883206849989021 0.183166280045696 0.554470851103219 0.508539806008519 0.921761669699816 0.159692846615964 0.326177698010631 0.516832054591329 0.883206849989021 0.16001469837792 0.338520771963782 0.518995134222038 0.88886746454192 0.159692846615964 0.326177698010631 0.516832054591329 0.883206849989021 0.15992017428817 0.338762887580452 0.519024359438263 0.888838418909089
0.151903570850444 0.299156528249137 0.516402843886762 0.880372800905837 0.174082105605211 0.520288404263294 0.5069998678011 0.904056307006021 0.151903570850444 0.299156528249137 0.516402843886762 0.880372800905837 0.149255979450203 0.307745822442986 0.518207484446549 0.884755683569312 0.151903570850444 0.299156528249137 0.516402843886762 0.880372800905837 0.14931636457921 0.308080488797104 0.518292104195447 0.884856509153079
0.185236989986539 0.327372220941695 0.521251892598662 0.886208699012854 0.20519122966886 0.553014944323388 0.513820656635939 0.91845406926254 0.185236989986539 0.327372220941695 0.521251892598662 0.886208699012854 0.189042158408165 0.333103268340817 0.524232913544091 0.891387491335831 0.185236989986539 0.327372220941695 0.521251892598662 0.886208699012854 0.188745387429348 0.333344567222712 0.524299977521248 0.891583293730576
0.136843951211225 0.284202791071049 0.514754185045338 0.877273377112441 0.16120648916556 0.511309250631882 0.504450014269907 0.900985121791472 0.136843951211225 0.284202791071049 0.514754185045338 0.877273377112441 0.14300580171263 0.274494805366243 0.517303711385197 0.880311886813085 0.136843951211225 0.284202791071049 0.514754185045338 0.877273377112441 0.142911780301339 0.274746488639636 0.517379491953523 0.880462506125089
0.176120494556477 0.350052570188725 0.518792898318953 0.887296185856479 0.200722357516002 0.560106188282538 0.51216699768634 0.92078900640361 0.176120494556477 0.350052570188725 0.518792898318953 0.887296185856479 0.176986188658657 0.354844994316544 0.521419683197181 0.89252550297474 0.176120494556477 0.350052570188725 0.518792898318953 0.887296185856479 0.176900692130405 0.355595378211202 0.521445882410051 0.892604984218066
0.140414510914578 0.271589008036561 0.51576736122439 0.877852497681823 0.172039844578645 0.521770609269612 0.506594168792442 0.90594291112097 0.140414510914578 0.271589008036561 0.51576736122439 0.877852497681823 0.144203578938265 0.259018722065554 0.517750928445249 0.879633931465686 0.140414510914578 0.271589008036561 0.51576736122439 0.877852497681823 0.144101196493994 0.25927994142389 0.517838331056751 0.879816298558256
0.148039673997435 0.282424489829918 0.516276716536875 0.878924687022933 0.167533715304293 0.501056234464515 0.506091042237508 0.896173908498094 0.148039673997435 0.282424489829918 0.516276716536875 0.878924687022933 0.148383142433533 0.284999013832876 0.517408348665526 0.881073600139979 0.148039673997435 0.282424489829918 0.516276716536875 0.878924687022933 0.148947663811783 0.286567866845106 0.51897482182143 0.88388241821103
0.141414884569999 0.331430490030602 0.512386720506236 0.876941085054898 0.1485701553116 0.481449942649747 0.502544481650267 0.88717628994742 0.141414884569999 0.331430490030602 0.512386720506236 0.876941085054898 0.141770958945361 0.339650147664652 0.517380102780212 0.888249186683001 0.141414884569999 0.331430490030602 0.512386720506236 0.876941085054898 0.142121941186015 0.33992875153334 0.519944597214446 0.892758130125818
0.144700313058273 0.308271667840541 0.514810984351861 0.878956336356965 0.144955487209816 0.480539106695619 0.501742974412706 0.886190457055147 0.144700313058273 0.308271667840541 0.514810984351861 0.878956336356965 0.142509181303384 0.317925163765056 0.516482524477907 0.883172384166348 0.144700313058273 0.308271667840541 0.514810984351861 0.878956336356965 0.14237987694148 0.318870359627437 0.516451073831543 0.883074558958049
0.192826275237159 0.307992608246071 0.520436576225029 0.881256395435026 0.178696902762829 0.504624452350325 0.508296568131202 0.895893984040007 0.192826275237159 0.307992608246071 0.520436576225029 0.881256395435026 0.191589415015946 0.321717523128219 0.523351791943589 0.888310120463698 0.192826275237159 0.307992608246071 0.520436576225029 0.881256395435026 0.178696902762829 0.504624452350325 0.508296568131202 0.895893984040007
0.139070658225364 0.278468285374296 0.515426077447252 0.877917049094373 0.124285469170577 0.435599370998508 0.498694785299145 0.865769323025965 0.139070658225364 0.278468285374296 0.515426077447252 0.877917049094373 0.138176138831045 0.290227834586767 0.515864223051504 0.879779418279373 0.139070658225364 0.278468285374296 0.515426077447252 0.877917049094373 0.137957031429611 0.29058200295281 0.51589466288612 0.879839568346203
0.172705563175444 0.283286026143293 0.519531586224937 0.880390871206361 0.223180880676266 0.592972907100976 0.517616468229313 0.937972417383801 0.172705563175444 0.283286026143293 0.519531586224937 0.880390871206361 0.173131184561144 0.279907044873019 0.520696172720246 0.881921648849117 0.172705563175444 0.283286026143293 0.519531586224937 0.880390871206361 0.173561009654437 0.281342177742816 0.522392490159891 0.88498561745823
0.151253661235795 0.33579005131458 0.514300599909368 0.880501933493011 0.173778996363777 0.524766844504713 0.507004460965893 0.907773514685701 0.151253661235795 0.33579005131458 0.514300599909368 0.880501933493011 0.152774341153096 0.332323586566467 0.517623319799512 0.886315061920094 0.151253661235795 0.33579005131458 0.514300599909368 0.880501933493011 0.1526105285118 0.332966739170044 0.517607487005753 0.886239765721419
0.175286227804487 0.334445256943199 0.518661848178258 0.885473209270647 0.179441037452309 0.545686598994884 0.507192685887573 0.913992512777586 0.175286227804487 0.334445256943199 0.518661848178258 0.885473209270647 0.175456941588855 0.344491961242742 0.521038160291292 0.891264502785034 0.175286227804487 0.334445256943199 0.518661848178258 0.885473209270647 0.175299014070258 0.344999516078086 0.521076497760322 0.891356846872618
0.180750903782146 0.353442982088769 0.519356723431959 0.888268729858539 0.206918073587051 0.587290600974453 0.513074167812999 0.935218021605143 0.180750903782146 0.353442982088769 0.519356723431959 0.888268729858539 0.181718833566188 0.359673499934557 0.521970757468963 0.893928652718503 0.180750903782146 0.353442982088769 0.519356723431959 0.888268729858539 0.181631949555133 0.360033340486895 0.522015861195786 0.893989443715214
