"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_gama1" "se_MLE_C_gama2" "se_MLE_beta1" "se_SMLE_beta2" "se_SMLE_gama1" "se_SMLE_gama2" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_gama1" "se_SMLE_C_gama2" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_gama1" "se_MDPDE_gama2" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_gama1" "se_MDPDE_C_gama2"
0.0557192601876236 0.108982261400778 0.182886789554025 0.311806598503256 0.0618697079455434 0.183809777383554 0.179426465331126 0.319892339537041 0.0557192601876236 0.108982261400778 0.182886789554025 0.311806598503256 0.0561619317369884 0.109517967400758 0.183840550796056 0.313506749149328 0.0557192601876236 0.108982261400778 0.182886789554025 0.311806598503256 0.0561144730785659 0.109680551000414 0.183863382070051 0.313554143521384
0.0627869788876204 0.113065260050109 0.183793681942929 0.312795672109384 0.072412062744381 0.199126039851927 0.18143277035322 0.326342062012431 0.0627869788876204 0.113065260050109 0.183793681942929 0.312795672109384 0.0625784020742418 0.1119259617978 0.184699388253271 0.314273816401886 0.0627869788876204 0.113065260050109 0.183793681942929 0.312795672109384 0.0625834291652314 0.112144532780147 0.184737392608358 0.314360440824701
0.0604889780964134 0.116160258043463 0.18332735429175 0.312824222223593 0.0669788627028916 0.192038631964133 0.180287454128852 0.323133510690979 0.0604889780964134 0.116160258043463 0.18332735429175 0.312824222223593 0.0608252007707994 0.114405021768412 0.184352922562653 0.314363194798518 0.0604889780964134 0.116160258043463 0.18332735429175 0.312824222223593 0.0608021462779559 0.114637748713409 0.184379869464003 0.314430181155663
0.0611076423227595 0.112238554299542 0.183686624172012 0.312729001846954 0.0648746133053189 0.189696992288184 0.179967668611709 0.322376189099486 0.0611076423227595 0.112238554299542 0.183686624172012 0.312729001846954 0.0609932959922593 0.111548610922278 0.184588831044208 0.314232732094758 0.0611076423227595 0.112238554299542 0.183686624172012 0.312729001846954 0.060976361802267 0.111830635882349 0.184619837964344 0.314317232696233
0.0559328628782488 0.111261127192393 0.182825740619278 0.311956118296571 0.0639017056243723 0.188521514012939 0.17974880272513 0.32192705746244 0.0559328628782488 0.111261127192393 0.182825740619278 0.311956118296571 0.0563622022148734 0.110596696897689 0.183841694758984 0.313628304332689 0.0559328628782488 0.111261127192393 0.182825740619278 0.311956118296571 0.0563285685076236 0.110781996283075 0.183864435997666 0.31367515928683
0.0561341541302612 0.111191296073032 0.182762158401664 0.311865030612836 0.064700312994348 0.190980982779238 0.179786122914344 0.322974602487787 0.0561341541302612 0.111191296073032 0.182762158401664 0.311865030612836 0.0568555588267526 0.109803624699495 0.183854735760493 0.31353384427137 0.0561341541302612 0.111191296073032 0.182762158401664 0.311865030612836 0.0568138681162451 0.109994072306025 0.183878624922264 0.313587086879336
0.0590564302685523 0.113198381149986 0.18325868732894 0.312487931778069 0.0660154670886581 0.188860897194616 0.180241151129442 0.322144739631771 0.0590564302685523 0.113198381149986 0.18325868732894 0.312487931778069 0.0593655625929116 0.114373489686939 0.184173038108397 0.314203327295588 0.0590564302685523 0.113198381149986 0.18325868732894 0.312487931778069 0.0593343985336143 0.114533222046979 0.184198230805495 0.314254520086089
0.0575667367412482 0.113912818644518 0.182959277917405 0.312307150285283 0.0614679640021457 0.185110212264009 0.179240359101479 0.320167524204072 0.0575667367412482 0.113912818644518 0.182959277917405 0.312307150285283 0.0575741861581031 0.114999108178012 0.183835731048287 0.314023936718973 0.0575667367412482 0.113912818644518 0.182959277917405 0.312307150285283 0.0575463113374778 0.115185288388828 0.183854989760363 0.314059573087675
0.0618848672384831 0.115374641776453 0.18360274518623 0.312945450090136 0.0690927499288987 0.196385005934973 0.180685586749299 0.325153180270224 0.0618848672384831 0.115374641776453 0.18360274518623 0.312945450090136 0.062200085325686 0.11718082451438 0.184515469343126 0.314768376674651 0.0618848672384831 0.115374641776453 0.18360274518623 0.312945450090136 0.0621565553416816 0.117357639920006 0.184539585809168 0.31482679396803
0.0621140533675505 0.110458707840026 0.18382735722869 0.312572347624751 0.0707181459771302 0.194956243145772 0.181224069767946 0.324671656353278 0.0621140533675505 0.110458707840026 0.18382735722869 0.312572347624751 0.0622174638163715 0.113475766165928 0.184699235207064 0.314487730604865 0.0621140533675505 0.110458707840026 0.18382735722869 0.312572347624751 0.0621655885858105 0.113634128358106 0.184728087313777 0.314558521748541
0.0624501855079547 0.113139615779101 0.183794721124817 0.312844375913655 0.0677263405239947 0.192835194813638 0.180551009533189 0.323871680110896 0.0624501855079547 0.113139615779101 0.183794721124817 0.312844375913655 0.0622835788195396 0.113890121258321 0.184658813455233 0.314513389162629 0.0624501855079547 0.113139615779101 0.183794721124817 0.312844375913655 0.0622377106907295 0.114146231555225 0.184686472636884 0.314593623837707
0.0618460401910994 0.1126487295352 0.183652780060964 0.312687191086202 0.0650838610686713 0.190505185411809 0.179919508004013 0.322576839562942 0.0618460401910994 0.1126487295352 0.183652780060964 0.312687191086202 0.0618720381314358 0.113527641424427 0.184557626156781 0.314392434719005 0.0618460401910994 0.1126487295352 0.183652780060964 0.312687191086202 0.0618243233106846 0.113732322847252 0.184585414810892 0.31446566516931
0.0595342981986523 0.113387582606815 0.183291835337805 0.312553497367619 0.0674880557513119 0.193201814212939 0.180405009780695 0.323748883794653 0.0595342981986523 0.113387582606815 0.183291835337805 0.312553497367619 0.059476448545169 0.116303583369231 0.184103727611998 0.314403152703835 0.0595342981986523 0.113387582606815 0.183291835337805 0.312553497367619 0.0594462151844519 0.116464671293807 0.184126022595548 0.314445983466006
0.0561055825694001 0.109050586185377 0.182915627352823 0.311823263346238 0.0606302008230813 0.181113517010791 0.179207370768672 0.318671580492759 0.0561055825694001 0.109050586185377 0.182915627352823 0.311823263346238 0.056225748432581 0.108990966117111 0.183840045404222 0.313425755681466 0.0561055825694001 0.109050586185377 0.182915627352823 0.311823263346238 0.0561964357785675 0.10918651220078 0.183865684416263 0.313480226934037
0.0638406160137409 0.115448401591283 0.183926051962152 0.313111474667436 0.0713709512457183 0.195939976382578 0.181306414983677 0.325103566229097 0.0638406160137409 0.115448401591283 0.183926051962152 0.313111474667436 0.0641713830290972 0.113183410267331 0.184906949196961 0.314438194123079 0.0638406160137409 0.115448401591283 0.183926051962152 0.313111474667436 0.0641507191861853 0.113399788714788 0.184942887908653 0.314527835349863
0.0566633108407833 0.10627730663929 0.183107400152977 0.311755753157294 0.0612868250424405 0.180932932064448 0.17936397302617 0.318509683663938 0.0566633108407833 0.10627730663929 0.183107400152977 0.311755753157294 0.0569075143374059 0.105103054280478 0.183576826895806 0.312383886625852 0.0566633108407833 0.10627730663929 0.183107400152977 0.311755753157294 0.057016694148015 0.105463987081144 0.184119540137658 0.313346227963566
