"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_gama2" "MLE_C_beta1" "MLE_C_beta2" "MLE_C_gama1" "MLE_C_gama2" "SMLE_beta1" "SMLE_beta2" "SMLE_gama1" "SMLE_gama2" "SMLE_C_beta1" "SMLE_C_beta2" "SMLE_C_gama1" "SMLE_C_gama2" "MDPDE_beta1" "MDPDE_beta2" "MDPDE_gama1" "MDPDE_gama2" "MDPDE_C_beta1" "MDPDE_C_beta2" "MDPDE_C_gama1" "MDPDE_C_gama2"
-2.24260615437173 -2.99832149350002 4.0394757426701 1.95553809053668 -2.77028979122846 -0.730829510685029 5.51619550354405 -3.89990761851716 -2.24260615437173 -2.99832149350002 4.0394757426701 1.95553809053668 -2.17294450831657 -3.17183749070433 3.9014683428698 2.30667088945595 -2.24260615437173 -2.99832149350002 4.0394757426701 1.95553809053668 -2.17729539257688 -3.16091302063699 3.91369062643911 2.27495900917186
-2.51872279462779 -2.40694032639542 4.83686075817032 1.1012965991632 -2.97545254872201 -0.495484881651648 6.23639813693432 -4.53248839313514 -2.51872279462779 -2.40694032639542 4.83686075817032 1.1012965991632 -2.52489119573386 -2.38624367496587 4.68306959505014 1.4983688574565 -2.51872279462779 -2.40694032639542 4.83686075817032 1.1012965991632 -2.52623721302193 -2.38255475853893 4.68981312097713 1.48078679249182
-2.58842568761973 -2.32888285727597 4.66086268361012 1.1031562892865 -3.02044803711926 -0.47693105927935 6.10970571162615 -4.41636780072017 -2.58842568761973 -2.32888285727597 4.66086268361012 1.1031562892865 -2.57685667865799 -2.35715502495461 4.69056155685243 0.993233512170041 -2.58842568761973 -2.32888285727597 4.66086268361012 1.1031562892865 -2.58032626792707 -2.34733009958306 4.70310756206505 0.962726712240132
-2.53541983177027 -2.43723027346306 5.06362567373721 0.619437332473735 -2.91827437812216 -0.740712830024747 6.52521228957792 -4.88432984671524 -2.53541983177027 -2.43723027346306 5.06362567373721 0.619437332473735 -2.54527419156402 -2.41595764575823 5.13340230615075 0.464317040833434 -2.53541983177027 -2.43723027346306 5.06362567373721 0.619437332473735 -2.54778796174129 -2.4074947663356 5.142297712431 0.438669070948599
-2.49505941544109 -2.49608502859877 4.34352420036095 1.80904126171327 -2.9283961420185 -0.537487493681014 5.71466774307553 -3.9894748617243 -2.49505941544109 -2.49608502859877 4.34352420036095 1.80904126171327 -2.46721348487958 -2.57509161489615 4.36705930954388 1.75690328030565 -2.49505941544109 -2.49608502859877 4.34352420036095 1.80904126171327 -2.46988199093839 -2.56740817098013 4.37730913035187 1.72964117024791
-2.48358978079241 -2.52362438746908 4.96629662021653 0.789834002616046 -2.94395787535663 -0.607082238721454 6.44399319468202 -4.81588500424625 -2.48358978079241 -2.52362438746908 4.96629662021653 0.789834002616046 -2.47825776701343 -2.53080695680353 4.93883508299801 0.835487347580715 -2.48358978079241 -2.52362438746908 4.96629662021653 0.789834002616046 -2.4810236931735 -2.52306780254703 4.94945972863933 0.809255500809102
-2.50807378862502 -2.41473806717116 4.77240950307429 0.668447651547292 -3.02914586751161 -0.286856265745915 6.08355188525506 -4.57192155560757 -2.50807378862502 -2.41473806717116 4.77240950307429 0.668447651547292 -2.54025903776746 -2.31972920250932 4.87782045730014 0.379196188773943 -2.50807378862502 -2.41473806717116 4.77240950307429 0.668447651547292 -2.54441215986553 -2.30682656064321 4.89024488814126 0.344120913245527
-2.62330388308371 -2.32157523533392 4.35951289154365 1.28441762046843 -3.18066620729714 -0.0728797408549651 5.76173230044974 -4.18349522314121 -2.62330388308371 -2.32157523533392 4.35951289154365 1.28441762046843 -2.60921008283831 -2.35710642495052 4.29721366471295 1.39311527063334 -2.62330388308371 -2.32157523533392 4.35951289154365 1.28441762046843 -2.61360932815714 -2.34520016517452 4.31086528516105 1.36122597539953
-2.60316278764781 -2.19604262024259 4.62243399891624 1.04325632917781 -3.05840738291175 -0.297482307296745 6.02960255351552 -4.35202360347769 -2.60316278764781 -2.19604262024259 4.62243399891624 1.04325632917781 -2.64326588339196 -2.09436781158398 4.75260092790878 0.72765645638071 -2.60316278764781 -2.19604262024259 4.62243399891624 1.04325632917781 -2.64564115732769 -2.08645075495706 4.76268051246972 0.699535689592799
-2.47722005019037 -2.51482951327863 4.19398618594771 1.92994865825931 -3.00404456432993 -0.322062163284909 5.59912319776803 -3.90510612333025 -2.47722005019037 -2.51482951327863 4.19398618594771 1.92994865825931 -2.50697385983902 -2.43236388387752 4.21685907173078 1.88110099413454 -2.47722005019037 -2.51482951327863 4.19398618594771 1.92994865825931 -2.50971394305651 -2.42511960024271 4.2258614404588 1.85690338392931
-2.40612373773101 -2.63190551211085 4.83354889068437 1.17387276680228 -2.85756921938045 -0.692190172214711 6.06874356127272 -4.32862016556994 -2.40612373773101 -2.63190551211085 4.83354889068437 1.17387276680228 -2.41897409883269 -2.58396210724704 4.85298656322488 1.0963642019773 -2.40612373773101 -2.63190551211085 4.83354889068437 1.17387276680228 -2.42159222589865 -2.5767112415522 4.86247300957345 1.07151753945983
-2.39678233152295 -2.77160103829729 4.30526446640763 1.80313032732437 -2.98507862848563 -0.407204166666101 5.8514742937203 -4.25853064275836 -2.39678233152295 -2.77160103829729 4.30526446640763 1.80313032732437 -2.36420966623313 -2.85700417599197 4.2396125722591 1.94423553327273 -2.39678233152295 -2.77160103829729 4.30526446640763 1.80313032732437 -2.36818002390517 -2.8465492462781 4.25330166271731 1.91091200673769
-2.42993089655398 -2.69847471266328 4.92125165764917 0.487012175539412 -2.86582579421276 -0.795536390688581 6.19185123283695 -4.55501085675669 -2.42993089655398 -2.69847471266328 4.92125165764917 0.487012175539412 -2.43009737682309 -2.70377779014233 4.93189898997431 0.527898737708953 -2.42993089655398 -2.69847471266328 4.92125165764917 0.487012175539412 -2.43369551575705 -2.6919464365254 4.93997245384961 0.500939417782066
-2.55881269248964 -2.28252314129703 4.93353610655977 0.659633919992836 -2.97897967891952 -0.478534639854489 6.25816784275349 -4.61886035271976 -2.55881269248964 -2.28252314129703 4.93353610655977 0.659633919992836 -2.56559265068861 -2.25626400816082 4.88671540100345 0.747554869149872 -2.55881269248964 -2.28252314129703 4.93353610655977 0.659633919992836 -2.56865218806712 -2.24743343391748 4.89785455910169 0.719112848777943
-2.52787840592005 -2.53404413900258 4.70414320604757 1.34499915167264 -2.95254155063035 -0.602302931061075 5.9938169761682 -4.3175141827486 -2.52787840592005 -2.53404413900258 4.70414320604757 1.34499915167264 -2.45581682541859 -2.74803868640665 4.58344657307519 1.6803102368971 -2.52787840592005 -2.53404413900258 4.70414320604757 1.34499915167264 -2.45806883514511 -2.74144557876595 4.59373295257693 1.65436948362165
-2.47252591980544 -2.47060138471947 4.6302071609818 1.03364129663495 -2.85523446441558 -0.738101629710016 6.13117186344359 -4.49739054761258 -2.47252591980544 -2.47060138471947 4.6302071609818 1.03364129663495 -2.45838224005922 -2.50005658552163 4.68278323279438 0.905620698683292 -2.47252591980544 -2.47060138471947 4.6302071609818 1.03364129663495 -2.46136924583245 -2.49145043979822 4.69203640422525 0.880465747187658
-2.38438909376553 -2.63413588226551 4.0820102903745 1.8465314620912 -2.96147797118812 -0.278930397614037 5.40208157069986 -3.78102134494866 -2.38438909376553 -2.63413588226551 4.0820102903745 1.8465314620912 -2.39376002243381 -2.61066585961188 4.06286636124845 1.8594481158043 -2.38438909376553 -2.63413588226551 4.0820102903745 1.8465314620912 -2.39687242425931 -2.60219861196433 4.07325611993747 1.83460913368031
-2.56583017293896 -2.51653477375827 4.95617586924995 1.13315978726245 -3.02138600451952 -0.565001565062867 6.43659280988835 -4.79650089991713 -2.56583017293896 -2.51653477375827 4.95617586924995 1.13315978726245 -2.53660999301169 -2.59175433182994 4.98110872486059 1.09657058432265 -2.56583017293896 -2.51653477375827 4.95617586924995 1.13315978726245 -2.53871044997406 -2.58602060703693 4.98779489386767 1.07802744229196
-2.50054132262535 -2.41644866240748 4.18021766821609 2.06575725209668 -3.02057390747236 -0.273080363816064 5.76675029526336 -4.12814038029551 -2.50054132262535 -2.41644866240748 4.18021766821609 2.06575725209668 -2.5080374401313 -2.39247547308292 4.1082546888398 2.19498572431616 -2.50054132262535 -2.41644866240748 4.18021766821609 2.06575725209668 -2.51059857978687 -2.3860036233327 4.12027301173469 2.16732290713842
-2.46700533498191 -2.46368742448463 4.73141583707713 1.07407107036158 -2.87590576456762 -0.656639212218359 6.14400371435286 -4.50113201048964 -2.46700533498191 -2.46368742448463 4.73141583707713 1.07407107036158 -2.47556045992079 -2.43377789559832 4.79309108503677 0.921426452997382 -2.46700533498191 -2.46368742448463 4.73141583707713 1.07407107036158 -2.47773792363623 -2.42747671594308 4.80040682992735 0.900859595161609
-2.50624500939262 -2.5215050507021 4.31475136605843 1.97881566707849 -3.08673287195594 -0.212490003041015 5.84276376338039 -4.19014190298381 -2.50624500939262 -2.5215050507021 4.31475136605843 1.97881566707849 -2.51836014075287 -2.47499474939487 4.1003149975772 2.49649328708145 -2.50624500939262 -2.5215050507021 4.31475136605843 1.97881566707849 -2.52109856133707 -2.46883828615417 4.11555190486951 2.46078740621298
-2.48263616890715 -2.50831229145124 4.56284013473637 1.5530722275548 -2.92357843798203 -0.588281500444867 5.98595427582368 -4.25247548920486 -2.48263616890715 -2.50831229145124 4.56284013473637 1.5530722275548 -2.49021963078039 -2.48508195353882 4.51720122481721 1.6404803791417 -2.48263616890715 -2.50831229145124 4.56284013473637 1.5530722275548 -2.49258736014401 -2.47847215866374 4.52719783394934 1.61525190822878
-2.54118536183131 -2.35209745558083 4.81217815212051 0.710992322152811 -2.97460943384832 -0.50069453924475 6.11238023104727 -4.42690662743298 -2.54118536183131 -2.35209745558083 4.81217815212051 0.710992322152811 -2.57891036409741 -2.23406156683447 4.7087005902644 0.907925069318865 -2.54118536183131 -2.35209745558083 4.81217815212051 0.710992322152811 -2.58196885452252 -2.2252081793532 4.72150429281813 0.876819884410404
-2.57442275040767 -2.45508553565733 4.60481318361433 1.42704915400857 -3.04937372990647 -0.413032916376651 5.90745483046705 -4.18319148833704 -2.57442275040767 -2.45508553565733 4.60481318361433 1.42704915400857 -2.54863917771232 -2.52609374435761 4.55856623882527 1.52052430142604 -2.57442275040767 -2.45508553565733 4.60481318361433 1.42704915400857 -2.55148845743796 -2.51828290287406 4.56902731443393 1.49511697625604
-2.55782356110539 -2.32080515952423 4.97742760954677 0.72021318528241 -2.97542163681801 -0.485601067189108 6.120748180413 -4.43051091714126 -2.55782356110539 -2.32080515952423 4.97742760954677 0.72021318528241 -2.59333310792599 -2.24138634341357 5.11490675200081 0.467161994751464 -2.55782356110539 -2.32080515952423 4.97742760954677 0.72021318528241 -2.59987499374404 -2.23483908629914 5.1369610035476 0.469001419967782
-2.49474315289279 -2.58424828471586 4.66591806702672 1.0390312509515 -2.99066047231255 -0.510858081444088 6.14028459133243 -4.55081146292723 -2.49474315289279 -2.58424828471586 4.66591806702672 1.0390312509515 -2.52093396950754 -2.51033758188186 4.72382516705199 0.896454208840637 -2.49474315289279 -2.58424828471586 4.66591806702672 1.0390312509515 -2.52380398446526 -2.50145404378228 4.73188653969741 0.874154703241121
-2.51679096670515 -2.36320737669614 4.31262847003386 1.72108783894893 -3.02323926059955 -0.256438948317067 5.61541872263216 -3.8799558138043 -2.51679096670515 -2.36320737669614 4.31262847003386 1.72108783894893 -2.57527205843193 -2.20428017632823 4.2037622150728 1.97616751780845 -2.51679096670515 -2.36320737669614 4.31262847003386 1.72108783894893 -2.57743892191794 -2.19864526152317 4.21406425110251 1.9507372320072
-2.4441711831483 -2.72662599190643 4.40931167047205 1.96075008098847 -2.94096615607608 -0.568143184614869 5.89794677167402 -4.25250086875653 -2.4441711831483 -2.72662599190643 4.40931167047205 1.96075008098847 -2.46087273077456 -2.69455534762842 4.48291029459615 1.7835186260535 -2.4441711831483 -2.72662599190643 4.40931167047205 1.96075008098847 -2.46322954885306 -2.68699728855062 4.49355767355483 1.75385897408054
-2.43795860658523 -2.43859076129164 4.47031509448915 1.44307561679215 -2.89478984177981 -0.457132627683032 5.68311199080322 -3.98437385650312 -2.43795860658523 -2.43859076129164 4.47031509448915 1.44307561679215 -2.44561393414108 -2.44127207065744 4.4910749871409 1.4804859605027 -2.43795860658523 -2.43859076129164 4.47031509448915 1.44307561679215 -2.44732777489631 -2.43515632737105 4.49738578692907 1.45866875550035
-2.49737768162848 -2.65157135820488 4.54858874244932 1.21913083175626 -2.95754560474804 -0.590809022293832 5.78959167139033 -4.11467796850374 -2.49737768162848 -2.65157135820488 4.54858874244932 1.21913083175626 -2.50888772433436 -2.61971141929654 4.55351007527989 1.21106445578212 -2.49737768162848 -2.65157135820488 4.54858874244932 1.21913083175626 -2.51164217637296 -2.61139297152344 4.56036998083268 1.19113031224246
-2.38474214025269 -2.55869744854542 4.55967580314871 1.17611716746329 -2.742741065386 -0.837840995973934 5.87285442791637 -4.22635978368292 -2.38474214025269 -2.55869744854542 4.55967580314871 1.17611716746329 -2.36958670429145 -2.60590988259185 4.62268866587288 0.987840739554763 -2.38474214025269 -2.55869744854542 4.55967580314871 1.17611716746329 -2.37181449240527 -2.59855999582229 4.63067497741699 0.967553743216355
-2.47207336513876 -2.49629655319574 4.65563411615031 1.28782193089442 -2.91349827651491 -0.61807835286906 6.18861798979753 -4.52377170363072 -2.47207336513876 -2.49629655319574 4.65563411615031 1.28782193089442 -2.4834598288216 -2.47472735698148 4.79266947889901 0.964383376635029 -2.47207336513876 -2.49629655319574 4.65563411615031 1.28782193089442 -2.48542998985473 -2.46835263707638 4.80026652697271 0.942579345795824
-2.5087739726525 -2.58941161696587 4.68705643463456 1.15776752573813 -2.96915593979123 -0.592492436916859 6.02448295479299 -4.33063448859162 -2.5087739726525 -2.58941161696587 4.68705643463456 1.15776752573813 -2.48755133771062 -2.63728486090794 4.71153452211615 1.0449291438447 -2.5087739726525 -2.58941161696587 4.68705643463456 1.15776752573813 -2.49073249170363 -2.62857843793343 4.72074428004496 1.02290281964118
-2.53794051801687 -2.54367759686356 4.43538522300697 1.72417557780627 -2.98873596211077 -0.541256698113326 5.94771100494566 -4.27285494087741 -2.53794051801687 -2.54367759686356 4.43538522300697 1.72417557780627 -2.54723040829704 -2.51616771858017 4.49338931805761 1.58812251078768 -2.53794051801687 -2.54367759686356 4.43538522300697 1.72417557780627 -2.54950013330161 -2.5096293569257 4.50168144567541 1.56459936862298
-2.50151776609971 -2.5353967684315 4.66780580411171 0.938562202919745 -2.96041806139871 -0.492601683251886 5.69062825358095 -3.98237389021308 -2.50151776609971 -2.5353967684315 4.66780580411171 0.938562202919745 -2.54960374634939 -2.42038917709436 4.57827330564251 1.22889011639176 -2.50151776609971 -2.5353967684315 4.66780580411171 0.938562202919745 -2.5513853293026 -2.41400922485948 4.58270011960759 1.21214052511373
-2.51373243432126 -2.37925976124438 4.58009761749488 1.44068627397299 -2.991754548409 -0.445829495342449 6.36274452014642 -4.75593806736771 -2.51373243432126 -2.37925976124438 4.58009761749488 1.44068627397299 -2.51524405223081 -2.37946365694707 4.60758935499425 1.36032717863981 -2.51373243432126 -2.37925976124438 4.58009761749488 1.44068627397299 -2.51798041056431 -2.37168965910882 4.61995156046349 1.32989153403838
-2.55360207068428 -2.38792171885521 4.33657062060067 1.57895062745382 -3.04096982269559 -0.331201836922866 5.862299874726 -4.23173676918448 -2.55360207068428 -2.38792171885521 4.33657062060067 1.57895062745382 -2.56775310325821 -2.35553577439328 4.14046353371885 2.03948196516026 -2.55360207068428 -2.38792171885521 4.33657062060067 1.57895062745382 -2.57015260078986 -2.34892249713437 4.15301854711043 2.00919398174299
-2.32822993556313 -2.93280858333414 4.50582379179378 1.37265823190327 -2.79541784023141 -0.808976581904984 5.65075605348355 -3.96512049478514 -2.32822993556313 -2.93280858333414 4.50582379179378 1.37265823190327 -2.31141590322969 -2.99457798102006 4.34124646412145 1.83222130111345 -2.32822993556313 -2.93280858333414 4.50582379179378 1.37265823190327 -2.31398411439993 -2.9867895913149 4.34963626948537 1.80877484956072
-2.49056416765528 -2.35298303924609 3.99315103736037 2.01867163541298 -2.99001299533925 -0.271588123080122 5.51238561069769 -3.83685524550994 -2.49056416765528 -2.35298303924609 3.99315103736037 2.01867163541298 -2.51255024414443 -2.30555608428488 4.10597667963087 1.74685657469957 -2.49056416765528 -2.35298303924609 3.99315103736037 2.01867163541298 -2.51524737184535 -2.29771712365381 4.11606212105932 1.72059167865063
-2.43051746486313 -2.67999226255887 4.4115035746261 1.55798750739073 -2.91254900166907 -0.550597116335221 5.72469548973585 -4.08738507625867 -2.43051746486313 -2.67999226255887 4.4115035746261 1.55798750739073 -2.43069887850649 -2.66652056556191 4.4079099926453 1.57360300394982 -2.43051746486313 -2.67999226255887 4.4115035746261 1.55798750739073 -2.43376131237113 -2.65832964369284 4.41523691565616 1.55242424761396
-2.51191272082705 -2.46619928495899 4.86016379988046 1.04355424976805 -2.71925640053956 -1.19324479929026 6.26103624021074 -4.51098752725288 -2.51191272082705 -2.46619928495899 4.86016379988046 1.04355424976805 -2.50145527450153 -2.48935543399057 4.87504253394489 1.05338551209216 -2.51191272082705 -2.46619928495899 4.86016379988046 1.04355424976805 -2.50224438916513 -2.48351569143967 4.88547083972818 1.03685031672103
-2.40327345312677 -2.6771037642686 4.23624784908143 2.09536938839037 -2.93066304651554 -0.506418994055173 5.93815114204561 -4.31574662928077 -2.40327345312677 -2.6771037642686 4.23624784908143 2.09536938839037 -2.42437758672708 -2.60794595544146 4.29311700881469 1.88014615827807 -2.40327345312677 -2.6771037642686 4.23624784908143 2.09536938839037 -2.4269682766943 -2.60165767605925 4.30523052441283 1.8538142735814
-2.35080661870615 -2.79789831782082 4.39206024304154 1.80257157366054 -2.78372119226994 -0.823436491468503 5.80201832571321 -4.09753263222057 -2.35080661870615 -2.79789831782082 4.39206024304154 1.80257157366054 -2.33931319729448 -2.83338542694057 4.18110380162686 2.29750614540401 -2.35080661870615 -2.79789831782082 4.39206024304154 1.80257157366054 -2.34183839620656 -2.82639645277754 4.1943760888932 2.26591179069061
-2.45731412807434 -2.49062266421715 4.24426444859408 1.67708902040655 -2.98454152984431 -0.315482535770496 5.57354428876775 -3.88248452528095 -2.45731412807434 -2.49062266421715 4.24426444859408 1.67708902040655 -2.48560150310962 -2.41564938052193 4.24516881800911 1.66328154747829 -2.45731412807434 -2.49062266421715 4.24426444859408 1.67708902040655 -2.48870534120609 -2.406955368155 4.25582676314275 1.63550355927145
-2.50325564707891 -2.41197706723658 4.40608711721832 1.31230640666885 -3.00096574700562 -0.32141207879418 5.61420124860938 -3.89097318567102 -2.50325564707891 -2.41197706723658 4.40608711721832 1.31230640666885 -2.55746645511023 -2.26493081635378 4.33532386225959 1.54058094115234 -2.50325564707891 -2.41197706723658 4.40608711721832 1.31230640666885 -2.55987024087753 -2.25792106311554 4.34142410368475 1.52034206563
-2.55332872261405 -2.41063009620623 4.32152677201775 1.94793399439869 -3.00416594590612 -0.462525071574194 5.94466164650665 -4.24146329921706 -2.55332872261405 -2.41063009620623 4.32152677201775 1.94793399439869 -2.54304695508517 -2.42965364269921 4.39612291300538 1.71115077756692 -2.55332872261405 -2.41063009620623 4.32152677201775 1.94793399439869 -2.54625354108127 -2.42136252634021 4.40934948112594 1.68005750358402
-2.4022894348342 -2.64456100920461 4.13434803300291 2.19543427921968 -2.99730032934409 -0.321010440743308 5.86937724530233 -4.2561512004168 -2.4022894348342 -2.64456100920461 4.13434803300291 2.19543427921968 -2.39663085203042 -2.6581549466053 4.15017197456194 2.17225844722151 -2.4022894348342 -2.64456100920461 4.13434803300291 2.19543427921968 -2.399633202547 -2.65035990200973 4.16085187857119 2.14377047308377
-2.39945926567517 -2.74949234036079 4.50589479132984 1.82824661612727 -2.78256842694743 -0.931027164610936 6.08212042597121 -4.40247541725306 -2.39945926567517 -2.74949234036079 4.50589479132984 1.82824661612727 -2.4204455661402 -2.69204068473212 4.51015916243382 1.79019031021641 -2.39945926567517 -2.74949234036079 4.50589479132984 1.82824661612727 -2.42167037186643 -2.68829324323403 4.51761834555411 1.7712548626701
-2.41868375170926 -2.67263122520996 3.9812970698856 2.21741479470272 -2.98480808372503 -0.405251970057903 5.77666910311582 -4.1589212869908 -2.41868375170926 -2.67263122520996 3.9812970698856 2.21741479470272 -2.41432031718677 -2.66089658848241 3.98779407408473 2.18530270456577 -2.41868375170926 -2.67263122520996 3.9812970698856 2.21741479470272 -2.41887651948533 -2.65031400209884 4.00330840103299 2.147507945756
-2.61485530903759 -2.26648006641636 4.73965290741938 0.736690828186419 -3.02875060311232 -0.424745736682608 6.05472357990447 -4.4417201411385 -2.61485530903759 -2.26648006641636 4.73965290741938 0.736690828186419 -2.66424456146157 -2.12852310402725 4.48814371927313 1.32868089343628 -2.61485530903759 -2.26648006641636 4.73965290741938 0.736690828186419 -2.66656605833981 -2.12171929740956 4.50042610713833 1.29619255277885
-2.47905132576752 -2.62805813778268 4.05387613236446 2.38335502537742 -3.04791313382084 -0.29879044009884 5.65388516697381 -3.97879823318289 -2.47905132576752 -2.62805813778268 4.05387613236446 2.38335502537742 -2.54160673242537 -2.4617698024253 4.006545986548 2.48909161153631 -2.47905132576752 -2.62805813778268 4.05387613236446 2.38335502537742 -2.54433691788001 -2.4549830278486 4.018646044613 2.45878283654771
-2.47676211238627 -2.55910699150076 4.15643751940372 1.87854952551548 -2.97969561395856 -0.432837116187794 5.82969746824395 -4.25408160709724 -2.47676211238627 -2.55910699150076 4.15643751940372 1.87854952551548 -2.47864726307057 -2.55556427317294 4.16818950613937 1.84067688325358 -2.47676211238627 -2.55910699150076 4.15643751940372 1.87854952551548 -2.48199593799757 -2.54623707880201 4.180618014302 1.80933479255649
-2.53070700815564 -2.40210436270765 4.35549175378045 1.41126756922696 -3.01788145899554 -0.325821913334646 5.61989444469025 -3.92764579981346 -2.53070700815564 -2.40210436270765 4.35549175378045 1.41126756922696 -2.50896512273335 -2.45721028909669 4.29061061035589 1.56661523927503 -2.53070700815564 -2.40210436270765 4.35549175378045 1.41126756922696 -2.51238311539165 -2.44799787564409 4.29992467442081 1.54268821428366
-2.50362889705167 -2.58436130981728 4.66575666858703 1.26968881673157 -2.96305365037086 -0.617450930598806 6.29981706009034 -4.71593887902195 -2.50362889705167 -2.58436130981728 4.66575666858703 1.26968881673157 -2.51066736323733 -2.59517063417174 4.73799982729552 1.17085425461828 -2.50362889705167 -2.58436130981728 4.66575666858703 1.26968881673157 -2.512698166794 -2.58738988000115 4.746052797851 1.14496837722651
-2.44805778038025 -2.61757013724407 4.39204224134462 1.33863109101007 -2.95701647109876 -0.484243848624089 5.838712901326 -4.23820214343889 -2.44805778038025 -2.61757013724407 4.39204224134462 1.33863109101007 -2.40455891014336 -2.75020427115527 4.31233543048412 1.55883052190444 -2.44805778038025 -2.61757013724407 4.39204224134462 1.33863109101007 -2.40795710786042 -2.74019477889865 4.32264169081278 1.53168460991254
