"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_gama1" "se_MLE_C_gama2" "se_MLE_beta1" "se_SMLE_beta2" "se_SMLE_gama1" "se_SMLE_gama2" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_gama1" "se_SMLE_C_gama2" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_gama1" "se_MDPDE_gama2" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_gama1" "se_MDPDE_C_gama2"
0.1180883711389 0.236101306341602 0.366105784463812 0.625526215127771 0.119590618719086 0.361535468140199 0.358014225564299 0.636564482491578 0.1180883711389 0.236101306341602 0.366105784463812 0.625526215127771 0.120160586826684 0.237755571378234 0.368246347190829 0.6292310094282 0.1180883711389 0.236101306341602 0.366105784463812 0.625526215127771 0.119876095609558 0.238277946468513 0.36823766955551 0.629278113770153
0.130517806004209 0.232055291121326 0.367843004797519 0.6259495510893 0.144361895241195 0.394060509974107 0.362517680879546 0.650096756893444 0.130517806004209 0.232055291121326 0.367843004797519 0.6259495510893 0.13245833392736 0.233093761241688 0.369877488823057 0.629258675038858 0.130517806004209 0.232055291121326 0.367843004797519 0.6259495510893 0.132320666917493 0.233397321587872 0.369937306243451 0.629420047841743
0.0991620132283373 0.179432450202722 0.365173362917646 0.620260204005618 0.129552795864501 0.377585394508412 0.3597991409817 0.644356025755817 0.0991620132283373 0.179432450202722 0.365173362917646 0.620260204005618 0.0983629711814839 0.173204467178313 0.365991971757676 0.621202462204124 0.0991620132283373 0.179432450202722 0.365173362917646 0.620260204005618 0.0983971589915999 0.173444321125876 0.366065370340559 0.621343218601756
0.126749237402845 0.230541625437009 0.367862796666053 0.62634624007616 0.142760044699206 0.398757934497775 0.36253018174271 0.653619408859317 0.126749237402845 0.230541625437009 0.367862796666053 0.62634624007616 0.128200083490554 0.230627866954364 0.369917209772704 0.629607812386233 0.126749237402845 0.230541625437009 0.367862796666053 0.62634624007616 0.128146025273839 0.230918072011721 0.369982791168726 0.629755883636318
0.121058563755002 0.219395470406107 0.367178150242232 0.624790179203007 0.137626178008675 0.383430691227324 0.361717963503167 0.646744139537937 0.121058563755002 0.219395470406107 0.367178150242232 0.624790179203007 0.121499881503469 0.225122206514817 0.36894536132288 0.628572401672563 0.121058563755002 0.219395470406107 0.367178150242232 0.624790179203007 0.121417472191046 0.225514283495102 0.369001953025698 0.628711509589721
0.111839749887795 0.216272119116994 0.36580875529803 0.623509299471841 0.118231879940899 0.363422970458526 0.357644616972075 0.637693506597003 0.111839749887795 0.216272119116994 0.36580875529803 0.623509299471841 0.11226552643185 0.217577538116434 0.367656574608942 0.626853482776493 0.111839749887795 0.216272119116994 0.36580875529803 0.623509299471841 0.112128147878112 0.217974772021984 0.367694927257487 0.626951166970889
0.107267081534811 0.204126449545434 0.365647792815301 0.622383435840693 0.120544480995747 0.359148427609048 0.358399740571657 0.636200020584743 0.107267081534811 0.204126449545434 0.365647792815301 0.622383435840693 0.107255917197473 0.209270385426619 0.366250626664804 0.623987127291971 0.107267081534811 0.204126449545434 0.365647792815301 0.622383435840693 0.10714699270114 0.209759139996145 0.366280939820358 0.624088405458369
0.113161061241428 0.225699287171384 0.365805685567757 0.62430615698918 0.125622497347731 0.379963733080024 0.358915911464955 0.645225378877174 0.113161061241428 0.225699287171384 0.365805685567757 0.62430615698918 0.114056125370956 0.224343618558611 0.367835213360369 0.627658463023707 0.113161061241428 0.225699287171384 0.365805685567757 0.62430615698918 0.113972681469116 0.224795443063602 0.36787223903421 0.627749260116373
0.107107065933177 0.228218962614463 0.364433027528151 0.622981299263798 0.126198352651526 0.372097967298704 0.359301319872626 0.641900618799295 0.107107065933177 0.228218962614463 0.364433027528151 0.622981299263798 0.108310850440161 0.206802960999702 0.366482224718938 0.624113787050996 0.107107065933177 0.228218962614463 0.364433027528151 0.622981299263798 0.108302029932967 0.207174045140732 0.366536749496899 0.624237228942419
0.110306896273524 0.21155178386494 0.366060693537132 0.623364436046494 0.118943559999694 0.357249212748324 0.358224385055535 0.63555492251988 0.110306896273524 0.21155178386494 0.366060693537132 0.623364436046494 0.110643694992776 0.214516444245392 0.366782942511643 0.62494898870842 0.110306896273524 0.21155178386494 0.366060693537132 0.623364436046494 0.111239828718856 0.214730246498844 0.367936273199117 0.626881691805437
0.100099027718136 0.197940409075966 0.364790955500259 0.621119187365928 0.114368661123887 0.353308475187116 0.357088568183349 0.633086207651731 0.100099027718136 0.197940409075966 0.364790955500259 0.621119187365928 0.100783990193819 0.199638379156519 0.365609020255538 0.622665800836199 0.100099027718136 0.197940409075966 0.364790955500259 0.621119187365928 0.100728809508658 0.199890167259508 0.365657042555771 0.622763002106782
0.106148072061722 0.20909604320764 0.365191397215525 0.622376533723154 0.120752509021491 0.369004899052942 0.358017119726541 0.640041711890121 0.106148072061722 0.20909604320764 0.365191397215525 0.622376533723154 0.10543495956959 0.214335199300128 0.366684456592352 0.625661232690163 0.106148072061722 0.20909604320764 0.365191397215525 0.622376533723154 0.105410637988915 0.214753711661755 0.366727877643893 0.6257360085484
0.117565820933179 0.222945940633391 0.366362186821178 0.624470512317946 0.130983321040487 0.375559622623078 0.36016731404909 0.643086553588706 0.117565820933179 0.222945940633391 0.366362186821178 0.624470512317946 0.118870530271209 0.224941290101961 0.368310854788243 0.627939227036139 0.117565820933179 0.222945940633391 0.366362186821178 0.624470512317946 0.118753602941938 0.225264119839371 0.368359651593743 0.628053137765202
0.103981342895025 0.205752706270792 0.365122313734684 0.622061049989488 0.101371088922642 0.328498457966216 0.355085004897129 0.622405826763922 0.103981342895025 0.205752706270792 0.365122313734684 0.622061049989488 0.103964391737993 0.210119951570511 0.365721164857372 0.62357412971488 0.103981342895025 0.205752706270792 0.365122313734684 0.622061049989488 0.104192858940459 0.210815848113627 0.366810905136251 0.625511854519246
0.128767300109953 0.226506977265373 0.36773748192869 0.625340467467569 0.147271076684331 0.40374099780836 0.362958828250241 0.654467358984537 0.128767300109953 0.226506977265373 0.36773748192869 0.625340467467569 0.129865863062171 0.236045901404789 0.369543560317194 0.629673569151409 0.128767300109953 0.226506977265373 0.36773748192869 0.625340467467569 0.129714313079507 0.236281810104519 0.369594178269616 0.629802215262746
0.108797894544479 0.204275192778232 0.365980476321173 0.62271595194027 0.127650195629167 0.36765138171354 0.359895452773158 0.640160729480971 0.108797894544479 0.204275192778232 0.365980476321173 0.62271595194027 0.109386661442081 0.203915849591246 0.366840797321224 0.624137007063208 0.108797894544479 0.204275192778232 0.365980476321173 0.62271595194027 0.109554781326844 0.204609058249158 0.367919753038924 0.626051569439863
0.105174640423768 0.224055049398134 0.364264309157604 0.622376823952168 0.113417307512261 0.360374639744642 0.356617068839891 0.636065658539278 0.105174640423768 0.224055049398134 0.364264309157604 0.622376823952168 0.10319878679702 0.226411332059035 0.365655846198432 0.625342907826715 0.105174640423768 0.224055049398134 0.364264309157604 0.622376823952168 0.103252488543332 0.226869603154147 0.365681519768273 0.625342541554664
0.103895307410968 0.213291110188183 0.364574981296654 0.621953358230826 0.12564476982157 0.377881088683305 0.358948748439835 0.644959884608935 0.103895307410968 0.213291110188183 0.364574981296654 0.621953358230826 0.103513503610066 0.214232408669072 0.365275800599133 0.623399358109244 0.103895307410968 0.213291110188183 0.364574981296654 0.621953358230826 0.103695916454534 0.214994480100037 0.366383579857997 0.625394444649064
0.118690332480051 0.225806613145197 0.366620611349885 0.625015654775809 0.135931394937942 0.391815957006057 0.360957167885051 0.650638712160746 0.118690332480051 0.225806613145197 0.366620611349885 0.625015654775809 0.119498348174092 0.233101902777335 0.368306105578023 0.628856707627938 0.118690332480051 0.225806613145197 0.366620611349885 0.625015654775809 0.119368666860654 0.233461884549669 0.368338203767999 0.628938193677881
0.111353393783138 0.227102011712045 0.365370125427349 0.624002249568578 0.123858411457154 0.369421795001648 0.358830633864445 0.640445220637756 0.111353393783138 0.227102011712045 0.365370125427349 0.624002249568578 0.113089504824406 0.218694247395619 0.367869662195622 0.627145812871881 0.111353393783138 0.227102011712045 0.365370125427349 0.624002249568578 0.113013083106092 0.219014027348457 0.367920460431107 0.627249795044475
