"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_gama2" "MLE_C_beta1" "MLE_C_beta2" "MLE_C_gama1" "MLE_C_gama2" "SMLE_beta1" "SMLE_beta2" "SMLE_gama1" "SMLE_gama2" "SMLE_C_beta1" "SMLE_C_beta2" "SMLE_C_gama1" "SMLE_C_gama2" "MDPDE_beta1" "MDPDE_beta2" "MDPDE_gama1" "MDPDE_gama2" "MDPDE_C_beta1" "MDPDE_C_beta2" "MDPDE_C_gama1" "MDPDE_C_gama2"
-2.52127111259796 -2.43734986092569 4.38853531167957 1.53776127941386 -3.0121988637358 -0.316477994642075 5.55016894027292 -3.83814350964136 -2.52127111259796 -2.43734986092569 4.38853531167957 1.53776127941386 -2.53764169239214 -2.4047554085165 4.38065885437956 1.57946242808779 -2.52127111259796 -2.43734986092569 4.38853531167957 1.53776127941386 -2.53996480623014 -2.39758469067639 4.38779226941495 1.55888991118296
-2.40823656537772 -2.67278934248527 4.37594613064505 1.56326296572886 -2.85274302024794 -0.722187359689981 5.97484943629124 -4.33932878460548 -2.40823656537772 -2.67278934248527 4.37594613064505 1.56326296572886 -2.41130293880564 -2.66960548451361 4.42900252351226 1.43638854298099 -2.40823656537772 -2.67278934248527 4.37594613064505 1.56326296572886 -2.41380508472066 -2.66191946764948 4.43818099458001 1.4121315996385
-2.53674869033338 -2.34496804272429 4.49611464485283 1.25718431487466 -3.03480119730519 -0.310079400677922 5.98295588586622 -4.35580538810651 -2.53674869033338 -2.34496804272429 4.49611464485283 1.25718431487466 -2.54142802112218 -2.3262886328138 4.48100211029545 1.26519704460209 -2.53674869033338 -2.34496804272429 4.49611464485283 1.25718431487466 -2.54479917646959 -2.31709627211964 4.49307329158204 1.23523880003338
-2.48232139873245 -2.58243190237699 4.92098653908275 0.757672268775358 -2.84913798922811 -0.852492784135355 6.1710723417636 -4.49624427712033 -2.48232139873245 -2.58243190237699 4.92098653908275 0.757672268775358 -2.44892565806306 -2.68504730115312 4.87836738426978 0.883629570144716 -2.48232139873245 -2.58243190237699 4.92098653908275 0.757672268775358 -2.45172657538444 -2.67643004026753 4.88724115351521 0.859456490128382
-2.55333621488572 -2.35310182083775 4.94075025042063 0.900032496494241 -2.98029701835279 -0.544681754001332 6.39840330547948 -4.71304723390474 -2.55333621488572 -2.35310182083775 4.94075025042063 0.900032496494241 -2.57973657943531 -2.27485136127872 4.91587006930783 0.942807506826928 -2.55333621488572 -2.35310182083775 4.94075025042063 0.900032496494241 -2.58160349279589 -2.26952822445124 4.92748439568758 0.914593547812249
-2.55137691440988 -2.3581866413121 4.29279219654226 1.65772165315877 -3.05656421090001 -0.259775485523843 5.76548967584814 -4.11433178873769 -2.55137691440988 -2.3581866413121 4.29279219654226 1.65772165315877 -2.5473284534904 -2.3649913818859 4.34568556460329 1.49545202017491 -2.55137691440988 -2.3581866413121 4.29279219654226 1.65772165315877 -2.55051403780587 -2.3564372739225 4.35694374098391 1.46752375838751
-2.52501844661547 -2.41266613732817 4.43726874640679 1.27431947784322 -3.02266323270853 -0.352970528330281 5.84428133072908 -4.18029183172706 -2.52501844661547 -2.41266613732817 4.43726874640679 1.27431947784322 -2.54392093815632 -2.36439781054635 4.49472662841961 1.13901572112763 -2.52501844661547 -2.41266613732817 4.43726874640679 1.27431947784322 -2.54747484029029 -2.35372505142373 4.50536152058554 1.10959227425047
-2.54665679712552 -2.48460785151402 4.46022372351795 1.42263196120293 -3.02294677027578 -0.449403170303475 5.91385502490332 -4.24044896169545 -2.54665679712552 -2.48460785151402 4.46022372351795 1.42263196120293 -2.55838180910113 -2.44928132392771 4.48916559273938 1.31872505191596 -2.54665679712552 -2.48460785151402 4.46022372351795 1.42263196120293 -2.56147219092153 -2.44056294404784 4.50120212173754 1.28914859079906
-2.51792803001812 -2.43343010160809 4.72592835486949 1.21053814256156 -3.00674976578395 -0.419269893884665 6.15390026589468 -4.49124151294458 -2.51792803001812 -2.43343010160809 4.72592835486949 1.21053814256156 -2.51474264043362 -2.43904594200979 4.74402203129922 1.14104573365399 -2.51792803001812 -2.43343010160809 4.72592835486949 1.21053814256156 -2.51595871966728 -2.43368669760878 4.74679805503589 1.12394050341791
-2.5534843423504 -2.40432099632058 4.43808072315347 1.51483775017116 -3.05441662728258 -0.326887564692145 5.96071445708027 -4.32221292899531 -2.5534843423504 -2.40432099632058 4.43808072315347 1.51483775017116 -2.54746753279358 -2.41376067592323 4.40575072206173 1.57293961159596 -2.5534843423504 -2.40432099632058 4.43808072315347 1.51483775017116 -2.55059248103092 -2.40540357554755 4.41740578924797 1.54383931321097
-2.47685189623647 -2.57933563282433 4.50315525744553 1.67092201256621 -3.01173297522303 -0.392311258733455 5.97580149440163 -4.31867989441141 -2.47685189623647 -2.57933563282433 4.50315525744553 1.67092201256621 -2.46584846713004 -2.59907376187182 4.40961236159488 1.91503908873555 -2.47685189623647 -2.57933563282433 4.50315525744553 1.67092201256621 -2.46823412620875 -2.59333406939281 4.41697567999952 1.89693776000998
-2.44801129738621 -2.65915951524956 4.41958628911646 1.94009592836541 -2.94707222248175 -0.531885982680642 5.9222720546786 -4.2497256444833 -2.44801129738621 -2.65915951524956 4.41958628911646 1.94009592836541 -2.45449305762536 -2.63549431311995 4.39986793650874 1.97361521626254 -2.44801129738621 -2.65915951524956 4.41958628911646 1.94009592836541 -2.45610907517392 -2.63140665197407 4.4065212192172 1.95668795909198
-2.31018210392074 -2.81989680622954 4.42004307423477 1.60326728731299 -2.83760109355451 -0.638293417710826 5.88960441300598 -4.26201185619548 -2.31018210392074 -2.81989680622954 4.42004307423477 1.60326728731299 -2.30947616643724 -2.8217006025763 4.37179056987195 1.7157681055742 -2.31018210392074 -2.81989680622954 4.42004307423477 1.60326728731299 -2.31239239512741 -2.81361158613647 4.38309437408602 1.68764382827898
-2.61035859017218 -2.26102186032842 4.74203285170974 0.964632532674644 -3.07713368575763 -0.315389589964565 6.11558763450912 -4.47022925624581 -2.61035859017218 -2.26102186032842 4.74203285170974 0.964632532674644 -2.584455184228 -2.34663284750098 4.75894591081891 0.954094315332466 -2.61035859017218 -2.26102186032842 4.74203285170974 0.964632532674644 -2.58788277957994 -2.33630552711109 4.7705211102124 0.922421935875323
-2.51090097512921 -2.51648872796158 4.70490318691025 0.944186898763214 -2.95018666721844 -0.569340199621973 5.97780950084922 -4.33836564335258 -2.51090097512921 -2.51648872796158 4.70490318691025 0.944186898763214 -2.50964307001511 -2.52979447235074 4.68842839588481 1.03399974752353 -2.51090097512921 -2.51648872796158 4.70490318691025 0.944186898763214 -2.51236414574663 -2.52114904115989 4.69546772092035 1.01145225538833
-2.47820842614574 -2.5708069615781 4.35595524038712 1.70344555755123 -2.92462427909952 -0.548653893416143 5.70369525906425 -4.03390340349996 -2.47820842614574 -2.5708069615781 4.35595524038712 1.70344555755123 -2.46682053996897 -2.61148151180526 4.4225251812973 1.55873436926163 -2.47820842614574 -2.5708069615781 4.35595524038712 1.70344555755123 -2.46927339708992 -2.60381506809565 4.43107230371341 1.53433452586282
-2.49218095820193 -2.57979855324083 4.48582373512929 1.46900657891169 -2.97158988099662 -0.512392296004157 5.85588838691871 -4.17026046609496 -2.49218095820193 -2.57979855324083 4.48582373512929 1.46900657891169 -2.51359475137235 -2.5248098258169 4.51469480033801 1.38237007317679 -2.49218095820193 -2.57979855324083 4.48582373512929 1.46900657891169 -2.51613808521881 -2.51696181316164 4.5235940165341 1.35839669635772
-2.5043854911861 -2.60312847450166 4.1794274416641 1.89378039221366 -2.97642437538741 -0.45524831637642 5.56862900974124 -3.9478694166651 -2.5043854911861 -2.60312847450166 4.1794274416641 1.89378039221366 -2.46650931786361 -2.70700219789478 4.1498757273246 1.99078159567002 -2.5043854911861 -2.60312847450166 4.1794274416641 1.89378039221366 -2.4694241680555 -2.69884838001608 4.16060116306609 1.96310924983602
-2.44313020118408 -2.56041613719269 4.29288551930123 1.94634244910293 -2.90821035367385 -0.544887152127313 5.88953099389899 -4.24353659324294 -2.44313020118408 -2.56041613719269 4.29288551930123 1.94634244910293 -2.45672237504302 -2.5215796610875 4.28877638719854 1.95604311160115 -2.44313020118408 -2.56041613719269 4.29288551930123 1.94634244910293 -2.45945352892452 -2.51398266609058 4.29906280737517 1.93296298579739
-2.45466539522845 -2.58070265182093 4.33244893519332 1.64160008320539 -2.96590034725372 -0.419742077260962 5.74977695856349 -4.12031254051494 -2.45466539522845 -2.58070265182093 4.33244893519332 1.64160008320539 -2.44842133638415 -2.58370772788667 4.33315519507384 1.63862760329201 -2.45466539522845 -2.58070265182093 4.33244893519332 1.64160008320539 -2.45168102797524 -2.57531474576491 4.34300803749964 1.61242742962349
-2.53139130359572 -2.38957770902123 4.41914525800505 1.48041217003604 -3.03564814038285 -0.296290894570983 5.84654219538244 -4.21095818156772 -2.53139130359572 -2.38957770902123 4.41914525800505 1.48041217003604 -2.535655109107 -2.37081539616864 4.49912191453897 1.24872087628638 -2.53139130359572 -2.38957770902123 4.41914525800505 1.48041217003604 -2.53877225401925 -2.36221245738802 4.50804708039344 1.22572214395361
-2.53467108852721 -2.38253482251228 4.20875845755728 1.71401768657688 -2.99916919792274 -0.357938330771675 5.6699256192938 -4.02546332100604 -2.53467108852721 -2.38253482251228 4.20875845755728 1.71401768657688 -2.54827153013155 -2.34021361135169 4.2366794648342 1.63025034263722 -2.53467108852721 -2.38253482251228 4.20875845755728 1.71401768657688 -2.55124439377921 -2.3320040871475 4.24562746620111 1.60635228481382
-2.44852622327143 -2.59607633923662 4.55992708071995 1.35389508947842 -2.9064656803592 -0.604477979469616 5.90217042508031 -4.22111139426029 -2.44852622327143 -2.59607633923662 4.55992708071995 1.35389508947842 -2.44169477386533 -2.61130752095293 4.56856721821157 1.29564867872399 -2.44852622327143 -2.59607633923662 4.55992708071995 1.35389508947842 -2.44451825582793 -2.60345859604658 4.5787204173265 1.27096887587726
-2.51393241492376 -2.47253794343485 4.73972206404141 1.00041093992725 -2.94989338459506 -0.595334113734357 6.14225646263817 -4.46046862292465 -2.51393241492376 -2.47253794343485 4.73972206404141 1.00041093992725 -2.50951056061648 -2.47231803047667 4.7194743347196 1.00203283532906 -2.51393241492376 -2.47253794343485 4.73972206404141 1.00041093992725 -2.51261760983208 -2.46391603341401 4.73136228651685 0.973798856057383
-2.5671423285111 -2.42391759822145 4.56829618495407 1.46931934208523 -3.03968891202793 -0.392443455826904 6.03682483952202 -4.40712157437277 -2.5671423285111 -2.42391759822145 4.56829618495407 1.46931934208523 -2.57448899727556 -2.40808537267983 4.54813684420035 1.53022822179161 -2.5671423285111 -2.42391759822145 4.56829618495407 1.46931934208523 -2.57689576771095 -2.40350135576721 4.55353935837417 1.51825316654427
-2.45932844476399 -2.52145223266825 4.50846929380677 1.50979120015074 -2.92039692624444 -0.561209458167571 5.98160328269369 -4.2851504789726 -2.45932844476399 -2.52145223266825 4.50846929380677 1.50979120015074 -2.44858360455378 -2.55221817365759 4.48826785642925 1.56649970921719 -2.45932844476399 -2.52145223266825 4.50846929380677 1.50979120015074 -2.45108724513185 -2.54509814981332 4.49890085443794 1.53884491734254
-2.52601138761609 -2.45813548717285 4.7552195332823 0.834831276872531 -2.97468957226475 -0.535820617082097 6.12957874195613 -4.49972287808833 -2.52601138761609 -2.45813548717285 4.7552195332823 0.834831276872531 -2.53096507984903 -2.43720872957004 4.75266868125477 0.827507799631984 -2.52601138761609 -2.45813548717285 4.7552195332823 0.834831276872531 -2.53494565980792 -2.42550110017734 4.76674909290573 0.790604754977454
-2.55214317976716 -2.33803886391918 4.60861478728843 1.1895269409993 -2.95273934453685 -0.502432535062906 5.80933971055522 -4.09984680634463 -2.55214317976716 -2.33803886391918 4.60861478728843 1.1895269409993 -2.51676627745703 -2.43877389018384 4.63130516199425 1.13682546167269 -2.55214317976716 -2.33803886391918 4.60861478728843 1.1895269409993 -2.51971881394471 -2.43008791872311 4.6398972753932 1.11341444238914
-2.54013070236862 -2.35874091444818 4.29768440539803 1.76406702034672 -2.99470768426183 -0.372083869935309 5.74402200127858 -4.07104636622313 -2.54013070236862 -2.35874091444818 4.29768440539803 1.76406702034672 -2.54930279167393 -2.33956273175012 4.37209723055641 1.6487832377104 -2.54013070236862 -2.35874091444818 4.29768440539803 1.76406702034672 -2.55138085395934 -2.33347093177412 4.37791981296472 1.62929900696393
-2.52172062616433 -2.52229550997451 4.509028592402 1.41602001867981 -3.00552745462413 -0.480939889411735 6.09643574454945 -4.48801472802394 -2.52172062616433 -2.52229550997451 4.509028592402 1.41602001867981 -2.53061079907735 -2.51564039020478 4.54631535557484 1.38882343360721 -2.52172062616433 -2.52229550997451 4.509028592402 1.41602001867981 -2.53307625782589 -2.50756730570819 4.55485787025258 1.36280771995544
-2.39753922503295 -2.68999673134565 4.97722343270284 0.762132635778278 -2.78294426689446 -0.94571350046669 6.31951295012944 -4.63983956758586 -2.39753922503295 -2.68999673134565 4.97722343270284 0.762132635778278 -2.40280745938035 -2.67201001521198 4.98574174409201 0.747665488828509 -2.39753922503295 -2.68999673134565 4.97722343270284 0.762132635778278 -2.40509865951139 -2.66492930453528 4.99422487195479 0.724001589223143
-2.46557041236755 -2.53595473331552 4.69344135455792 1.25255330112148 -2.86296099072721 -0.730694854715952 6.05113316153869 -4.33554248291919 -2.46557041236755 -2.53595473331552 4.69344135455792 1.25255330112148 -2.45786302874594 -2.55509665332778 4.6432984290772 1.36025110539293 -2.46557041236755 -2.53595473331552 4.69344135455792 1.25255330112148 -2.45942210085636 -2.54867760521262 4.6434290214296 1.34594885739005
-2.44409963858488 -2.6084968939679 4.25918936906799 1.83516999217906 -2.98149256219632 -0.359157481116173 5.62636186690968 -3.98034702712731 -2.44409963858488 -2.6084968939679 4.25918936906799 1.83516999217906 -2.43767059723901 -2.62384689962754 4.23311816416866 1.88154933061856 -2.44409963858488 -2.6084968939679 4.25918936906799 1.83516999217906 -2.44074713956556 -2.61563359156062 4.24339305901453 1.8557630979055
-2.543879483981 -2.48104792195801 4.62661615311961 1.25898252862455 -2.99423925226396 -0.483167668807962 5.89428434217754 -4.22330022825723 -2.543879483981 -2.48104792195801 4.62661615311961 1.25898252862455 -2.54815987811722 -2.46559792118917 4.59327152064269 1.32195934198537 -2.543879483981 -2.48104792195801 4.62661615311961 1.25898252862455 -2.55069530713625 -2.45847127075038 4.60198140215869 1.29950583524849
-2.46482164949489 -2.58879741361782 4.81297350620125 1.02768748715299 -2.90046287395934 -0.686038537279967 6.19442757011178 -4.53970639960576 -2.46482164949489 -2.58879741361782 4.81297350620125 1.02768748715299 -2.46178468813819 -2.59221704272089 4.82205868189747 0.99759490729605 -2.46482164949489 -2.58879741361782 4.81297350620125 1.02768748715299 -2.46447477299279 -2.58441560116022 4.83000196096821 0.976164005452345
-2.41675813895049 -2.62748196750122 4.52652224210675 1.34775570745057 -2.88298668360009 -0.607272282819122 5.82636526786725 -4.13706896517614 -2.41675813895049 -2.62748196750122 4.52652224210675 1.34775570745057 -2.42396791067123 -2.61489694090735 4.51873713897217 1.42038762464852 -2.41675813895049 -2.62748196750122 4.52652224210675 1.34775570745057 -2.42656678484514 -2.60701723407165 4.52627061843648 1.39753602630291
-2.51991379894899 -2.38508624456535 4.51720204249385 1.20793578009913 -3.01583250382635 -0.350919177997606 5.95867998894651 -4.32368297796725 -2.51991379894899 -2.38508624456535 4.51720204249385 1.20793578009913 -2.5034517032783 -2.43941430975916 4.50226832246681 1.27650803646709 -2.51991379894899 -2.38508624456535 4.51720204249385 1.20793578009913 -2.50688357849139 -2.42927225110938 4.5122613193791 1.24909180699766
-2.52165005070461 -2.47970390722704 4.40715945732707 1.75535652037975 -2.9540987971731 -0.565685734652544 6.00931337132505 -4.34668383215988 -2.52165005070461 -2.47970390722704 4.40715945732707 1.75535652037975 -2.4955918486834 -2.54130025667446 4.43227772859486 1.67098244846903 -2.52165005070461 -2.47970390722704 4.40715945732707 1.75535652037975 -2.49848071211955 -2.53382943487895 4.44406540846955 1.64172587830509
-2.5143353547839 -2.44936696719997 4.44072943701481 1.28076687050943 -3.02028680569108 -0.348004769973173 5.8644128546819 -4.24684163962343 -2.5143353547839 -2.44936696719997 4.44072943701481 1.28076687050943 -2.52823877377139 -2.40062160008922 4.46873950783554 1.207649565538 -2.5143353547839 -2.44936696719997 4.44072943701481 1.28076687050943 -2.53196324911866 -2.39028404097669 4.4793179932819 1.17900623951586
-2.46474443047187 -2.48861073101858 4.34776946017103 1.74084941656829 -2.94462550143756 -0.428931871494428 5.73373684228002 -4.06173073364493 -2.46474443047187 -2.48861073101858 4.34776946017103 1.74084941656829 -2.4764862663834 -2.45949586723705 4.42709137622888 1.5461848884941 -2.46474443047187 -2.48861073101858 4.34776946017103 1.74084941656829 -2.47849222371247 -2.45356424562438 4.43481437240157 1.52394294934925
-2.50726443866199 -2.47111760567305 4.48281959296349 1.50225953643375 -3.00351675985753 -0.380528380021883 5.84850280530727 -4.18210081136917 -2.50726443866199 -2.47111760567305 4.48281959296349 1.50225953643375 -2.51507410101203 -2.45418127750643 4.48844561547913 1.48858424513677 -2.50726443866199 -2.47111760567305 4.48281959296349 1.50225953643375 -2.51775534904461 -2.44628058180819 4.49838786807646 1.46185882074915
-2.54940723839354 -2.51114434164217 4.52366860912114 1.4938285260168 -3.01457569434236 -0.474929527065759 5.93572785672591 -4.27153803278837 -2.54940723839354 -2.51114434164217 4.52366860912114 1.4938285260168 -2.54800987220028 -2.51205777439205 4.57703738737566 1.37217159691844 -2.54940723839354 -2.51114434164217 4.52366860912114 1.4938285260168 -2.55063722497311 -2.50458809860936 4.58421695828247 1.35170898787346
-2.45727258113409 -2.53793449370902 4.76158852937511 0.971901967628964 -2.85793466819346 -0.745170829244149 6.08798217912497 -4.38358141766753 -2.45727258113409 -2.53793449370902 4.76158852937511 0.971901967628964 -2.46448639299762 -2.51792269653646 4.75798370639087 0.964236675331915 -2.45727258113409 -2.53793449370902 4.76158852937511 0.971901967628964 -2.46687837588874 -2.51058666887069 4.76687670693674 0.941081242134344
-2.51746528959845 -2.61488226593985 4.47241697632676 1.76681038395099 -3.07102538102939 -0.360493548649408 5.92369539012551 -4.22181935173171 -2.51746528959845 -2.61488226593985 4.47241697632676 1.76681038395099 -2.51263475473468 -2.61886310333909 4.34645216179863 2.0975809798863 -2.51746528959845 -2.61488226593985 4.47241697632676 1.76681038395099 -2.51444615002981 -2.61422394505442 4.35358832951825 2.07870631972019
