"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_beta3" "se_MLE_C_gama1" "se_MLE_beta1" "se_SMLE_beta2" "se_SMLE_beta3" "se_SMLE_gama1" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_beta3" "se_SMLE_C_gama1" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_beta3" "se_MDPDE_gama1" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_beta3" "se_MDPDE_C_gama1"
0.108159031481467 0.200512218804899 0.166223134499723 0.160936845355349 0.223482501581833 0.356536709478073 0.310413435049533 0.167401028555674 0.108159031481467 0.200512218804899 0.166223134499723 0.160936845355349 0.11370948731131 0.208822775341374 0.173851114004958 0.162728853089445 0.108159031481467 0.200512218804899 0.166223134499723 0.160936845355349 0.115843928373292 0.212285090662869 0.176888159815877 0.162837450373627
0.123301274709519 0.220217698057553 0.188139704198582 0.16168066732682 0.221894980791864 0.353402389176496 0.308735392047716 0.167650539313262 0.123301274709519 0.220217698057553 0.188139704198582 0.16168066732682 0.130831201282697 0.233249615418666 0.19923216074632 0.164786361144732 0.123301274709519 0.220217698057553 0.188139704198582 0.16168066732682 0.130015112575885 0.231887174734464 0.198009643670131 0.165472713397335
0.103261677945103 0.188336625981696 0.157916991576039 0.160318977633254 0.221380644659253 0.35200378842904 0.30692046545782 0.166251520631689 0.103261677945103 0.188336625981696 0.157916991576039 0.160318977633254 0.110692850782253 0.201383478715582 0.169015025446059 0.162250976705005 0.103261677945103 0.188336625981696 0.157916991576039 0.160318977633254 0.112639025431708 0.204495723761492 0.17176559420334 0.162338079613986
0.10791674031454 0.200532622445773 0.166291280029115 0.1609924095008 0.224067560081613 0.355588440111502 0.309942298555223 0.167170125840098 0.10791674031454 0.200532622445773 0.166291280029115 0.1609924095008 0.1048017248044 0.192326900692833 0.160193009341899 0.162017472118578 0.10791674031454 0.200532622445773 0.166291280029115 0.1609924095008 0.106045808624428 0.194408939842605 0.162008996742163 0.162079423596501
0.104179173883919 0.192032962388082 0.160488253204643 0.160614249364604 0.223164573578533 0.356694755091628 0.310761533355082 0.167523704237286 0.104179173883919 0.192032962388082 0.160488253204643 0.160614249364604 0.106962587367906 0.196619950846632 0.164646201169053 0.162282612869185 0.104179173883919 0.192032962388082 0.160488253204643 0.160614249364604 0.108395799951019 0.198946866478182 0.166671703634768 0.162344656729241
0.106746282469753 0.190717122646694 0.162395846548887 0.160351648636902 0.213446998860839 0.340365099556197 0.296846141638371 0.165787754508755 0.106746282469753 0.190717122646694 0.162395846548887 0.160351648636902 0.106968579134448 0.192666929009118 0.163382090190491 0.16272440590012 0.106746282469753 0.190717122646694 0.162395846548887 0.160351648636902 0.10853835551868 0.195151714340071 0.165609607072288 0.162710592094196
0.108482257123914 0.198174515939752 0.167810905803428 0.160830439254104 0.220060110532345 0.35267887903788 0.307652967584064 0.166977623388177 0.108482257123914 0.198174515939752 0.167810905803428 0.160830439254104 0.116441591629047 0.21195677657594 0.179623745238844 0.16293777513778 0.108482257123914 0.198174515939752 0.167810905803428 0.160830439254104 0.114504281095136 0.208626659777348 0.176719488990908 0.163537170321574
0.102713503893151 0.186139677842413 0.157105959892295 0.160320444653942 0.219972431703281 0.350880310828647 0.305860316406482 0.167026996612364 0.102713503893151 0.186139677842413 0.157105959892295 0.160320444653942 0.107495954271975 0.195100742633079 0.164608991328392 0.162111790371928 0.102713503893151 0.186139677842413 0.157105959892295 0.160320444653942 0.108950207621333 0.197463806282467 0.166671317913505 0.162179951191643
0.0927241401885985 0.173596672556966 0.14416773582494 0.160052686892103 0.220708521106248 0.354935301472063 0.308861475264672 0.167436389996441 0.0927241401885985 0.173596672556966 0.14416773582494 0.160052686892103 0.0940886606132904 0.175837675711597 0.146104220354419 0.160945807114743 0.0927241401885985 0.173596672556966 0.14416773582494 0.160052686892103 0.0924315639396168 0.172841200952373 0.143555593689329 0.161492529819864
0.0950544706857522 0.175171007279657 0.148263063494108 0.160103077720091 0.216242236726591 0.35005395132571 0.305433206631055 0.16753849102745 0.0950544706857522 0.175171007279657 0.148263063494108 0.160103077720091 0.0950158330091478 0.17646924458494 0.149044444401101 0.161704486198 0.0950544706857522 0.175171007279657 0.148263063494108 0.160103077720091 0.0956367421013756 0.177487688439493 0.149939841317399 0.161724444407453
0.102787675415344 0.184456166935797 0.156832988928553 0.160253734198098 0.218003706591284 0.347262321231648 0.303041941981556 0.166868860206294 0.102787675415344 0.184456166935797 0.156832988928553 0.160253734198098 0.106803909962754 0.191670167777559 0.163016984271608 0.161929922639478 0.102787675415344 0.184456166935797 0.156832988928553 0.160253734198098 0.108583017933937 0.194603630412519 0.165567339562757 0.162020840411967
0.11704379371011 0.210836636795694 0.178046493061698 0.161096931748792 0.214933563768879 0.34360221636433 0.299179101360212 0.165930317448503 0.11704379371011 0.210836636795694 0.178046493061698 0.161096931748792 0.121827900243965 0.218787121239906 0.184844218500238 0.163771758312192 0.11704379371011 0.210836636795694 0.178046493061698 0.161096931748792 0.121105174400282 0.217526065524989 0.183717189091208 0.164470210615373
0.104668763391733 0.191192154106419 0.160991751226342 0.160499799034929 0.226151348451547 0.359709226099086 0.313951516788895 0.167182005227105 0.104668763391733 0.191192154106419 0.160991751226342 0.160499799034929 0.107382769998963 0.196758391402181 0.165112156874075 0.162214660716838 0.104668763391733 0.191192154106419 0.160991751226342 0.160499799034929 0.108578736587603 0.198645108984574 0.16682595433423 0.162261263856706
0.105891329855667 0.191076860251644 0.163092017175611 0.160527617193995 0.21589287458278 0.345360681760878 0.30167760316692 0.166544185648121 0.105891329855667 0.191076860251644 0.163092017175611 0.160527617193995 0.108061717724645 0.194664989078802 0.166273469673164 0.162103543949211 0.105891329855667 0.191076860251644 0.163092017175611 0.160527617193995 0.106691161793713 0.192378266117253 0.164298126855439 0.162760653014428
0.103648809831787 0.189278296845462 0.161503811046975 0.160605475081865 0.231774212109076 0.366868646715856 0.321419038766684 0.168184312337847 0.103648809831787 0.189278296845462 0.161503811046975 0.160605475081865 0.104961388008089 0.191154663702381 0.163056208054808 0.162125094068739 0.103648809831787 0.189278296845462 0.161503811046975 0.160605475081865 0.105702640481553 0.192385515752841 0.164153555325662 0.162157612256914
0.101336665858829 0.184852612254079 0.155490533390033 0.160233400531801 0.212866160029412 0.342739357677727 0.298290693349008 0.16608736568414 0.101336665858829 0.184852612254079 0.155490533390033 0.160233400531801 0.0999711720012853 0.182899196251225 0.153827183163511 0.161670653986081 0.101336665858829 0.184852612254079 0.155490533390033 0.160233400531801 0.101739253764239 0.185920086563422 0.15641176840435 0.16175875563442
0.102398720010753 0.188493536369589 0.156893937931882 0.160380915010342 0.216715861673503 0.347787057891714 0.302419091604817 0.166422449151333 0.102398720010753 0.188493536369589 0.156893937931882 0.160380915010342 0.101735615526588 0.187780577435439 0.156044143912566 0.161844206643868 0.102398720010753 0.188493536369589 0.156893937931882 0.160380915010342 0.102873110666242 0.189608475830022 0.157664064783864 0.161889378752415
0.113036332573621 0.202139384942255 0.170985520846068 0.16074483399427 0.224954925705632 0.351865555446773 0.307476642496624 0.166218714308832 0.113036332573621 0.202139384942255 0.170985520846068 0.16074483399427 0.120368044853827 0.213202385094327 0.180909597569543 0.162497190826856 0.113036332573621 0.202139384942255 0.170985520846068 0.16074483399427 0.117998662991732 0.209340909619332 0.177531118738573 0.163078447367462
0.109192682587263 0.19519624606509 0.16724973150889 0.160564537148204 0.220436685462244 0.347949863758069 0.304157069147134 0.165708056442301 0.109192682587263 0.19519624606509 0.16724973150889 0.160564537148204 0.114008135570133 0.202142942599638 0.173329488697196 0.162142324751437 0.109192682587263 0.19519624606509 0.16724973150889 0.160564537148204 0.112428427777849 0.199507929698639 0.171021558920558 0.162773984778388
0.100505168178034 0.18081643451548 0.154899348122104 0.160228988238704 0.227398122272168 0.356325078591994 0.312001365267168 0.16704004587415 0.100505168178034 0.18081643451548 0.154899348122104 0.160228988238704 0.101332517650951 0.182502868780743 0.15615672203346 0.161716071528809 0.100505168178034 0.18081643451548 0.154899348122104 0.160228988238704 0.102109304305846 0.183736684129744 0.157267775619614 0.161751309900627
0.101913215243555 0.189735527187446 0.157163868801626 0.160495928928623 0.224083943867736 0.360375572064874 0.313692572540941 0.167677368399807 0.101913215243555 0.189735527187446 0.157163868801626 0.160495928928623 0.105880243181248 0.197038933352869 0.163323435142949 0.162324279443283 0.101913215243555 0.189735527187446 0.157163868801626 0.160495928928623 0.106820716691975 0.198561938133862 0.164663108248745 0.162353253439662
0.102298663765917 0.185839318732769 0.160176054773985 0.160542718494261 0.223520716207473 0.355623666289982 0.311468853284936 0.167624282579687 0.102298663765917 0.185839318732769 0.160176054773985 0.160542718494261 0.106025999654358 0.192642420245391 0.165806703668269 0.162295106023006 0.102298663765917 0.185839318732769 0.160176054773985 0.160542718494261 0.107362674063878 0.19482805692038 0.167743089425757 0.162359179306798
0.100898029857366 0.183165082794589 0.154342657965909 0.160197247409931 0.215697458390892 0.343106863665102 0.298930435748673 0.165860282972707 0.100898029857366 0.183165082794589 0.154342657965909 0.160197247409931 0.100954436623171 0.182839411220348 0.153987931836989 0.16157633354706 0.100898029857366 0.183165082794589 0.154342657965909 0.160197247409931 0.102420463060178 0.185240733660271 0.156097042258621 0.161644405399713
0.0968535096367606 0.175509169041001 0.147867137956422 0.159927448538703 0.214452092011292 0.34074672487398 0.297077030092452 0.165539240656898 0.0968535096367606 0.175509169041001 0.147867137956422 0.159927448538703 0.100051779110127 0.181143520091558 0.152760976727738 0.161514064402217 0.0968535096367606 0.175509169041001 0.147867137956422 0.159927448538703 0.101285015105803 0.183161639847853 0.154516842746207 0.161569010241312
0.0992252128607438 0.179253952376206 0.152000548940105 0.160048488682775 0.207698712350921 0.335499654436518 0.291893284622234 0.16578148130116 0.0992252128607438 0.179253952376206 0.152000548940105 0.160048488682775 0.100736243551354 0.183844556800334 0.15539677544529 0.161733533992873 0.0992252128607438 0.179253952376206 0.152000548940105 0.160048488682775 0.102523142706715 0.186789053223378 0.157961564875376 0.161815774951983
0.0988114055481386 0.177831894942517 0.150234402402356 0.159968711507171 0.225877393181551 0.355243363597202 0.310184707098063 0.166360098653631 0.0988114055481386 0.177831894942517 0.150234402402356 0.159968711507171 0.101380084617877 0.182795881397773 0.154255965465212 0.161538602870561 0.0988114055481386 0.177831894942517 0.150234402402356 0.159968711507171 0.102047555891617 0.183871494220514 0.155202606452895 0.161569340405922
0.106553330344074 0.1915518208732 0.160645134895555 0.160260457205095 0.219233317819064 0.347205385897276 0.302488194667238 0.165551843395077 0.106553330344074 0.1915518208732 0.160645134895555 0.160260457205095 0.109461158193537 0.196459320228942 0.164849095808732 0.161821216851077 0.106553330344074 0.1915518208732 0.160645134895555 0.160260457205095 0.111322209309825 0.199444567359394 0.16746912320514 0.161903596288622
0.0983716531886344 0.178438906815192 0.150655702529038 0.160029761589156 0.215756937531683 0.343865365346944 0.299647256313959 0.165760097119731 0.0983716531886344 0.178438906815192 0.150655702529038 0.160029761589156 0.0998668137539405 0.180670050882985 0.152494109150989 0.161481367263418 0.0983716531886344 0.178438906815192 0.150655702529038 0.160029761589156 0.100851628251158 0.182304446312688 0.153923311808615 0.16152851368834
0.115274132066474 0.207111156170867 0.178045767726401 0.161273679457611 0.215883851673806 0.346936459561928 0.303294556227459 0.16752678832919 0.115274132066474 0.207111156170867 0.178045767726401 0.161273679457611 0.123638893996884 0.22103450369998 0.189979959919974 0.164273131252392 0.115274132066474 0.207111156170867 0.178045767726401 0.161273679457611 0.12619306316283 0.22506232745757 0.193547801181782 0.164312722308706
0.118812945883792 0.210915157667914 0.181213967177276 0.161128770688172 0.21544822196784 0.34245296641808 0.299340644871248 0.165894244444769 0.118812945883792 0.210915157667914 0.181213967177276 0.161128770688172 0.124954124382924 0.22099075687423 0.18963543938151 0.163817208698536 0.118812945883792 0.210915157667914 0.181213967177276 0.161128770688172 0.123965648705527 0.21934462870051 0.188173408714595 0.164496144353363
0.108127192669818 0.195505297763611 0.163824174832567 0.16047037075218 0.218659382769251 0.346921708482306 0.302219410087365 0.165803373661912 0.108127192669818 0.195505297763611 0.163824174832567 0.16047037075218 0.113443811641391 0.20451093036834 0.171639633763759 0.1630553800137 0.108127192669818 0.195505297763611 0.163824174832567 0.16047037075218 0.114855544198339 0.206678020793357 0.173560080290154 0.163017092333154
0.0906661160677148 0.168193322180772 0.139341772129403 0.159816647174571 0.223031402308696 0.354928726824584 0.309002060163219 0.166861173696965 0.0906661160677148 0.168193322180772 0.139341772129403 0.159816647174571 0.0931371595923249 0.171980019866682 0.142635936859253 0.160691229562177 0.0906661160677148 0.168193322180772 0.139341772129403 0.159816647174571 0.0942504797677269 0.173862723903751 0.144270330074684 0.160773186319555
0.0946682164426624 0.169597415988962 0.14506346109627 0.159851100402275 0.21130351383874 0.335203220861614 0.29275137349161 0.165654231207684 0.0946682164426624 0.169597415988962 0.14506346109627 0.159851100402275 0.0972062027235521 0.173061504276686 0.148219223686038 0.161285029866086 0.0946682164426624 0.169597415988962 0.14506346109627 0.159851100402275 0.0981764905946264 0.174635795098957 0.149605025912296 0.161332362402337
0.114188339476288 0.202272866617014 0.171299905206514 0.160657361504882 0.22420128333129 0.350904397447319 0.306430275518632 0.166364489297567 0.114188339476288 0.202272866617014 0.171299905206514 0.160657361504882 0.119227515978256 0.211284904237232 0.178932761996875 0.163253033677951 0.114188339476288 0.202272866617014 0.171299905206514 0.160657361504882 0.120677206415792 0.213485439106682 0.180885197659471 0.163224948755377
0.11601669911868 0.207035695552992 0.179087039437833 0.16117614998196 0.215374226656173 0.344454623422321 0.301237702755243 0.166525149797764 0.11601669911868 0.207035695552992 0.179087039437833 0.16117614998196 0.123112889182257 0.219159476133152 0.18944778615492 0.164099886549872 0.11601669911868 0.207035695552992 0.179087039437833 0.16117614998196 0.126407800078401 0.224301789051175 0.19394531673271 0.164167738009719
0.106824071989149 0.194390527008215 0.165338801226852 0.16069647121189 0.217869273588734 0.35113714053064 0.30650832129213 0.167301096325156 0.106824071989149 0.194390527008215 0.165338801226852 0.16069647121189 0.113289732704281 0.20585761451681 0.175008929902881 0.162668436266062 0.106824071989149 0.194390527008215 0.165338801226852 0.16069647121189 0.111400982674639 0.20270601749997 0.172229009447148 0.16328806686894
0.105002782930944 0.189222209222119 0.158941661427664 0.160260120564583 0.223068351469451 0.353066554435369 0.307798175188832 0.166286408366607 0.105002782930944 0.189222209222119 0.158941661427664 0.160260120564583 0.106965604247741 0.192617022805663 0.161869846106395 0.161783846811288 0.105002782930944 0.189222209222119 0.158941661427664 0.160260120564583 0.108559723616095 0.195226088719668 0.164136022956598 0.161858841604189
0.121846524337256 0.221228150490515 0.186808658129232 0.161746261572521 0.233543827975477 0.36881448203568 0.322476708233983 0.168154090744152 0.121846524337256 0.221228150490515 0.186808658129232 0.161746261572521 0.122530234580927 0.224628300563654 0.189160584860137 0.164727637964248 0.121846524337256 0.221228150490515 0.186808658129232 0.161746261572521 0.124017190253111 0.226803849159788 0.191120065706162 0.164623520970639
0.110144149713297 0.197014584542494 0.170180274368317 0.160769910390646 0.215119154463425 0.344046827384611 0.301080675498255 0.166441344163538 0.110144149713297 0.197014584542494 0.170180274368317 0.160769910390646 0.112852339144155 0.201370044532003 0.174047748156821 0.163230312805378 0.110144149713297 0.197014584542494 0.170180274368317 0.160769910390646 0.114371319938819 0.203770269034355 0.176160516604567 0.163205324593316
0.105727939951153 0.191695448049165 0.161622858779067 0.160349881750602 0.209809065823521 0.339107562646829 0.295026907329834 0.165428613909322 0.105727939951153 0.191695448049165 0.161622858779067 0.160349881750602 0.107384657271342 0.194591694947534 0.164038257259882 0.162734724405263 0.105727939951153 0.191695448049165 0.161622858779067 0.160349881750602 0.108796389720946 0.196873205580362 0.166047656945104 0.162705981909637
0.106727615930996 0.200800232087283 0.167166607393643 0.161269273257674 0.233862754486558 0.372897193737496 0.325471929634733 0.169898001843347 0.106727615930996 0.200800232087283 0.167166607393643 0.161269273257674 0.110785773904989 0.208432124718679 0.173478673874191 0.163339929839542 0.106727615930996 0.200800232087283 0.167166607393643 0.161269273257674 0.111759562571426 0.209958392795012 0.174841625131153 0.163351044782108
0.102021849825024 0.183838181610342 0.157273122117453 0.160379799405873 0.224844834509101 0.355042727477442 0.31046392632356 0.167731735698532 0.102021849825024 0.183838181610342 0.157273122117453 0.160379799405873 0.103764767324326 0.18802567193646 0.160639733114917 0.162039014571998 0.102021849825024 0.183838181610342 0.157273122117453 0.160379799405873 0.104578884691928 0.189315561471583 0.161777799713703 0.162072475668732
0.101482177217889 0.186651333409136 0.155369291657382 0.160312593506534 0.213918638064284 0.345600859115191 0.300225019013731 0.166608932616055 0.101482177217889 0.186651333409136 0.155369291657382 0.160312593506534 0.101810453566964 0.18805249330782 0.1562533807049 0.161870605558832 0.101482177217889 0.186651333409136 0.155369291657382 0.160312593506534 0.103621525575024 0.191066381536862 0.158880480884573 0.161957813770042
0.0977529545736338 0.175369430541771 0.149453542458713 0.159848608152239 0.212906106780356 0.33999751168493 0.296750983817199 0.165135571007534 0.0977529545736338 0.175369430541771 0.149453542458713 0.159848608152239 0.101047621863297 0.181907125280891 0.154921112019772 0.161489013520331 0.0977529545736338 0.175369430541771 0.149453542458713 0.159848608152239 0.102624270329508 0.184508326644092 0.157186477905044 0.161559351443267
0.101296063550402 0.185691627708362 0.158937066679023 0.1605214865706 0.215273653073604 0.349023257104271 0.304890608644508 0.167569845168455 0.101296063550402 0.185691627708362 0.158937066679023 0.1605214865706 0.104813442759167 0.192685969886757 0.164969337221575 0.162404010235725 0.101296063550402 0.185691627708362 0.158937066679023 0.1605214865706 0.106567459072246 0.195604734266047 0.167496264387109 0.162488449934311
0.107491085623203 0.192630521474741 0.164997104341462 0.160551771553943 0.216580014530445 0.342122898960242 0.298929393034617 0.165667898516868 0.107491085623203 0.192630521474741 0.164997104341462 0.160551771553943 0.113352431831967 0.200614507107633 0.172131032968435 0.16210772170237 0.107491085623203 0.192630521474741 0.164997104341462 0.160551771553943 0.111588255224601 0.197648623254684 0.169545657227432 0.1627248938709
0.128600866943083 0.234021551151238 0.196232839818102 0.162341110237982 0.221765022720488 0.357213084616657 0.310421666956141 0.167759957743898 0.128600866943083 0.234021551151238 0.196232839818102 0.162341110237982 0.14131541553319 0.255138138336629 0.214321070307667 0.1662554078685 0.128600866943083 0.234021551151238 0.196232839818102 0.162341110237982 0.139579281416922 0.252257663008169 0.211637175919421 0.166826571769557
0.114159801032833 0.203199311974277 0.173430718436189 0.160742069620123 0.217569800307073 0.343001640991029 0.299655407185157 0.165270308127068 0.114159801032833 0.203199311974277 0.173430718436189 0.160742069620123 0.120792234521414 0.212727057795226 0.181967330009332 0.163203339818278 0.114159801032833 0.203199311974277 0.173430718436189 0.160742069620123 0.123339385900423 0.216688285727399 0.185467038274552 0.163233027291084
0.0936917114948631 0.171591429900115 0.143935288072898 0.159856698708256 0.208050000108561 0.335651528520795 0.291883509229715 0.165492267330602 0.0936917114948631 0.171591429900115 0.143935288072898 0.159856698708256 0.0953532094675575 0.172985080828824 0.145614554466082 0.16123893909887 0.0936917114948631 0.171591429900115 0.143935288072898 0.159856698708256 0.0963094029205017 0.174614849187519 0.147017744048531 0.161286565162273
0.103227542953263 0.184163613373935 0.156522044694229 0.160069437878718 0.21765268727005 0.345113139011152 0.301306138703036 0.165602614221339 0.103227542953263 0.184163613373935 0.156522044694229 0.160069437878718 0.10772171315613 0.192835735865263 0.163714369581131 0.161793958531103 0.103227542953263 0.184163613373935 0.156522044694229 0.160069437878718 0.10964307781012 0.195948243922337 0.166446093104218 0.161882621271698
0.0997885976979517 0.178233495065802 0.151523100576592 0.159989793162766 0.216029644279941 0.338572901550325 0.29571981066048 0.165077782214145 0.0997885976979517 0.178233495065802 0.151523100576592 0.159989793162766 0.0968239103799233 0.170851209257309 0.145680953959168 0.161062460465117 0.0997885976979517 0.178233495065802 0.151523100576592 0.159989793162766 0.0975622691663681 0.172074582435642 0.146748857007354 0.161103255372589
0.101954845505872 0.185365308505089 0.157832925160589 0.160323437691453 0.213009496473496 0.343706242743587 0.299693162157689 0.166228164043127 0.101954845505872 0.185365308505089 0.157832925160589 0.160323437691453 0.109552375900742 0.198189141125249 0.169092469313254 0.162244064386813 0.101954845505872 0.185365308505089 0.157832925160589 0.160323437691453 0.107856094596225 0.195262874164655 0.166585131303878 0.162874951622142
0.0963332469447338 0.172738342943414 0.146307422653828 0.159850851980392 0.213033024814503 0.338561371089803 0.29498186618028 0.16568232127993 0.0963332469447338 0.172738342943414 0.146307422653828 0.159850851980392 0.0962764125100026 0.172403186733602 0.146032205100053 0.161209439921582 0.0963332469447338 0.172738342943414 0.146307422653828 0.159850851980392 0.0972154457274764 0.173971146653871 0.147389931141652 0.161257598806062
0.0982617752684525 0.179976648154269 0.151823598789952 0.160279016393227 0.222640529885707 0.355147224594228 0.3096931386013 0.168115857154232 0.0982617752684525 0.179976648154269 0.151823598789952 0.160279016393227 0.101143912459374 0.186068795653423 0.156570562880796 0.161993398027472 0.0982617752684525 0.179976648154269 0.151823598789952 0.160279016393227 0.101719572730182 0.186995381799057 0.157395379293951 0.162015047477973
0.10360651941351 0.188211826569475 0.160158122622134 0.160503916076456 0.2218461428157 0.352526362032452 0.308174494906423 0.167155762746062 0.10360651941351 0.188211826569475 0.160158122622134 0.160503916076456 0.107381189954494 0.193869820120167 0.165383262343667 0.162127471763804 0.10360651941351 0.188211826569475 0.160158122622134 0.160503916076456 0.10878469219488 0.196162134275761 0.167387410215807 0.162194838335333
0.101823539031143 0.185752366640512 0.15739643909335 0.16039048988335 0.210561447231443 0.340272064027908 0.296645475631113 0.166583255152394 0.101823539031143 0.185752366640512 0.15739643909335 0.16039048988335 0.104974000834155 0.191093882291942 0.162116513035832 0.162036035141083 0.101823539031143 0.185752366640512 0.15739643909335 0.16039048988335 0.103337708778414 0.188328187067943 0.159721335138617 0.162680016628453
0.101047777189228 0.182813348214234 0.154429225754571 0.160147863359294 0.216720423488703 0.344648240929232 0.30060588959111 0.165748638389981 0.101047777189228 0.182813348214234 0.154429225754571 0.160147863359294 0.103354879662419 0.185161873415325 0.156990075534923 0.16154871542458 0.101047777189228 0.182813348214234 0.154429225754571 0.160147863359294 0.104596771564486 0.187211979012636 0.158768154404244 0.161607091958909
