"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_gama1" "MLE_C_beta1" "MLE_C_beta2" "MLE_C_beta3" "MLE_C_gama1" "SMLE_beta1" "SMLE_beta2" "SMLE_beta3" "SMLE_gama1" "SMLE_C_beta1" "SMLE_C_beta2" "SMLE_C_beta3" "SMLE_C_gama1" "MDPDE_beta1" "MDPDE_beta2" "MDPDE_beta3" "MDPDE_gama1" "MDPDE_C_beta1" "MDPDE_C_beta2" "MDPDE_C_beta3" "MDPDE_C_gama1"
0.772385704432765 2.07081287117822 1.88830689682223 4.86611913747777 1.16763169595193 1.02685199713483 1.17140620665509 2.68839767656117 0.772385704432765 2.07081287117822 1.88830689682223 4.86611913747777 0.750962073232585 2.10324514017964 1.90941121627182 4.83864710929159 0.772385704432765 2.07081287117822 1.88830689682223 4.86611913747777 0.754323307667583 2.09708378737068 1.90447529533451 4.82518444471626
1.12516064388936 1.57910294772327 1.77407535288472 4.61375986073915 1.48144372580173 0.594848336691819 1.0589910796219 2.63044616751818 1.12516064388936 1.57910294772327 1.77407535288472 4.61375986073915 1.1037558479661 1.63007342973204 1.77846447374767 4.54186910932919 1.12516064388936 1.57910294772327 1.77407535288472 4.61375986073915 1.10990344504742 1.61380143345703 1.76774974474657 4.4979697712385
0.860141476146243 1.86399817684571 1.93459852090167 4.66964883459034 1.21577243831713 0.848747718707971 1.2500724507135 2.60035547281599 0.860141476146243 1.86399817684571 1.93459852090167 4.66964883459034 0.842444767656869 1.88951143845073 1.95385967848142 4.57410329360251 0.860141476146243 1.86399817684571 1.93459852090167 4.66964883459034 0.84628639858659 1.88016212067349 1.94606649570518 4.54524952827769
1.0280274558465 1.72277795313526 1.86683781213445 4.33819914541451 1.48639035252326 0.546212302542109 1.06235506667169 2.54454166734542 1.0280274558465 1.72277795313526 1.86683781213445 4.33819914541451 1.04383808915539 1.67505561964538 1.82881206144526 4.28073161705688 1.0280274558465 1.72277795313526 1.86683781213445 4.33819914541451 1.05783690195482 1.64580321666731 1.81107968578955 4.23618224213722
0.931082480598996 1.96109179985118 1.7857946201398 4.61717972679565 1.28391598553709 0.871573740664975 1.05845170145371 2.46222121206618 0.931082480598996 1.96109179985118 1.7857946201398 4.61717972679565 0.913100165755888 1.98292955626732 1.81332078634297 4.54738340845552 0.931082480598996 1.96109179985118 1.7857946201398 4.61717972679565 0.917023797807936 1.97456119202013 1.80531107795545 4.52721724534289
1.08727595945689 1.66221282650275 1.6756985465287 4.59613738232007 1.50432472392 0.516869910347662 1.01930693714306 2.68016702706913 1.08727595945689 1.66221282650275 1.6756985465287 4.59613738232007 1.15499504866214 1.53876010320376 1.60771887987142 4.55405830878905 1.08727595945689 1.66221282650275 1.6756985465287 4.59613738232007 1.15957006249257 1.52313583212874 1.60088461270208 4.50852459947465
1.04887107322622 1.59763612403711 2.01988169305139 4.44933581467535 1.42040584047645 0.640463395145583 1.26842853800731 2.69917352441273 1.04887107322622 1.59763612403711 2.01988169305139 4.44933581467535 1.06683279484732 1.59242635646074 1.98236496256217 4.39681933553871 1.04887107322622 1.59763612403711 2.01988169305139 4.44933581467535 1.07400229268011 1.57113438695728 1.96933815457053 4.35050142948534
1.07084291092208 1.56489150703517 1.82397493394237 4.33398917763385 1.47784427004964 0.439574626560717 1.09341884123817 2.50066530899495 1.07084291092208 1.56489150703517 1.82397493394237 4.33398917763385 1.08708830539432 1.51050446702768 1.81363950626704 4.25827911907119 1.07084291092208 1.56489150703517 1.82397493394237 4.33398917763385 1.09706788230746 1.48827008123674 1.79802714924634 4.21862523834962
1.04677373860248 1.49441086605217 2.25078649758772 4.62143375631617 1.4674268926005 0.420198155864705 1.37213039718553 2.59455995544244 1.04677373860248 1.49441086605217 2.25078649758772 4.62143375631617 1.06598595097699 1.46324643761756 2.21333829310915 4.53783751915815 1.04677373860248 1.49441086605217 2.25078649758772 4.62143375631617 1.07210569406157 1.4472326743549 2.20205744350262 4.49319147642483
1.07751297650542 1.65753331152516 1.62227559197408 4.46743228339649 1.40165513891874 0.657478719013499 1.00240982108764 2.55899178094504 1.07751297650542 1.65753331152516 1.62227559197408 4.46743228339649 1.06998275195461 1.6622932852123 1.60104178146842 4.37694248991701 1.07751297650542 1.65753331152516 1.62227559197408 4.46743228339649 1.06583773962677 1.67312823764387 1.60636947653547 4.41759500359777
1.12375721779553 1.55514539112297 1.79089854215126 4.80787897283283 1.51559398483091 0.478196544401723 1.06546308810776 2.64622398357324 1.12375721779553 1.55514539112297 1.79089854215126 4.80787897283283 1.14483552989582 1.49876734425419 1.78008596203078 4.74027002760159 1.12375721779553 1.55514539112297 1.79089854215126 4.80787897283283 1.14794709637969 1.49209399696538 1.77383695987621 4.71695143262909
0.963875969233791 1.72760330793823 1.87606417602485 4.49784065835931 1.343104491302 0.753853269077814 1.13975656964334 2.67820042097164 0.963875969233791 1.72760330793823 1.87606417602485 4.49784065835931 0.978909086303342 1.69982320065129 1.83776114901113 4.41313068656318 0.963875969233791 1.72760330793823 1.87606417602485 4.49784065835931 0.986352647173145 1.68384235833916 1.82589064642895 4.38212906326983
0.93134260666417 2.18236093086499 1.66563411572705 4.53512397754283 1.39419864739878 0.862974480386706 0.945208945453812 2.54097099789836 0.93134260666417 2.18236093086499 1.66563411572705 4.53512397754283 0.976399049188566 2.08120429670519 1.62470284061413 4.42773450084466 0.93134260666417 2.18236093086499 1.66563411572705 4.53512397754283 0.984087183407693 2.06037690652249 1.61269449141671 4.38178375219329
1.1341544540468 1.60445440397283 1.77597174095202 4.25020533580405 1.44301773543398 0.659458923633468 1.1379078681247 2.58727050753586 1.1341544540468 1.60445440397283 1.77597174095202 4.25020533580405 1.12092380119271 1.61049316618482 1.7713702367654 4.12328750838865 1.1341544540468 1.60445440397283 1.77597174095202 4.25020533580405 1.12316058315907 1.60729977162904 1.77390152250634 4.14389441773074
0.938179037377554 1.95496276764931 1.70628904172953 4.58455951498413 1.37490899537725 0.738597398713896 0.998736037123224 2.53809515800328 0.938179037377554 1.95496276764931 1.70628904172953 4.58455951498413 0.939125311832822 1.94531127945584 1.69404087985618 4.43741634441319 0.938179037377554 1.95496276764931 1.70628904172953 4.58455951498413 0.947773592089467 1.9235502068677 1.68227653658579 4.39475088062809
0.930755258851199 2.19432697261832 1.69778831560934 4.55167873500672 1.45132309928226 0.763721971028646 0.932554823420157 2.54653542388205 0.930755258851199 2.19432697261832 1.69778831560934 4.55167873500672 1.02660659355135 2.0316153963306 1.62060973245346 4.62952132843466 0.930755258851199 2.19432697261832 1.69778831560934 4.55167873500672 1.02911193791841 2.02091518004507 1.61660009358511 4.60027358271204
0.951395603835913 2.05533752104074 1.75136196059218 4.61719012224133 1.36307853257452 0.847232535361731 1.02022870039368 2.53580236809487 0.951395603835913 2.05533752104074 1.75136196059218 4.61719012224133 0.961398204528747 2.02078451073194 1.75746061724245 4.56889448930386 0.951395603835913 2.05533752104074 1.75136196059218 4.61719012224133 0.967863455011693 2.00567072778516 1.74606715683874 4.53595039606323
1.09097327672889 1.61215728685752 1.74188185006283 4.53158816186332 1.4484608221991 0.643127017252492 1.08011561226537 2.68670224668639 1.09097327672889 1.61215728685752 1.74188185006283 4.53158816186332 1.02996186372475 1.73308435301493 1.76593489056678 4.5411045210659 1.09097327672889 1.61215728685752 1.74188185006283 4.53158816186332 1.0395043741283 1.71168829184528 1.75763420933018 4.50556036560949
