"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_gama1" "MLE_C_beta1" "MLE_C_beta2" "MLE_C_beta3" "MLE_C_gama1" "SMLE_beta1" "SMLE_beta2" "SMLE_beta3" "SMLE_gama1" "SMLE_C_beta1" "SMLE_C_beta2" "SMLE_C_beta3" "SMLE_C_gama1" "MDPDE_beta1" "MDPDE_beta2" "MDPDE_beta3" "MDPDE_gama1" "MDPDE_C_beta1" "MDPDE_C_beta2" "MDPDE_C_beta3" "MDPDE_C_gama1"
1.03271091418395 1.82658734416769 1.72158300542598 4.28710665054163 1.46504366572282 0.682413310919609 0.99753160475296 2.59398473372234 1.03271091418395 1.82658734416769 1.72158300542598 4.28710665054163 1.08224312497347 1.7345761367613 1.65239280391593 4.18091236306508 1.03271091418395 1.82658734416769 1.72158300542598 4.28710665054163 1.09625736352708 1.6982010373223 1.63095729052908 4.11491463509401
0.938095287518609 1.90482860837568 1.82620477132869 4.45210953852703 1.33816043877376 0.807672180710299 1.09357261325693 2.58510916398362 0.938095287518609 1.90482860837568 1.82620477132869 4.45210953852703 0.957837312455343 1.86991124968108 1.77409041930241 4.34468967622223 0.938095287518609 1.90482860837568 1.82620477132869 4.45210953852703 0.954452303117472 1.88385250549805 1.78033811697778 4.39783315151587
0.972574979737579 1.88420720964548 1.90894413836608 4.70031634664547 1.45236153875935 0.606052821016767 1.04413346682795 2.4997275724331 0.972574979737579 1.88420720964548 1.90894413836608 4.70031634664547 1.0038835782846 1.82103695025586 1.88934752660166 4.71458895146541 0.972574979737579 1.88420720964548 1.90894413836608 4.70031634664547 1.00748612646147 1.81327741231328 1.88336093862085 4.69871703858381
0.973080314109621 1.72877392152396 1.88830033889961 4.47650088541789 1.3960239040815 0.595134096316824 1.13051749699543 2.54508836495652 0.973080314109621 1.72877392152396 1.88830033889961 4.47650088541789 0.983906644190529 1.71222490589365 1.87086644432049 4.42734990017419 0.973080314109621 1.72877392152396 1.88830033889961 4.47650088541789 0.982797313081459 1.71827396500894 1.87778357242712 4.47092398725414
1.00812738925018 1.70176103244915 1.9389157361821 4.56969227702396 1.44425769712807 0.528740934911399 1.16324983669615 2.56299072912581 1.00812738925018 1.70176103244915 1.9389157361821 4.56969227702396 1.03262552525022 1.66230546748666 1.91060786218324 4.53744440043936 1.00812738925018 1.70176103244915 1.9389157361821 4.56969227702396 1.03857947632036 1.64587847195612 1.90170828828153 4.49883538761024
1.0283336506178 1.74235880596882 1.79655089619796 4.62356021826884 1.45968299448963 0.593442446617599 1.04134399322374 2.60650397635556 1.0283336506178 1.74235880596882 1.79655089619796 4.62356021826884 1.06907682894811 1.64768954829194 1.76999028410711 4.55868234572136 1.0283336506178 1.74235880596882 1.79655089619796 4.62356021826884 1.07381616813429 1.63712411978148 1.75977857685381 4.52390457894087
1.00413771648795 1.79689785988163 1.74822930052002 4.52292184963049 1.43512779906959 0.635252574418669 1.02941522013728 2.6012263410473 1.00413771648795 1.79689785988163 1.74822930052002 4.52292184963049 1.03433385744619 1.74292603904316 1.7083922354166 4.48908387508573 1.00413771648795 1.79689785988163 1.74822930052002 4.52292184963049 1.0349901498729 1.74606199622953 1.70994538400836 4.52277793669328
0.94387825730587 1.83118023300509 1.77483601663136 4.5161562065974 1.32986463328778 0.752466264215511 1.09668256446241 2.59365033360525 0.94387825730587 1.83118023300509 1.77483601663136 4.5161562065974 0.954666032085274 1.79939978951312 1.75360388480513 4.37860775743484 0.94387825730587 1.83118023300509 1.77483601663136 4.5161562065974 0.954401088486232 1.80373972366041 1.75937867182904 4.42198526636666
0.906309684761518 2.04497490380762 1.64352163497454 4.29327617694549 1.28489838586548 0.908556099716186 1.00577307093789 2.5064638105524 0.906309684761518 2.04497490380762 1.64352163497454 4.29327617694549 0.915356756551924 2.02925967031201 1.62206332592166 4.22846595655253 0.906309684761518 2.04497490380762 1.64352163497454 4.29327617694549 0.92575958064516 2.00042893358325 1.60988403816566 4.1865881288541
1.02633344479463 1.69034588386737 1.78712329593585 4.50688121180775 1.41784000993277 0.588392940268826 1.09415837492206 2.56512528254023 1.02633344479463 1.69034588386737 1.78712329593585 4.50688121180775 1.0391972086158 1.65018019863525 1.76772964066247 4.38204595586847 1.02633344479463 1.69034588386737 1.78712329593585 4.50688121180775 1.03978349840512 1.65054536078309 1.77313277643525 4.41684094431321
0.979768624442202 1.83500530324177 1.78586895422124 4.66249152144214 1.36524178646303 0.739618169740588 1.03022784260727 2.51298945060339 0.979768624442202 1.83500530324177 1.78586895422124 4.66249152144214 0.959820519388156 1.88164537753187 1.79501547980363 4.63321373367874 0.979768624442202 1.83500530324177 1.78586895422124 4.66249152144214 0.963889559951966 1.87170436926189 1.78956707837439 4.61341768142325
0.956070828845696 1.85653212394811 1.72777017493778 4.56399083073154 1.36337821265879 0.744179291624907 1.05609270468184 2.6448431182934 0.956070828845696 1.85653212394811 1.72777017493778 4.56399083073154 0.97457408806349 1.81297085864931 1.68374404537095 4.43659394507021 0.956070828845696 1.85653212394811 1.72777017493778 4.56399083073154 0.972274120578087 1.82160311813574 1.68785447825206 4.4811720737829
0.993514049816852 1.99795629698096 1.75863065076349 4.71954599437548 1.36049453588797 0.893778320129273 1.05777067627067 2.59783545906644 0.993514049816852 1.99795629698096 1.75863065076349 4.71954599437548 0.977619253127861 2.02867115994465 1.76534744244482 4.67730839172222 0.993514049816852 1.99795629698096 1.75863065076349 4.71954599437548 0.982364924953894 2.01693411527445 1.75918383458925 4.65369344161648
0.967216060263351 1.8607771428395 1.74583519775998 4.43031017444595 1.3414658248727 0.797142696454186 1.0751740527501 2.58506881658109 0.967216060263351 1.8607771428395 1.74583519775998 4.43031017444595 0.959547596326258 1.84606448523463 1.75680950792338 4.371546852351 0.967216060263351 1.8607771428395 1.74583519775998 4.43031017444595 0.967707731444613 1.82977832652335 1.74424012232636 4.33821918353
1.06031382384379 1.7212244103987 1.76320456754535 4.37843756763721 1.40351863820515 0.728335627527986 1.10098925008899 2.60680026283675 1.06031382384379 1.7212244103987 1.76320456754535 4.37843756763721 1.05511610215657 1.72369032162711 1.75990040319611 4.27314611906047 1.06031382384379 1.7212244103987 1.76320456754535 4.37843756763721 1.06371195253562 1.70161326927025 1.74511167149947 4.2299090677859
0.970108704085216 1.88236525439149 1.61070151214658 4.36633840574229 1.3676653666646 0.778373060313508 0.978729215848891 2.60215130134681 0.970108704085216 1.88236525439149 1.61070151214658 4.36633840574229 0.975090759836993 1.8366483529876 1.60152098345397 4.22498443350914 0.970108704085216 1.88236525439149 1.61070151214658 4.36633840574229 0.988130692140289 1.80788266109044 1.58305886845302 4.17313069920637
1.08313048578959 1.64233058212189 1.70509610382573 4.51883845816853 1.46732381134441 0.595829579289646 1.05195399219566 2.6818936253717 1.08313048578959 1.64233058212189 1.70509610382573 4.51883845816853 1.07524575031084 1.63364883289112 1.70955034110044 4.49030573832155 1.08313048578959 1.64233058212189 1.70509610382573 4.51883845816853 1.0701437300218 1.64323589451528 1.71984517599454 4.53959774782949
0.980733770854144 1.90862977751057 1.6669792965246 4.28092297788405 1.34077311787483 0.880307175595338 1.01027364916559 2.56946314725893 0.980733770854144 1.90862977751057 1.6669792965246 4.28092297788405 0.963031693877831 1.9229644179805 1.66483809960018 4.18450865456193 0.980733770854144 1.90862977751057 1.6669792965246 4.28092297788405 0.977087970370807 1.89182386664286 1.64347921647381 4.12795891880561
1.0734084775289 1.74711076696424 1.61419049635473 4.44982448308771 1.46316062416809 0.665321582129624 0.976992868169831 2.6732479848291 1.0734084775289 1.74711076696424 1.61419049635473 4.44982448308771 1.10663867377857 1.6824869884321 1.58830562864564 4.46871064250709 1.0734084775289 1.74711076696424 1.61419049635473 4.44982448308771 1.11316088494758 1.66549817076096 1.57878704522018 4.43157859503706
0.898373547346941 1.97951215186647 1.86122405334788 4.39318035787646 1.32172665532792 0.806615560152194 1.14064522212901 2.55022709397167 0.898373547346941 1.97951215186647 1.86122405334788 4.39318035787646 0.895135150839361 1.95688484533139 1.86363781095231 4.35449451565151 0.898373547346941 1.97951215186647 1.86122405334788 4.39318035787646 0.892288504884572 1.96147456498966 1.87414992084522 4.40629360663147
0.998576454626898 1.81685982617351 1.68631949668474 4.54652805146125 1.39689737872518 0.732544938121812 1.01232397629316 2.6329166468283 0.998576454626898 1.81685982617351 1.68631949668474 4.54652805146125 1.00285109310058 1.80153605758815 1.66078045074929 4.40112771174575 0.998576454626898 1.81685982617351 1.68631949668474 4.54652805146125 1.00301697038329 1.80592103059091 1.6645309353541 4.44835808863242
1.06864566723095 1.73515131733852 1.75871181779656 4.74795678840373 1.48619884190584 0.614224815946606 1.00919156878655 2.6355840728895 1.06864566723095 1.73515131733852 1.75871181779656 4.74795678840373 1.07639501819297 1.73049486049322 1.72449116603375 4.72087546506515 1.06864566723095 1.73515131733852 1.75871181779656 4.74795678840373 1.08056284866889 1.71988527120253 1.72076678390445 4.69843782756538
0.923991582365759 1.95263539385968 1.72013741383869 4.44752092441744 1.36366386065309 0.748322964884306 1.00029580557134 2.53524151259641 0.923991582365759 1.95263539385968 1.72013741383869 4.44752092441744 0.948000429771574 1.89474795561588 1.68080975729662 4.37374961439474 0.923991582365759 1.95263539385968 1.72013741383869 4.44752092441744 0.946629642978 1.90091422389084 1.68463417436263 4.41667579537435
0.9404177436191 1.83093534302349 1.90409042408817 4.70279851609728 1.38613082153232 0.687224808440818 1.15685355909278 2.68011129398621 0.9404177436191 1.83093534302349 1.90409042408817 4.70279851609728 0.944515103732518 1.83045784794657 1.90778549293409 4.7153264416134 0.9404177436191 1.83093534302349 1.90409042408817 4.70279851609728 0.948903363185799 1.81934368040179 1.90049557530125 4.68644168742928
1.01750073042425 1.75727370671792 1.59556135041988 4.40091778713438 1.44564499301706 0.618911726455092 0.902277295141452 2.55268853382424 1.01750073042425 1.75727370671792 1.59556135041988 4.40091778713438 1.04533720410336 1.69897442519415 1.56761027852722 4.32538730860099 1.01750073042425 1.75727370671792 1.59556135041988 4.40091778713438 1.05136745702066 1.68420988670158 1.55811123960859 4.2926930670748
1.03286227503944 1.75925915246464 1.74407772748954 4.58127603745134 1.43619879925971 0.705704375667036 1.05615756190341 2.73296458240535 1.03286227503944 1.75925915246464 1.74407772748954 4.58127603745134 1.05856484801214 1.70544540776338 1.70490181021306 4.52562921843851 1.03286227503944 1.75925915246464 1.74407772748954 4.58127603745134 1.05727335727754 1.71158814680707 1.70964163591287 4.573040003706
0.9757710161379 1.85754391734588 1.70593852238134 4.36226809839537 1.38795813467154 0.750267751315672 1.04584715770946 2.6469994123316 0.9757710161379 1.85754391734588 1.70593852238134 4.36226809839537 1.00736491954212 1.78423366573705 1.69509124071295 4.31089527840139 0.9757710161379 1.85754391734588 1.70593852238134 4.36226809839537 1.01719602918689 1.76037946269928 1.67586203954376 4.25407525286869
0.945496386093288 1.78865183995366 1.90417508029721 4.47884318494986 1.36677844325917 0.693933831622504 1.16380159240038 2.63139120511037 0.945496386093288 1.78865183995366 1.90417508029721 4.47884318494986 0.969514409481778 1.73817002689778 1.88409367144426 4.43799226783475 0.945496386093288 1.78865183995366 1.90417508029721 4.47884318494986 0.975874206971952 1.72334708081559 1.87357989196701 4.40633642828779
1.20050033162403 1.60848350716592 1.58666021384291 4.40617956519787 1.57600001006249 0.552506714868286 0.97341025051715 2.69980284732321 1.20050033162403 1.60848350716592 1.58666021384291 4.40617956519787 1.18750876399676 1.61738922295918 1.60206730392441 4.40873222347418 1.20050033162403 1.60848350716592 1.58666021384291 4.40617956519787 1.19969923721836 1.58951673424824 1.58566894936792 4.35796369672608
0.818250971630208 2.21322056466301 1.94607884916074 4.72259819727767 1.28130698682438 0.907675663757643 1.10805801993758 2.47262008683709 0.818250971630208 2.21322056466301 1.94607884916074 4.72259819727767 0.8346429851227 2.18413910625206 1.91790291735939 4.6629064002538 0.818250971630208 2.21322056466301 1.94607884916074 4.72259819727767 0.838881053355153 2.17357003653822 1.91305146578991 4.64779922145042
0.916778934799031 2.02123283991182 1.75070849397433 4.61422494874639 1.3245721457358 0.850618899163047 1.04180771724193 2.56554893715348 0.916778934799031 2.02123283991182 1.75070849397433 4.61422494874639 0.932714171560669 1.98556393703879 1.72236120385114 4.5690686579616 0.916778934799031 2.02123283991182 1.75070849397433 4.61422494874639 0.938215127999283 1.97197939968966 1.71592881823901 4.54205046353798
1.0272728325524 1.84334542938618 1.77483134942328 4.52312594481191 1.43459134966045 0.706318163297918 1.03779213558956 2.55964077574424 1.0272728325524 1.84334542938618 1.77483134942328 4.52312594481191 1.03025171409913 1.83122918494144 1.77331937927531 4.45758633710224 1.0272728325524 1.84334542938618 1.77483134942328 4.52312594481191 1.03703319091764 1.81427923187135 1.76093940678354 4.41378452145498
1.03793361752386 1.84684304921594 1.70568206423429 4.46159126860603 1.4230264682757 0.747713609811031 1.0274215084192 2.59256031677545 1.03793361752386 1.84684304921594 1.70568206423429 4.46159126860603 1.0312278594225 1.86326171894705 1.71695453539085 4.46949475155737 1.03793361752386 1.84684304921594 1.70568206423429 4.46159126860603 1.03271043196973 1.86343655077162 1.72149932880767 4.50841744823252
1.03074738920741 1.65641305736243 1.70467858566818 4.44381022417882 1.40347229784004 0.630219841968146 1.02366556378294 2.58459787177008 1.03074738920741 1.65641305736243 1.70467858566818 4.44381022417882 1.0379413259022 1.63733263148218 1.69321619097256 4.39757549749065 1.03074738920741 1.65641305736243 1.70467858566818 4.44381022417882 1.04454897757727 1.62224712439891 1.68325853821944 4.3665825457237
1.14396927512589 1.62831363132953 1.72330782552117 4.4282400442525 1.49388832570141 0.613652389747082 1.00760432506038 2.55023036847596 1.14396927512589 1.62831363132953 1.72330782552117 4.4282400442525 1.13625389236966 1.64870812589745 1.71162643428426 4.35069031068825 1.14396927512589 1.62831363132953 1.72330782552117 4.4282400442525 1.1431407213157 1.6313923716689 1.70159427456701 4.32083334935425
1.01728860452456 1.81724810814782 1.78137847216182 4.53153335622402 1.42170995332414 0.681642929994091 1.02636585111457 2.50692418503011 1.01728860452456 1.81724810814782 1.78137847216182 4.53153335622402 0.993854445113239 1.84336223683686 1.81457456210844 4.50409442306599 1.01728860452456 1.81724810814782 1.78137847216182 4.53153335622402 1.00048913242217 1.8295333454385 1.8026200984496 4.46734638435973
1.02270942328104 1.54770909158896 2.07596355957024 4.83993815147194 1.42147337766282 0.520980802129269 1.22579508400415 2.59847473317529 1.02270942328104 1.54770909158896 2.07596355957024 4.83993815147194 0.998684284091957 1.59250544072425 2.08391201030392 4.84956460970896 1.02270942328104 1.54770909158896 2.07596355957024 4.83993815147194 1.00244788498419 1.58503649944567 2.07998915177694 4.83596262375111
0.968966305418363 2.05464854868346 1.73906431007335 4.58831140771075 1.35546274534354 0.886282836485019 1.02983093935094 2.52852516837162 0.968966305418363 2.05464854868346 1.73906431007335 4.58831140771075 0.965438177823294 2.06802443091923 1.74635921634335 4.56477718761852 0.968966305418363 2.05464854868346 1.73906431007335 4.58831140771075 0.970391623004659 2.05416257802519 1.73849072017695 4.5335566471831
0.977873141894825 1.84035379890674 1.81868961729893 4.48344115501737 1.40585726337402 0.718281488381735 1.1066715320722 2.65727358549886 0.977873141894825 1.84035379890674 1.81868961729893 4.48344115501737 0.981648453781474 1.81094369128852 1.80642083975276 4.40992376582875 0.977873141894825 1.84035379890674 1.81868961729893 4.48344115501737 0.991732045368755 1.79020442123599 1.79332884708926 4.37281905954849
1.08809688427333 1.706764763866 1.82638040274852 4.5440600079497 1.49355280268629 0.553772660059105 1.05736001538108 2.51505009826083 1.08809688427333 1.706764763866 1.82638040274852 4.5440600079497 1.09298413554784 1.68549403043342 1.81806268418371 4.49725192274177 1.08809688427333 1.706764763866 1.82638040274852 4.5440600079497 1.09936595441973 1.67098614543418 1.80821715871538 4.46359268943513
1.01749343624703 1.76626430436656 1.72811695315038 4.45419436243514 1.40830268666939 0.689719249728304 1.00874091350974 2.54433863613992 1.01749343624703 1.76626430436656 1.72811695315038 4.45419436243514 1.00176761570029 1.78638010199226 1.75402912536093 4.41828165495984 1.01749343624703 1.76626430436656 1.72811695315038 4.45419436243514 1.00287942412384 1.78573065451564 1.75935800317836 4.45122359286823
1.07577083456213 1.55217500683553 1.73192068758922 4.50161484898532 1.45071940628348 0.576038310782093 1.05180427113513 2.67799775043749 1.07577083456213 1.55217500683553 1.73192068758922 4.50161484898532 1.05814511143932 1.58889617957523 1.75139426221424 4.50892916525934 1.07577083456213 1.55217500683553 1.73192068758922 4.50161484898532 1.06610713908289 1.57117158293776 1.73845013358241 4.46931087626971
1.02856354106997 1.79236755286091 1.69253367633286 4.65847731564278 1.42902783114125 0.669709605948794 0.996237112608556 2.59631724467616 1.02856354106997 1.79236755286091 1.69253367633286 4.65847731564278 1.02751229927882 1.79974823077738 1.68182985886838 4.67884761749378 1.02856354106997 1.79236755286091 1.69253367633286 4.65847731564278 1.03155430286044 1.78948671157502 1.67768947656101 4.6562816867209
0.96769140964559 1.94751231664855 1.74150354924006 4.38659434159838 1.36451987785524 0.796816348392635 1.00083944955284 2.45282333736494 0.96769140964559 1.94751231664855 1.74150354924006 4.38659434159838 0.94347062120409 1.98646246560435 1.74914026768177 4.30927192056439 0.96769140964559 1.94751231664855 1.74150354924006 4.38659434159838 0.942634387226211 1.99221453257394 1.75499218524762 4.3555089681229
0.871968711340228 1.94947600202356 1.91447609874179 4.52655888363917 1.37045191711479 0.671574617602275 1.08631952327061 2.53858492876403 0.871968711340228 1.94947600202356 1.91447609874179 4.52655888363917 0.928328313010599 1.82737593603995 1.85026660439266 4.4507273134001 0.871968711340228 1.94947600202356 1.91447609874179 4.52655888363917 0.936740153003085 1.80855181685547 1.83747256795179 4.40821114705989
1.04391463937125 1.69926428839407 1.84517533528503 4.43989360158357 1.46482713281028 0.551099674379374 1.10024659486502 2.53990808070941 1.04391463937125 1.69926428839407 1.84517533528503 4.43989360158357 1.03802390338335 1.68863730783556 1.83636833918498 4.3270631581636 1.04391463937125 1.69926428839407 1.84517533528503 4.43989360158357 1.03685844814491 1.69195477625403 1.84393552154081 4.3724564119662
1.05081565608347 1.62347672454551 1.70472841004723 4.52295734821675 1.46715944520522 0.525055977232913 0.984895815750467 2.58378206089145 1.05081565608347 1.62347672454551 1.70472841004723 4.52295734821675 1.07901458994133 1.5734995759416 1.66632309901452 4.43451281447828 1.05081565608347 1.62347672454551 1.70472841004723 4.52295734821675 1.08085682898916 1.57452124228831 1.66826089284809 4.46993444428372
1.0148202961389 1.78490811486218 1.69033405877417 4.30319348171698 1.42748211330528 0.665077537730914 0.949739223304341 2.49418511101281 1.0148202961389 1.78490811486218 1.69033405877417 4.30319348171698 1.01366407376271 1.80238800776713 1.67872705071896 4.29821167316315 1.0148202961389 1.78490811486218 1.69033405877417 4.30319348171698 1.02365678954389 1.77866107003021 1.66568793998372 4.26426816022792
0.937594711447183 1.95887472095936 1.799261633834 4.49229804237353 1.36196078888776 0.768202110665262 1.06804088623631 2.5467013065639 0.937594711447183 1.95887472095936 1.799261633834 4.49229804237353 0.963912909148388 1.90121123190077 1.75641094174656 4.42514188672336 0.937594711447183 1.95887472095936 1.799261633834 4.49229804237353 0.972429932746838 1.87900973503877 1.74504440682062 4.37632390251232
1.09700284998231 1.64223771858036 1.66473169974852 4.17686067595736 1.48275524619364 0.561400708753286 0.995122136713946 2.54334656171071 1.09700284998231 1.64223771858036 1.66473169974852 4.17686067595736 1.14809746160825 1.53847672254133 1.62113421449528 4.15615766453044 1.09700284998231 1.64223771858036 1.66473169974852 4.17686067595736 1.15761113879861 1.51256406213153 1.60328210132004 4.09671587791972
0.984117670236128 1.88773714519733 1.76731564097836 4.57873326495362 1.37626934735144 0.761134015839496 1.04578785046785 2.54011317598344 0.984117670236128 1.88773714519733 1.76731564097836 4.57873326495362 0.973851138985345 1.89577237866655 1.7694749394857 4.53669917779937 0.984117670236128 1.88773714519733 1.76731564097836 4.57873326495362 0.979658932174346 1.88227704911392 1.76124883773952 4.50411409196739
1.02902457272482 1.60230304900416 1.92463796269192 4.45102948210717 1.39867082755755 0.578160605750491 1.1756121209654 2.52827211200098 1.02902457272482 1.60230304900416 1.92463796269192 4.45102948210717 1.01770913132213 1.63309928408702 1.93417340918222 4.40465141341601 1.02902457272482 1.60230304900416 1.92463796269192 4.45102948210717 1.01947890883669 1.63407639278927 1.93925694872327 4.44595074543949
1.06321494419968 1.58658435116946 1.82222564918779 4.49357624263049 1.44925675686193 0.56235919397133 1.09501443372954 2.60411021953564 1.06321494419968 1.58658435116946 1.82222564918779 4.49357624263049 1.04831092326191 1.5933394455251 1.81950827778713 4.36598748423207 1.06321494419968 1.58658435116946 1.82222564918779 4.49357624263049 1.0459623110746 1.59840506444591 1.82865885594328 4.41648635391862
1.04349578388901 1.74201004908503 1.85737537541485 4.43185433335429 1.41489770979241 0.69604503396144 1.13173399880869 2.56968343486931 1.04349578388901 1.74201004908503 1.85737537541485 4.43185433335429 0.99404789403107 1.84564026104571 1.92041297490782 4.46803642676635 1.04349578388901 1.74201004908503 1.85737537541485 4.43185433335429 1.00395524799555 1.82232270099849 1.90494755608511 4.43198374730688
1.07046837220918 1.61498840635827 1.87057229882638 4.48698175224183 1.46550876832359 0.526665451056797 1.11557762562366 2.53868893217768 1.07046837220918 1.61498840635827 1.87057229882638 4.48698175224183 1.07105881219029 1.61196114663327 1.85129119391517 4.40872505661906 1.07046837220918 1.61498840635827 1.87057229882638 4.48698175224183 1.07304447987129 1.61121860307794 1.85354639762155 4.44665805739732
0.960271618889229 1.76878229025432 2.04072239887631 4.62287572324263 1.41387837276006 0.629570926578283 1.20489685016961 2.63633648930581 0.960271618889229 1.76878229025432 2.04072239887631 4.62287572324263 0.985626016697466 1.69772201589582 2.00909271586493 4.5030984452234 0.960271618889229 1.76878229025432 2.04072239887631 4.62287572324263 0.986098562772336 1.69646131948106 2.01443838352976 4.53580378997954
0.89285715564839 1.94353786595235 1.86937105422386 4.60429603166983 1.32113770448691 0.804860785508833 1.11998620790643 2.60196312955179 0.89285715564839 1.94353786595235 1.86937105422386 4.60429603166983 0.903178732577646 1.94202626773894 1.84776686292658 4.54258305865441 0.89285715564839 1.94353786595235 1.86937105422386 4.60429603166983 0.909457678382891 1.92405202730344 1.83793970982065 4.49928296253549
1.0595377358898 1.72746402061507 1.809009732537 4.5527670964415 1.47136021293152 0.618226937684101 1.06074376410662 2.6246476563217 1.0595377358898 1.72746402061507 1.809009732537 4.5527670964415 1.09788863358994 1.63813583439686 1.76407272156048 4.45843931538022 1.0595377358898 1.72746402061507 1.809009732537 4.5527670964415 1.09772036020723 1.64014618030241 1.76928177606175 4.49632534738879
1.16512721220402 1.55726030819138 1.68146078308795 4.36204796510812 1.53467514648785 0.503656775708499 1.02453642459553 2.60020566422332 1.16512721220402 1.55726030819138 1.68146078308795 4.36204796510812 1.17668395307389 1.54017169896727 1.65583266363005 4.33354184312734 1.16512721220402 1.55726030819138 1.68146078308795 4.36204796510812 1.18422938036786 1.51945799132059 1.64671037718394 4.29470132091682
1.03258068812071 1.75073040987751 1.73378647338114 4.51289432281057 1.44649485371623 0.635464635775492 0.962615319454038 2.52002218502827 1.03258068812071 1.75073040987751 1.73378647338114 4.51289432281057 1.02482287961679 1.77589775807224 1.72179441643614 4.46981454448721 1.03258068812071 1.75073040987751 1.73378647338114 4.51289432281057 1.03284129129203 1.75645696665426 1.71052364939333 4.42965143767867
0.884402392420381 1.90462907506469 1.90182082607434 4.52116694150328 1.24476839599605 0.904754721084123 1.21141615346321 2.63203658559963 0.884402392420381 1.90462907506469 1.90182082607434 4.52116694150328 0.837484763114935 1.96733431559702 1.95577289740583 4.51740236470561 0.884402392420381 1.90462907506469 1.90182082607434 4.52116694150328 0.832736202536207 1.97325918969527 1.96701747951779 4.55726963346179
1.06538694491964 1.74774979080526 1.75402340691906 4.3891556801646 1.4331111402445 0.686071738416369 1.04832102924494 2.54119364436676 1.06538694491964 1.74774979080526 1.75402340691906 4.3891556801646 1.05962408251877 1.73831766741558 1.75975777595627 4.31427854329626 1.06538694491964 1.74774979080526 1.75402340691906 4.3891556801646 1.06795556576415 1.72073422924833 1.74610696844727 4.27943589596548
1.02522617350503 1.89944867507191 1.79562190610437 4.47487468437775 1.39428772525444 0.784346146132293 1.08342965122792 2.53050205178244 1.02522617350503 1.89944867507191 1.79562190610437 4.47487468437775 1.01383817589699 1.92428788824836 1.79169751400657 4.42011445864183 1.02522617350503 1.89944867507191 1.79562190610437 4.47487468437775 1.01356562556813 1.92840600606007 1.79560034374525 4.45400757250096
0.999149086885976 1.89870692886747 1.672652139762 4.51873547948985 1.38238602401599 0.778366739968091 1.00408731191708 2.55378528789245 0.999149086885976 1.89870692886747 1.672652139762 4.51873547948985 0.990819226970568 1.92691457848697 1.65993966243936 4.43727846622991 0.999149086885976 1.89870692886747 1.672652139762 4.51873547948985 0.992419250439782 1.92950296690849 1.66122828842043 4.47495795589309
0.956382001736016 1.8664719336035 1.80558008826873 4.65983438635252 1.36561292403184 0.779076967550953 1.06266424466484 2.62698603724313 0.956382001736016 1.8664719336035 1.80558008826873 4.65983438635252 0.943964686132798 1.87610271314724 1.80486877074018 4.56275747020639 0.956382001736016 1.8664719336035 1.80558008826873 4.65983438635252 0.951883404975579 1.85964966932138 1.79301596015297 4.52380564502294
1.04283681006108 1.82081940192022 1.79343676447283 4.40514800521964 1.46147234737484 0.607841198454885 1.07354947687176 2.52658335925128 1.04283681006108 1.82081940192022 1.79343676447283 4.40514800521964 1.08976291404615 1.71011348285131 1.74550648889818 4.34473183455147 1.04283681006108 1.82081940192022 1.79343676447283 4.40514800521964 1.08958848117147 1.71237380458521 1.75117452163165 4.3835180549492
0.85477147555638 1.77064465541284 2.09376610201924 4.57883757215237 1.24120332904341 0.762628892331466 1.33792470754518 2.63309720203214 0.85477147555638 1.77064465541284 2.09376610201924 4.57883757215237 0.845226209411382 1.77452001073919 2.09214208294035 4.47158681283031 0.85477147555638 1.77064465541284 2.09376610201924 4.57883757215237 0.843692382810906 1.77806908645143 2.09887031842812 4.50953780775137
0.909482356078699 2.06214602497795 1.78077094360548 4.57168215577925 1.2851707599217 0.964363913934587 1.11405445274869 2.61758250455271 0.909482356078699 2.06214602497795 1.78077094360548 4.57168215577925 0.892044798492206 2.07957656717975 1.79690558404514 4.492275956721 0.909482356078699 2.06214602497795 1.78077094360548 4.57168215577925 0.890793752092864 2.08261494631216 1.8045206389446 4.5328578670943
0.854707133211628 1.92133613920309 1.94751902681089 4.64032434595967 1.30694112581524 0.727050211253686 1.13291504848432 2.52343564501298 0.854707133211628 1.92133613920309 1.94751902681089 4.64032434595967 0.883716394687344 1.85107681616625 1.92746984033567 4.59104445676972 0.854707133211628 1.92133613920309 1.94751902681089 4.64032434595967 0.888343506368374 1.84139203837936 1.91890925490802 4.56545246871817
