"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_beta3" "se_MLE_C_gama1" "se_MLE_C_gama2" "se_MLE_C_gama3" "se_SMLE_beta1" "se_SMLE_beta2" "se_SMLE_beta3" "se_SMLE_gama1" "se_SMLE_gama2" "se_SMLE_gama3" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_beta3" "se_SMLE_C_gama1" "se_SMLE_C_gama2" "se_SMLE_C_gama3" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_beta3" "se_MDPDE_gama1" "se_MDPDE_gama2" "se_MDPDE_gama3" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_beta3" "se_MDPDE_C_gama1" "se_MDPDE_C_gama2" "se_MDPDE_C_gama3"
0.147492817180865 0.253004323136166 0.26343186861496 0.387667656340216 0.540503837893784 0.552847013749906 0.134415683800805 0.312636142096949 0.338060346821037 0.37781291361474 0.542795699637866 0.554485488442096 0.147492817180865 0.253004323136166 0.26343186861496 0.387667656340216 0.540503837893784 0.552847013749906 0.147721445917482 0.261954863371363 0.272724019281993 0.392824572814437 0.550358646695423 0.562242630933174 0.147492817180865 0.253004323136166 0.26343186861496 0.387667656340216 0.540503837893784 0.552847013749906 0.149828495953351 0.262836883758281 0.272718006682663 0.395463563207137 0.553662796514721 0.565452167921811
0.129106987316478 0.218234250371692 0.256709744825224 0.384684451734 0.531640122812427 0.549917576593224 0.119251971900971 0.270198307333813 0.324497056148658 0.375315269182943 0.528570136510384 0.549820078993957 0.129106987316478 0.218234250371692 0.256709744825224 0.384684451734 0.531640122812427 0.549917576593224 0.127772054182786 0.221709146528934 0.263759467465627 0.390871059674651 0.540795925774555 0.561905898630348 0.129106987316478 0.218234250371692 0.256709744825224 0.384684451734 0.531640122812427 0.549917576593224 0.12991026043341 0.22125677667912 0.264954704224057 0.398217990198467 0.550005887590908 0.572848223205671
0.133829743715669 0.214872194732635 0.290962749024871 0.382108228885974 0.5266504456223 0.556657925024137 0.139978612258196 0.330304460089754 0.370214607711842 0.377446355103425 0.549216880386065 0.569047889204926 0.133829743715669 0.214872194732635 0.290962749024871 0.382108228885974 0.5266504456223 0.556657925024137 0.133825190534308 0.219213333969037 0.29285594884565 0.388876023740053 0.535757101881604 0.570318580622167 0.133829743715669 0.214872194732635 0.290962749024871 0.382108228885974 0.5266504456223 0.556657925024137 0.13416158091091 0.219173310499425 0.292685164402614 0.388528920383363 0.535221246899687 0.56901847440491
0.1217739372203 0.21192599032478 0.25740280036663 0.382932957791517 0.52891068403873 0.547804287208784 0.119648257798931 0.293389825575602 0.316123785603542 0.375450099147104 0.53558839877799 0.545662795407644 0.1217739372203 0.21192599032478 0.25740280036663 0.382932957791517 0.52891068403873 0.547804287208784 0.12220627193104 0.215632598027664 0.259981615051138 0.390381784973683 0.539552607888805 0.560902414632564 0.1217739372203 0.21192599032478 0.25740280036663 0.382932957791517 0.52891068403873 0.547804287208784 0.12426332058118 0.215469805181116 0.259476008432358 0.393371512779701 0.543114701303933 0.56469379793328
0.114747909851189 0.203502640964801 0.232399282162676 0.38296221288302 0.528928197118271 0.543449309482807 0.120289132081023 0.300478467710534 0.310918302843003 0.375301922984737 0.539566085511635 0.542536811675233 0.114747909851189 0.203502640964801 0.232399282162676 0.38296221288302 0.528928197118271 0.543449309482807 0.114205815122812 0.209529389318516 0.237185967481812 0.388843911854047 0.538100066429723 0.553035154356246 0.114747909851189 0.203502640964801 0.232399282162676 0.38296221288302 0.528928197118271 0.543449309482807 0.114329845347364 0.209636272681104 0.237551997808554 0.388382001501415 0.537317591075775 0.552072503699313
0.123551329121078 0.211482539003535 0.225933733234336 0.385318018202242 0.532569019576524 0.545601252217315 0.138388704592797 0.333188372881336 0.325387449645123 0.378341858567374 0.549276700091788 0.547826345472236 0.123551329121078 0.211482539003535 0.225933733234336 0.385318018202242 0.532569019576524 0.545601252217315 0.128177888019119 0.203606687393908 0.212962326715828 0.389510429575041 0.536332423708934 0.549675893954649 0.123551329121078 0.211482539003535 0.225933733234336 0.385318018202242 0.532569019576524 0.545601252217315 0.128071621352209 0.203766516150297 0.213091774341942 0.389536718045311 0.536378263699253 0.549693578466304
0.134487004193989 0.219884570269478 0.270703964140278 0.383864285807234 0.530227680994465 0.552347389589694 0.132925052939798 0.312904725097446 0.332902067864175 0.377168988341167 0.541570389588569 0.550653476681856 0.134487004193989 0.219884570269478 0.270703964140278 0.383864285807234 0.530227680994465 0.552347389589694 0.135729123532917 0.214400369682523 0.264114119162365 0.390681077535602 0.538035654460106 0.562116692964569 0.134487004193989 0.219884570269478 0.270703964140278 0.383864285807234 0.530227680994465 0.552347389589694 0.135823884293889 0.214556658268752 0.264205322257353 0.390283709207945 0.537513799990634 0.561094103801772
0.133653765905895 0.214264606801948 0.272366950542453 0.384363915686232 0.529530924141643 0.553477233621035 0.129000678048497 0.292532383846109 0.336064828168122 0.376896085554439 0.536819530451232 0.554449654016837 0.133653765905895 0.214264606801948 0.272366950542453 0.384363915686232 0.529530924141643 0.553477233621035 0.137912819222406 0.217261698353382 0.274246565926812 0.391634060492276 0.538754142265858 0.566009806549523 0.133653765905895 0.214264606801948 0.272366950542453 0.384363915686232 0.529530924141643 0.553477233621035 0.138982802155378 0.217932438441429 0.275497134839402 0.394495442110058 0.542264782108445 0.570389154665768
0.146912662186179 0.216256480343846 0.247224839140004 0.387945558806445 0.53372227366441 0.552612162901628 0.144286192457536 0.306124214124238 0.36490155714903 0.378719440288019 0.541308883100532 0.565855409364423 0.146912662186179 0.216256480343846 0.247224839140004 0.387945558806445 0.53372227366441 0.552612162901628 0.154278527926332 0.215963890314969 0.24378640061958 0.393441199389052 0.539661212591357 0.559150284392351 0.146912662186179 0.216256480343846 0.247224839140004 0.387945558806445 0.53372227366441 0.552612162901628 0.153881622423511 0.216136272421625 0.244271988258954 0.393335461000862 0.539594968534823 0.55900789897091
0.111200071438318 0.196956848937899 0.218703327492307 0.383769541733282 0.52912979121689 0.542451650801871 0.121250177174116 0.293061024024572 0.309093906704941 0.37592386062325 0.536885837753194 0.543342481618295 0.111200071438318 0.196956848937899 0.218703327492307 0.383769541733282 0.52912979121689 0.542451650801871 0.111095243393471 0.202675759187322 0.224130722874174 0.388364527513684 0.536377091898095 0.549800801569344 0.111200071438318 0.196956848937899 0.218703327492307 0.383769541733282 0.52912979121689 0.542451650801871 0.111130914478941 0.203059970357026 0.224514921997074 0.388035547832606 0.535871002389795 0.549123449567312
