"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_beta3" "se_MLE_C_gama1" "se_MLE_C_gama2" "se_MLE_C_gama3" "se_SMLE_beta1" "se_SMLE_beta2" "se_SMLE_beta3" "se_SMLE_gama1" "se_SMLE_gama2" "se_SMLE_gama3" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_beta3" "se_SMLE_C_gama1" "se_SMLE_C_gama2" "se_SMLE_C_gama3" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_beta3" "se_MDPDE_gama1" "se_MDPDE_gama2" "se_MDPDE_gama3" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_beta3" "se_MDPDE_C_gama1" "se_MDPDE_C_gama2" "se_MDPDE_C_gama3"
0.102030661153043 0.163474529736449 0.184069750682453 0.273418061162702 0.37846192682299 0.390877837996665 0.103338669605989 0.227739320037969 0.253954225006794 0.268265600491121 0.385283689853977 0.399456425993247 0.102030661153043 0.163474529736449 0.184069750682453 0.273418061162702 0.37846192682299 0.390877837996665 0.102453749405393 0.163707223289168 0.184120635100107 0.277171800795344 0.383558409654995 0.396452645142212 0.102030661153043 0.163474529736449 0.184069750682453 0.273418061162702 0.37846192682299 0.390877837996665 0.102457611115961 0.163779881502934 0.184285674553181 0.276983926134395 0.383260922563102 0.396060922809346
0.102785460947868 0.178123377121875 0.1942448079558 0.27307549609946 0.38120190397839 0.392005055463323 0.0974474798613395 0.225079206046038 0.250132376900295 0.267172609199791 0.385587434697853 0.396829155390137 0.102785460947868 0.178123377121875 0.1942448079558 0.27307549609946 0.38120190397839 0.392005055463323 0.10593916171626 0.181647275953206 0.197366611458797 0.278092010894953 0.388613316638345 0.400022475534755 0.102785460947868 0.178123377121875 0.1942448079558 0.27307549609946 0.38120190397839 0.392005055463323 0.107024644269271 0.182551402152756 0.198135280425509 0.280161051617596 0.391313362214759 0.402761945272224
0.0922925244063824 0.165116044802303 0.182723566171396 0.271892307070808 0.377746257124075 0.388193857993676 0.0898992045633351 0.211091028444327 0.230940589446467 0.266379840634897 0.379955517472566 0.388867806642649 0.0922925244063824 0.165116044802303 0.182723566171396 0.271892307070808 0.377746257124075 0.388193857993676 0.0940101687538589 0.164665731297314 0.183517379051996 0.278989701813875 0.387310569032477 0.399213049420253 0.0922925244063824 0.165116044802303 0.182723566171396 0.271892307070808 0.377746257124075 0.388193857993676 0.0940313831897271 0.164883894104987 0.18365848844358 0.278280819148698 0.386201286589633 0.397822898494856
0.115389539052613 0.173513983846661 0.201350502054558 0.275389503083674 0.380516863221607 0.396372307693326 0.115210749729509 0.232484040852544 0.278307299648417 0.270361613226617 0.388520444643506 0.410379897955898 0.115389539052613 0.173513983846661 0.201350502054558 0.275389503083674 0.380516863221607 0.396372307693326 0.115304014611445 0.173609930522974 0.202049188327855 0.279220221312711 0.385532660761171 0.402509361953601 0.115389539052613 0.173513983846661 0.201350502054558 0.275389503083674 0.380516863221607 0.396372307693326 0.115210749729509 0.232484040852544 0.278307299648417 0.270361613226617 0.388520444643506 0.410379897955898
0.100039212878786 0.16268345545961 0.191723964584225 0.272598746941773 0.377368367831938 0.391797832214164 0.110839047691865 0.242781928196859 0.266785460631087 0.26939917301517 0.391154409416413 0.404964530109288 0.100039212878786 0.16268345545961 0.191723964584225 0.272598746941773 0.377368367831938 0.391797832214164 0.102552413286908 0.162478046203333 0.190995625495331 0.275478126688467 0.380726050716926 0.395884823734439 0.100039212878786 0.16268345545961 0.191723964584225 0.272598746941773 0.377368367831938 0.391797832214164 0.102547274424724 0.162710040791883 0.191155643015479 0.27541592071033 0.380669133163789 0.395690076939358
0.0843440458489264 0.156183867833883 0.178087709796558 0.270246743205962 0.374841579850244 0.385327400111057 0.0830506567080838 0.21203814919933 0.218214891380091 0.265027524307991 0.379843727112604 0.382258632094535 0.0843440458489264 0.156183867833883 0.178087709796558 0.270246743205962 0.374841579850244 0.385327400111057 0.0827357756331986 0.157840906860702 0.181035874456468 0.276462503589423 0.384145509315033 0.396104982284363 0.0843440458489264 0.156183867833883 0.178087709796558 0.270246743205962 0.374841579850244 0.385327400111057 0.0840444856925544 0.156887153544966 0.180801524050308 0.278945380653801 0.386997983258718 0.399391632768917
0.0993338516441149 0.17375919545165 0.198859524114778 0.271994785958209 0.378916273669578 0.391934037437892 0.0973581470953423 0.2247446345577 0.242005199793284 0.26742812826894 0.38585362840435 0.393123484644589 0.0993338516441149 0.17375919545165 0.198859524114778 0.271994785958209 0.378916273669578 0.391934037437892 0.098818743564257 0.177893396555487 0.202270254658033 0.282313125170071 0.394470393745408 0.409485436859607 0.0993338516441149 0.17375919545165 0.198859524114778 0.271994785958209 0.378916273669578 0.391934037437892 0.100091900888341 0.177879241744214 0.202534520711221 0.284645427026551 0.397038699506336 0.412104118985678
0.0919842877856795 0.168901081267126 0.181381931271617 0.271607955741952 0.378537012563621 0.387432732199773 0.0917585750760505 0.222328037492577 0.231672215422932 0.266508848017141 0.384581376821715 0.388425099541736 0.0919842877856795 0.168901081267126 0.181381931271617 0.271607955741952 0.378537012563621 0.387432732199773 0.0931399322329008 0.173601005352482 0.186143710517029 0.279920469307168 0.391587809508273 0.400814312406084 0.0919842877856795 0.168901081267126 0.181381931271617 0.271607955741952 0.378537012563621 0.387432732199773 0.0931466182537088 0.173364262867254 0.186005222847101 0.278890083463957 0.389707640721288 0.398848641572987
0.0828987996960796 0.153078984769889 0.166849613600998 0.270956510879171 0.37560543959088 0.384439373506551 0.0924316736152565 0.223751550853771 0.235895640573769 0.266410415993531 0.385396805442198 0.390148118507431 0.0828987996960796 0.153078984769889 0.166849613600998 0.270956510879171 0.37560543959088 0.384439373506551 0.0829454316762678 0.155233182847278 0.171524110609045 0.273132620682364 0.379081563340176 0.388604545817395 0.0828987996960796 0.153078984769889 0.166849613600998 0.270956510879171 0.37560543959088 0.384439373506551 0.0836769863751417 0.154359573158413 0.171335114026638 0.275046032078277 0.381370959466658 0.391316127146735
0.0928708842978296 0.15038560940935 0.187651540113982 0.271553262523226 0.374406136487893 0.390050683522893 0.0959319952559082 0.206211818789476 0.250899155651374 0.266873311166408 0.378908098947264 0.39815216991805 0.0928708842978296 0.15038560940935 0.187651540113982 0.271553262523226 0.374406136487893 0.390050683522893 0.0933150690503195 0.154362617850208 0.190351546138314 0.279495251459996 0.385425521694036 0.404022839287356 0.0928708842978296 0.15038560940935 0.187651540113982 0.271553262523226 0.374406136487893 0.390050683522893 0.093456316737718 0.154090337684515 0.190371821680269 0.278552356100771 0.384013078121142 0.401908902281254
