"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_gama1" "MLE_gama2" "MLE_gama3" "MLE_C_beta1" "MLE_C_beta2" "MLE_C_beta3" "MLE_C_gama1" "MLE_C_gama2" "MLE_C_gama3" "SMLE_beta1" "SMLE_beta2" "SMLE_beta3" "SMLE_gama1" "SMLE_gama2" "SMLE_gama3" "SMLE_C_beta1" "SMLE_C_beta2" "SMLE_C_beta3" "SMLE_C_gama1" "SMLE_C_gama2" "SMLE_C_gama3" "MDPDE_beta1" "MDPDE_beta2" "MDPDE_beta3" "MDPDE_gama1" "MDPDE_gama2" "MDPDE_gama3" "MDPDE_C_beta1" "MDPDE_C_beta2" "MDPDE_C_beta3" "MDPDE_C_gama1" "MDPDE_C_gama2" "MDPDE_C_gama3"
-1.37901969671578 -2.30898582411818 -2.3853924462402 3.82617307828275 0.918378553816027 0.367836358203227 -1.87511153343685 -1.20477347935638 -0.968946768910779 5.01669720387612 -1.70467167889185 -2.43817465043463 -1.37901969671578 -2.30898582411818 -2.3853924462402 3.82617307828275 0.918378553816027 0.367836358203227 -1.3946040105153 -2.28976992754412 -2.33768773064024 3.87764411552468 0.802052920292454 0.287073624982326 -1.37901969671578 -2.30898582411818 -2.3853924462402 3.82617307828275 0.918378553816027 0.367836358203227 -1.40942357241273 -2.26733331595776 -2.3052975993832 3.90816163082621 0.763617133824332 0.229758215919162
-1.15364382176424 -2.45638877051048 -2.55115893227404 4.02627413654761 0.349569378631511 0.689707094679913 -1.61375809702909 -1.23397591574333 -1.3776444089563 5.15568848327031 -2.37089001447248 -1.92259164017151 -1.15364382176424 -2.45638877051048 -2.55115893227404 4.02627413654761 0.349569378631511 0.689707094679913 -1.1544443299384 -2.46679048788658 -2.53110144432089 3.98484603346479 0.443066025327808 0.727775362439139 -1.15364382176424 -2.45638877051048 -2.55115893227404 4.02627413654761 0.349569378631511 0.689707094679913 -1.15856346322126 -2.46035382185773 -2.52137409046597 3.97511123564234 0.459933868093511 0.734463468211171
-1.20264461645046 -2.52059801323063 -2.41464618859238 3.68755431526266 0.98950977304453 0.828740854842358 -1.63865825530922 -1.0501627595575 -1.5006911542015 4.91895584498877 -2.55137734251076 -1.38270381913964 -1.20264461645046 -2.52059801323063 -2.41464618859238 3.68755431526266 0.98950977304453 0.828740854842358 -1.19207461353487 -2.54487512924667 -2.42061068935963 3.68997726872415 0.963136329880895 0.783358608674682 -1.20264461645046 -2.52059801323063 -2.41464618859238 3.68755431526266 0.98950977304453 0.828740854842358 -1.1986312606514 -2.53350552608968 -2.40916014699047 3.69586112095638 0.953641348552162 0.774835313205175
-1.22086425558489 -2.6218971026255 -2.37517079259931 3.9021414395076 0.880285146668507 0.312236083524982 -1.64444387031294 -1.09777625675697 -1.56807725775592 4.99785836572799 -2.62594575465428 -1.36071728504148 -1.22086425558489 -2.6218971026255 -2.37517079259931 3.9021414395076 0.880285146668507 0.312236083524982 -1.2390351591905 -2.57683291987738 -2.33816196081887 3.91185559576772 0.800631208670725 0.298710854546268 -1.22086425558489 -2.6218971026255 -2.37517079259931 3.9021414395076 0.880285146668507 0.312236083524982 -1.25201360371746 -2.55438095662131 -2.3110343489125 3.93074691703783 0.764769650159323 0.265671753970939
-1.21645323036666 -2.62449640476869 -2.37709441036828 3.90934579651811 0.832946748908834 0.404043848283262 -1.67459951838078 -1.19497763901816 -1.38498571827962 5.02148826107466 -2.43658054876146 -1.59881438573285 -1.21645323036666 -2.62449640476869 -2.37709441036828 3.90934579651811 0.832946748908834 0.404043848283262 -1.23497106881227 -2.59372383667736 -2.33085487029421 3.96299575812681 0.73615104132234 0.284400244484387 -1.21645323036666 -2.62449640476869 -2.37709441036828 3.90934579651811 0.832946748908834 0.404043848283262 -1.23879477629953 -2.58925901650974 -2.32038311853247 3.9375148505326 0.775985197504728 0.304748717047929
-1.14019652008306 -2.50453955650845 -2.67498560318382 3.81565071435083 0.518480384734555 0.968065944327367 -1.58658324777535 -1.20080358033972 -1.58369939480292 4.94847663915679 -2.43183859487219 -1.45885079305712 -1.14019652008306 -2.50453955650845 -2.67498560318382 3.81565071435083 0.518480384734555 0.968065944327367 -1.13984600393272 -2.48682731545199 -2.68578893740069 3.80909067516864 0.491951325860782 1.00785217767646 -1.14019652008306 -2.50453955650845 -2.67498560318382 3.81565071435083 0.518480384734555 0.968065944327367 -1.14528483186201 -2.47367240688336 -2.67776663895012 3.79380112086076 0.504740980643406 1.02747779094803
-1.25391444927061 -2.36418648228659 -2.47752174197008 3.78613160905106 0.651998187646164 0.57907388073834 -1.71994804593992 -1.12616533520891 -1.30566007456816 4.93655528822227 -2.16138792908104 -1.8435877126003 -1.25391444927061 -2.36418648228659 -2.47752174197008 3.78613160905106 0.651998187646164 0.57907388073834 -1.21992459935798 -2.4372920394096 -2.5250090632237 3.79354040396973 0.75556395270796 0.559956350949024 -1.25391444927061 -2.36418648228659 -2.47752174197008 3.78613160905106 0.651998187646164 0.57907388073834 -1.23178945852015 -2.41602237940645 -2.50200071397813 3.80486609293006 0.726826700162917 0.53845110007859
-1.15936469756851 -2.43439250864935 -2.56348472405718 3.80547446128074 0.483100669090916 0.820956335549254 -1.6099919242654 -1.42008861849942 -1.17928543840137 4.77155407399618 -1.68276040593281 -2.05721685248213 -1.15936469756851 -2.43439250864935 -2.56348472405718 3.80547446128074 0.483100669090916 0.820956335549254 -1.15759824910801 -2.4500620430994 -2.56347396926595 3.76500814834993 0.568292903989457 0.880676458054637 -1.15936469756851 -2.43439250864935 -2.56348472405718 3.80547446128074 0.483100669090916 0.820956335549254 -1.16622744238112 -2.43318653571358 -2.54742286428318 3.77104777495884 0.553975281326755 0.864618714427355
-1.30840909453686 -2.3427228209467 -2.32662695262036 4.37085650069912 0.39395529712439 0.0541320237587574 -1.70008384739782 -1.26008221047963 -1.30323552361737 5.31949970704891 -2.31824351915217 -2.05322787709388 -1.30840909453686 -2.3427228209467 -2.32662695262036 4.37085650069912 0.39395529712439 0.0541320237587574 -1.33552267541429 -2.28140501971344 -2.2759908546071 4.50348072440704 0.2279734431706 -0.138196984519409 -1.30840909453686 -2.3427228209467 -2.32662695262036 4.37085650069912 0.39395529712439 0.0541320237587574 -1.33130441960494 -2.28804274176778 -2.28521754374845 4.44895316780543 0.326462037587616 -0.0788371561606289
-1.10559485750558 -2.51007978977247 -2.70253827877312 3.69797259813554 0.624652858440409 0.757340979378859 -1.60401338098595 -1.20751986600868 -1.41963320098626 4.7047339681091 -2.05179657108042 -1.63316203367656 -1.10559485750558 -2.51007978977247 -2.70253827877312 3.69797259813554 0.624652858440409 0.757340979378859 -1.11949551465422 -2.47695764764841 -2.68256339566043 3.71583194599314 0.568515779639378 0.725077180813867 -1.10559485750558 -2.51007978977247 -2.70253827877312 3.69797259813554 0.624652858440409 0.757340979378859 -1.12156493516636 -2.47285062750702 -2.67949629254544 3.68164124555351 0.618695044949083 0.761886622594638
-1.15529461157883 -2.56190512093996 -2.58606131498569 3.98758953813809 0.794591733123527 0.148106921759573 -1.58579252599601 -1.28536949173666 -1.52005665486209 4.95698788763311 -2.16275914840868 -1.80671417795958 -1.15529461157883 -2.56190512093996 -2.58606131498569 3.98758953813809 0.794591733123527 0.148106921759573 -1.17340516197683 -2.51885659376851 -2.54908216094866 4.02782923068016 0.671319547014816 0.084144991725323 -1.15529461157883 -2.56190512093996 -2.58606131498569 3.98758953813809 0.794591733123527 0.148106921759573 -1.19864316899212 -2.47556723034317 -2.48944896975588 4.08344207971355 0.57426416970023 -0.0124388201860627
-1.14124483998036 -2.58669559688026 -2.59479624049502 3.5115659516756 1.20635991396503 0.878565135318489 -1.68895586845476 -1.16633765548826 -1.2577497694375 4.67927187865593 -1.98214587239511 -1.65679296017188 -1.14124483998036 -2.58669559688026 -2.59479624049502 3.5115659516756 1.20635991396503 0.878565135318489 -1.12185174860158 -2.61195022570653 -2.65221075230648 3.53701448880037 1.18489313341828 0.905130992621182 -1.14124483998036 -2.58669559688026 -2.59479624049502 3.5115659516756 1.20635991396503 0.878565135318489 -1.12788998802755 -2.6027164293038 -2.63918423133302 3.53772143776212 1.18225877635371 0.896887920094609
-1.18727893836026 -2.42371410069286 -2.6178874020517 3.83945936139414 0.854609534736109 0.533488096726818 -1.63802466128599 -1.19559904614664 -1.43617764691796 4.94987864680485 -2.07460558355627 -1.90670543947897 -1.18727893836026 -2.42371410069286 -2.6178874020517 3.83945936139414 0.854609534736109 0.533488096726818 -1.17899526290217 -2.4446066516041 -2.63810278411383 3.66719673679736 1.07170317373739 0.782707917360261 -1.18727893836026 -2.42371410069286 -2.6178874020517 3.83945936139414 0.854609534736109 0.533488096726818 -1.18470731800652 -2.43456191601856 -2.62599581022296 3.67180613096884 1.06349866816286 0.772263731013161
-1.15113630633095 -2.62264415411128 -2.47547627974843 3.85714919663578 0.9290660892958 0.275333281065277 -1.56062042851027 -1.52718420837661 -1.28192749330223 4.87171377795578 -1.70778195986418 -2.16467060283798 -1.15113630633095 -2.62264415411128 -2.47547627974843 3.85714919663578 0.9290660892958 0.275333281065277 -1.17610038598159 -2.55884203447125 -2.45150702645688 3.87809112836074 0.868484729058482 0.269982410783257 -1.15113630633095 -2.62264415411128 -2.47547627974843 3.85714919663578 0.9290660892958 0.275333281065277 -1.18677887416777 -2.54314085674262 -2.42523071733385 3.88215016547337 0.858262226952327 0.247140977353467
-1.2542159605502 -2.49725524222936 -2.38885394966102 3.6266328996465 1.06861395766779 0.856604680561949 -1.75555325776378 -1.40465922089837 -0.907878512329226 4.89512213903256 -1.59660864872706 -2.36434637696777 -1.2542159605502 -2.49725524222936 -2.38885394966102 3.6266328996465 1.06861395766779 0.856604680561949 -1.27513464912111 -2.47961582650861 -2.33764718265213 3.72384792208695 0.975551274883001 0.680275293790909 -1.2542159605502 -2.49725524222936 -2.38885394966102 3.6266328996465 1.06861395766779 0.856604680561949 -1.27632949646295 -2.48044584633026 -2.33561299470138 3.70224235906287 1.01621538712493 0.704543895058174
-1.23380171960919 -2.66295456195462 -2.36208316128511 3.81842145060427 0.899859232977225 0.417016739600089 -1.72387989504847 -1.35691272663886 -1.12757696724642 5.01987085277384 -2.0555986828665 -2.07894100566235 -1.23380171960919 -2.66295456195462 -2.36208316128511 3.81842145060427 0.899859232977225 0.417016739600089 -1.25716041450944 -2.624427931603 -2.30885762391314 3.81091175807355 0.886829130982405 0.391017487101622 -1.23380171960919 -2.66295456195462 -2.36208316128511 3.81842145060427 0.899859232977225 0.417016739600089 -1.26309499649839 -2.61584239871812 -2.29591874629916 3.77952729628649 0.924968721234198 0.421917940133026
-1.31541262096071 -2.42660114963407 -2.37736368054618 3.89385798844258 1.0332020372638 0.493643180147052 -1.75360264135415 -1.36537886815621 -1.09445007686669 5.09676379979678 -1.78411826922884 -2.3707333922588 -1.31541262096071 -2.42660114963407 -2.37736368054618 3.89385798844258 1.0332020372638 0.493643180147052 -1.28992232986781 -2.46199955433229 -2.4507308424289 3.88340647392558 1.04902124077615 0.553806685781571 -1.31541262096071 -2.42660114963407 -2.37736368054618 3.89385798844258 1.0332020372638 0.493643180147052 -1.29277341529143 -2.45619418688531 -2.44975461351966 3.8695194305984 1.06853208991754 0.574608393793546
-1.24669906795898 -2.42980995914646 -2.45001509538834 3.89049050919269 0.715658178080991 0.540743706386058 -1.70119691501524 -1.26994878411923 -1.22355966151767 4.9608740518594 -1.96132968403523 -2.00151885863324 -1.24669906795898 -2.42980995914646 -2.45001509538834 3.89049050919269 0.715658178080991 0.540743706386058 -1.27960191704806 -2.3730677462911 -2.39226472286115 3.96648601734788 0.576071369293525 0.457099353652635 -1.24669906795898 -2.42980995914646 -2.45001509538834 3.89049050919269 0.715658178080991 0.540743706386058 -1.28556091107452 -2.36357124548361 -2.38179242680487 3.95236411025762 0.59332067869197 0.476640835516461
-1.25723692251387 -2.49564130601374 -2.35469180569638 4.06024571617318 0.624660551887139 0.267512082929321 -1.64447982999442 -1.51585236432271 -1.22973768083664 5.21036930802758 -1.91464063941041 -2.32821548232373 -1.25723692251387 -2.49564130601374 -2.35469180569638 4.06024571617318 0.624660551887139 0.267512082929321 -1.26347257986182 -2.50382579591724 -2.3241773274994 4.0735510283886 0.613910517119911 0.205002591222124 -1.25723692251387 -2.49564130601374 -2.35469180569638 4.06024571617318 0.624660551887139 0.267512082929321 -1.26559231972033 -2.50675118839045 -2.31609558618311 4.01398366735329 0.69874415977287 0.26778155305361
-1.10701214169768 -2.62870832140642 -2.60281231321289 3.76079389116639 0.784903182805441 0.722704029365674 -1.59741722643524 -1.45066500410654 -1.23323362815151 4.86000872934729 -1.81039972345763 -2.04032901739534 -1.10701214169768 -2.62870832140642 -2.60281231321289 3.76079389116639 0.784903182805441 0.722704029365674 -1.1268595010391 -2.59720590768129 -2.58433475227998 3.75961543697462 0.823480197300578 0.753862000384686 -1.10701214169768 -2.62870832140642 -2.60281231321289 3.76079389116639 0.784903182805441 0.722704029365674 -1.13287948352186 -2.58569401718828 -2.57128894101126 3.75769153102683 0.822201380546263 0.7469939258254
-1.26509861448694 -2.53842250534225 -2.55044548541665 3.92917409550256 0.474860670376371 0.831397687167797 -1.72100608863138 -1.11760628836876 -1.47490684877516 5.05445187254263 -2.5539671351044 -1.57263531472766 -1.26509861448694 -2.53842250534225 -2.55044548541665 3.92917409550256 0.474860670376371 0.831397687167797 -1.28523284137949 -2.50112712274428 -2.53594247095578 3.96372047071639 0.443075502170186 0.838186267861415 -1.26509861448694 -2.53842250534225 -2.55044548541665 3.92917409550256 0.474860670376371 0.831397687167797 -1.29222059225808 -2.4870105605169 -2.52061075750903 3.960082618519 0.44169824246107 0.831250650710278
-1.25053110339927 -2.55984189831576 -2.39739415655487 3.7132180880454 0.615500474278462 1.15771256115414 -1.70593139068709 -1.05012469100022 -1.4451488292747 4.88508677764304 -2.58990350446741 -1.21979546630818 -1.25053110339927 -2.55984189831576 -2.39739415655487 3.7132180880454 0.615500474278462 1.15771256115414 -1.2605287053863 -2.54710226022523 -2.36733372365226 3.64985733842751 0.6748361703724 1.24344609811157 -1.25053110339927 -2.55984189831576 -2.39739415655487 3.7132180880454 0.615500474278462 1.15771256115414 -1.26126850452326 -2.54806932448342 -2.36285420530643 3.6274526805372 0.703346092149118 1.27128102322702
-1.19261798517399 -2.6794590143659 -2.32090964974731 3.87568204341082 1.09358878741588 0.302659415161862 -1.66559668131284 -1.51739381671147 -1.03076989512017 5.01703351723631 -1.68329161871775 -2.37551556763088 -1.19261798517399 -2.6794590143659 -2.32090964974731 3.87568204341082 1.09358878741588 0.302659415161862 -1.21490985353071 -2.63602188212404 -2.29415554233664 3.87442539819193 1.06413720110106 0.348001908207641 -1.19261798517399 -2.6794590143659 -2.32090964974731 3.87568204341082 1.09358878741588 0.302659415161862 -1.22115019507323 -2.62690190045426 -2.27932358281528 3.87621718380457 1.06123714060056 0.336387837770074
-1.20624579000936 -2.4370153028208 -2.57993451180578 3.98832611317307 0.490237171296163 0.882111361430725 -1.57759319236353 -1.020953085266 -1.79713632746249 5.09831051337427 -2.87500003014951 -1.23003183174034 -1.20624579000936 -2.4370153028208 -2.57993451180578 3.98832611317307 0.490237171296163 0.882111361430725 -1.21659322383687 -2.41665885504301 -2.56103767171946 3.9672514323151 0.472961351293146 0.902599323508244 -1.20624579000936 -2.4370153028208 -2.57993451180578 3.98832611317307 0.490237171296163 0.882111361430725 -1.22285985095796 -2.40514010071153 -2.54920424739691 3.96777629181525 0.468542115475774 0.89747980493588
-1.15796543051436 -2.54366705653675 -2.67482942207792 3.50242642540475 1.21908857472148 1.11307809107974 -1.6703582330849 -1.43727778444701 -1.10614506536304 4.71695620662637 -1.4096607482844 -2.23013860264441 -1.15796543051436 -2.54366705653675 -2.67482942207792 3.50242642540475 1.21908857472148 1.11307809107974 -1.13007822774495 -2.57775131494865 -2.73127780301283 3.40029934431396 1.31226441727859 1.28582879793164 -1.15796543051436 -2.54366705653675 -2.67482942207792 3.50242642540475 1.21908857472148 1.11307809107974 -1.13653138645953 -2.56813735597214 -2.71959003825347 3.40709045881583 1.3051075068597 1.27230821167921
-1.06783145913124 -2.69688259067643 -2.56740759527123 3.92560463656372 0.584325145527962 0.568321023064788 -1.51799959802581 -1.54906628177772 -1.33455718434804 5.10545194905744 -2.04161070496872 -2.18071767710297 -1.06783145913124 -2.69688259067643 -2.56740759527123 3.92560463656372 0.584325145527962 0.568321023064788 -1.06733546544129 -2.71213602806294 -2.57240473327547 3.90377952530231 0.629779508433021 0.649362618658754 -1.06783145913124 -2.69688259067643 -2.56740759527123 3.92560463656372 0.584325145527962 0.568321023064788 -1.07323937847446 -2.70343878155141 -2.56147400721517 3.88311263117123 0.657579943600147 0.677827119742558
-1.14038942989116 -2.39835825065557 -2.907538374041 3.89134006224052 0.753278825525988 0.613794102591378 -1.57685101931365 -1.26728102043805 -1.65845331934922 5.09095019896764 -2.07969190511078 -2.07054956093594 -1.14038942989116 -2.39835825065557 -2.907538374041 3.89134006224052 0.753278825525988 0.613794102591378 -1.14642038311866 -2.37436594668637 -2.88320111842492 3.98422774659827 0.626144381450869 0.484162105779509 -1.14038942989116 -2.39835825065557 -2.907538374041 3.89134006224052 0.753278825525988 0.613794102591378 -1.15582031160406 -2.36001212369681 -2.86245410550235 3.98080040298386 0.624649819047154 0.477950686158582
-1.18723360940298 -2.54227146584645 -2.47773112188687 3.73248341760633 0.701593082551638 0.722140369001607 -1.63849035172315 -1.18218584085894 -1.40890252787129 4.77065985819056 -2.26810509690565 -1.45733906954121 -1.18723360940298 -2.54227146584645 -2.47773112188687 3.73248341760633 0.701593082551638 0.722140369001607 -1.18947746554104 -2.54447286035017 -2.47195563114972 3.77845801100029 0.633314369601812 0.655592866788208 -1.18723360940298 -2.54227146584645 -2.47773112188687 3.73248341760633 0.701593082551638 0.722140369001607 -1.20213026686603 -2.52046950170013 -2.4468827679678 3.79473963677127 0.600768970609222 0.625112023194103
-1.25314457459286 -2.61056745871134 -2.28308996286847 3.58756298206487 0.852940673142569 0.704314297827853 -1.80755015450599 -1.26359272135036 -0.854107534813648 4.67025095268673 -1.83944916612296 -1.93538827660047 -1.25314457459286 -2.61056745871134 -2.28308996286847 3.58756298206487 0.852940673142569 0.704314297827853 -1.25984858898862 -2.59855217283881 -2.29637610958389 3.6428933481827 0.828410439327678 0.67766911991713 -1.25314457459286 -2.61056745871134 -2.28308996286847 3.58756298206487 0.852940673142569 0.704314297827853 -1.26830240398048 -2.58272517830312 -2.27948482179359 3.64276012375947 0.82391974917396 0.667148942305011
-1.22905288179902 -2.46304621655079 -2.44092766098263 4.04923892589535 0.21412642541224 0.711713730766624 -1.68182408748987 -1.27091306419599 -1.25299471065607 4.96798910317262 -2.21211232984662 -1.74453221353458 -1.22905288179902 -2.46304621655079 -2.44092766098263 4.04923892589535 0.21412642541224 0.711713730766624 -1.23454460715733 -2.44491324456542 -2.43588704337117 4.03643737465459 0.238442387590994 0.736300309372127 -1.22905288179902 -2.46304621655079 -2.44092766098263 4.04923892589535 0.21412642541224 0.711713730766624 -1.23896653748497 -2.43413072560875 -2.4298775227111 4.02105643646678 0.262644132514685 0.752402347662324
-1.21621089645635 -2.31384216650707 -2.6505746719541 3.78951277571395 0.485364146419447 1.03304709024927 -1.68425078730719 -0.481532950352918 -1.97410885151056 4.97191435984127 -3.49545212591807 -0.425453330698621 -1.21621089645635 -2.31384216650707 -2.6505746719541 3.78951277571395 0.485364146419447 1.03304709024927 -1.22019181087924 -2.31957957213487 -2.64263653069252 3.77552264291823 0.522953073962973 1.06890422093478 -1.21621089645635 -2.31384216650707 -2.6505746719541 3.78951277571395 0.485364146419447 1.03304709024927 -1.22934591686003 -2.30216580015271 -2.62602737089804 3.78787849664421 0.498037598328434 1.0493008485674
