"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_C_beta1" "MLE_C_beta2" "MLE_C_gama1" "SMLE_beta1" "SMLE_beta2" "SMLE_gama1" "SMLE_C_beta1" "SMLE_C_beta2" "SMLE_C_gama1" "MDPDE_beta1" "MDPDE_beta2" "MDPDE_gama1" "MDPDE_C_beta1" "MDPDE_C_beta2" "MDPDE_C_gama1"
-1.81318179275405 -1.92800171701195 4.5784995510039 -1.84479666093602 -0.854593502160464 2.63966439761834 -1.81318179275405 -1.92800171701195 4.5784995510039 -1.80842704309687 -1.96059585161283 4.61092890928708 -1.81318179275405 -1.92800171701195 4.5784995510039 -1.80916088702178 -1.95202017008228 4.58565172822595
-1.81712617252058 -2.10187376719038 4.41405259958981 -1.88701221733581 -0.908687494632271 2.68002382908022 -1.81712617252058 -2.10187376719038 4.41405259958981 -1.82690026139915 -2.01031063142856 4.35907001292005 -1.81712617252058 -2.10187376719038 4.41405259958981 -1.8285062399771 -2.00473334299242 4.37010274782545
-1.67226194524938 -2.08088584577407 4.64914322224668 -1.72585155720185 -1.06342649388789 2.77030711001939 -1.67226194524938 -2.08088584577407 4.64914322224668 -1.6774321754928 -2.0672050787645 4.61099192576148 -1.67226194524938 -2.08088584577407 4.64914322224668 -1.67798182512524 -2.0561257930435 4.58155929423854
-1.79146293049446 -1.90201128095149 4.57141973467013 -1.85827938349101 -0.81499741655736 2.74391003398432 -1.79146293049446 -1.90201128095149 4.57141973467013 -1.8030623450934 -1.82736737600521 4.488988162372 -1.79146293049446 -1.90201128095149 4.57141973467013 -1.80464486221957 -1.81380746794942 4.45620907627006
-1.80609031369997 -1.73629498533074 4.30332047086028 -1.83243743221354 -0.72995631521085 2.59856219366655 -1.80609031369997 -1.73629498533074 4.30332047086028 -1.82171767219683 -1.67838469548262 4.24173097983968 -1.80609031369997 -1.73629498533074 4.30332047086028 -1.82373171828991 -1.67617260013884 4.25374236271604
-1.67585315103288 -2.28125725452662 4.69867790450404 -1.71427735649116 -1.1840812663054 2.65867895251173 -1.67585315103288 -2.28125725452662 4.69867790450404 -1.64939222266863 -2.38119642079628 4.67268451623477 -1.67585315103288 -2.28125725452662 4.69867790450404 -1.64968002199336 -2.38266204707129 4.693369022031
-1.84805315691412 -1.81472089884737 4.43148179330901 -1.86441575265066 -0.800875937184154 2.61872774797622 -1.84805315691412 -1.81472089884737 4.43148179330901 -1.83926807086132 -1.8717452261129 4.46175929265164 -1.84805315691412 -1.81472089884737 4.43148179330901 -1.84015601407499 -1.85832078648242 4.4299043591548
-1.97396816740749 -1.69455345399656 4.34173605545008 -1.97672809110134 -0.629388203296633 2.55237111381339 -1.97396816740749 -1.69455345399656 4.34173605545008 -1.95420771168787 -1.71196053213362 4.28963815614433 -1.97396816740749 -1.69455345399656 4.34173605545008 -1.95492353366306 -1.70897109750562 4.30026443120921
-1.85563870185167 -1.94942154254068 4.60726597228707 -1.84389866912211 -0.818926405858662 2.491895955702 -1.85563870185167 -1.94942154254068 4.60726597228707 -1.84970978833483 -1.9365753330407 4.48103344903482 -1.85563870185167 -1.94942154254068 4.60726597228707 -1.8507774577177 -1.92547823155177 4.45581962992843
-1.72839709396442 -1.97338428165386 4.3060256554207 -1.74918974620593 -0.928519033643436 2.55236323395146 -1.72839709396442 -1.97338428165386 4.3060256554207 -1.74132098493333 -1.91546561221554 4.22922913378747 -1.72839709396442 -1.97338428165386 4.3060256554207 -1.74348558784423 -1.91184998251729 4.24205728018345
-1.84960945106882 -1.79327690822255 4.56643890271867 -1.85897310162403 -0.78161178409772 2.61396876360632 -1.84960945106882 -1.79327690822255 4.56643890271867 -1.83832004009375 -1.86796557174349 4.59769953450291 -1.84960945106882 -1.79327690822255 4.56643890271867 -1.83921389860559 -1.85622934170245 4.57277248124925
-1.89386489013509 -1.92734807210194 4.55099336508041 -1.89223113908015 -0.819967603664924 2.56217263436389 -1.89386489013509 -1.92734807210194 4.55099336508041 -1.89014529693478 -1.92321747696978 4.47868524946926 -1.89386489013509 -1.92734807210194 4.55099336508041 -1.89151089854193 -1.91193441893644 4.459387032878
-1.91692563572106 -1.6599664528952 4.25678943088039 -1.95034154274547 -0.576902197746724 2.56745738920765 -1.91692563572106 -1.6599664528952 4.25678943088039 -1.93220976188838 -1.57588283079546 4.14230969133416 -1.91692563572106 -1.6599664528952 4.25678943088039 -1.93452120550985 -1.57408928906569 4.15728908786197
-1.74807747277082 -2.06558355146585 4.38955146714437 -1.7903425398849 -0.998860413717891 2.65481607616232 -1.74807747277082 -2.06558355146585 4.38955146714437 -1.74609604258384 -2.05828147795248 4.32142001469608 -1.74807747277082 -2.06558355146585 4.38955146714437 -1.7479632916028 -2.05442974589597 4.3327543882172
-1.90586762234256 -1.64644593548576 4.55781028299121 -1.95139909989594 -0.578453279913437 2.66332445408872 -1.90586762234256 -1.64644593548576 4.55781028299121 -1.91883397139503 -1.64816915807497 4.54908923057415 -1.90586762234256 -1.64644593548576 4.55781028299121 -1.91857683634354 -1.63655174454364 4.52145834083715
-1.82310658337792 -2.09616856043171 4.88978592147241 -1.85603027632217 -0.77492568610803 2.47108162089563 -1.82310658337792 -2.09616856043171 4.88978592147241 -1.82501756230084 -2.08130336417672 4.80096073406328 -1.82310658337792 -2.09616856043171 4.88978592147241 -1.82550420537679 -2.07468410351549 4.78127943371805
-1.89079831965898 -1.76698217830784 4.59084107069841 -1.91161558304217 -0.714173421378319 2.63817914094855 -1.89079831965898 -1.76698217830784 4.59084107069841 -1.87497618236484 -1.77851603617544 4.49053651203662 -1.89079831965898 -1.76698217830784 4.59084107069841 -1.8774253248554 -1.76699322494763 4.47091760181284
-1.86079061022709 -1.83134331758536 4.5433544726837 -1.88819623209628 -0.746031172460773 2.60456584309918 -1.86079061022709 -1.83134331758536 4.5433544726837 -1.86384684918447 -1.84189315721834 4.49973461434158 -1.86079061022709 -1.83134331758536 4.5433544726837 -1.86384740096322 -1.83235200968223 4.47726301183631
-1.74053629195452 -1.98790739509811 4.38583280347847 -1.78816489741177 -0.93747443973534 2.64123912919422 -1.74053629195452 -1.98790739509811 4.38583280347847 -1.73199319198256 -2.00862774450269 4.32799191157358 -1.74053629195452 -1.98790739509811 4.38583280347847 -1.73452516143499 -2.00088075963966 4.33612036334808
-1.72401789761801 -2.18864459251228 4.54129716884604 -1.76254485699867 -1.07410917136228 2.63459762794682 -1.72401789761801 -2.18864459251228 4.54129716884604 -1.72985749770817 -2.19149661798432 4.52774479836654 -1.72401789761801 -2.18864459251228 4.54129716884604 -1.7297156455688 -2.18335200265306 4.50728572227576
-1.82231752015512 -2.05168897415347 4.72683880663775 -1.86377648425676 -0.747223642441755 2.52185216610423 -1.82231752015512 -2.05168897415347 4.72683880663775 -1.85167199788014 -1.94017993429317 4.822223669979 -1.82231752015512 -2.05168897415347 4.72683880663775 -1.85275525031715 -1.93348901406604 4.81184664378978
-1.93483357245686 -1.71663235800534 4.47808419121611 -1.9046853883427 -0.739622993371267 2.56433645201885 -1.93483357245686 -1.71663235800534 4.47808419121611 -1.91851476916108 -1.77327010221504 4.43732961490024 -1.93483357245686 -1.71663235800534 4.47808419121611 -1.92001819339219 -1.7591711026207 4.41251401247355
-1.67122635060313 -2.25873023211708 4.82040479586399 -1.7524486244693 -0.943842699151683 2.58966249009605 -1.67122635060313 -2.25873023211708 4.82040479586399 -1.68828467438762 -2.21685936777031 4.89409903707963 -1.67122635060313 -2.25873023211708 4.82040479586399 -1.68936678916583 -2.2080894389901 4.87979712445043
-1.7897388902388 -1.8823026247389 4.49901549398004 -1.81039658575185 -0.926741155394805 2.70215546152406 -1.7897388902388 -1.8823026247389 4.49901549398004 -1.77727064477664 -1.93448875905623 4.46477756632165 -1.7897388902388 -1.8823026247389 4.49901549398004 -1.77815527372947 -1.92121280010633 4.43304013883246
-1.93237125031608 -1.79879170720503 4.8512234718815 -1.96428576346633 -0.702196580184758 2.71242627044321 -1.93237125031608 -1.79879170720503 4.8512234718815 -1.92298247341681 -1.80099837765958 4.78748278324485 -1.93237125031608 -1.79879170720503 4.8512234718815 -1.9245063072432 -1.79319634225003 4.76771628384233
-1.85848712153457 -1.96603883178044 4.66124656490691 -1.90525101660462 -0.729479486129196 2.58165499132761 -1.85848712153457 -1.96603883178044 4.66124656490691 -1.87017702880669 -1.91420659868523 4.63408290262906 -1.85848712153457 -1.96603883178044 4.66124656490691 -1.87172611551857 -1.90124444635067 4.60855308142258
-1.80914487207445 -1.92431039233392 4.30727243445767 -1.85323199234403 -0.697513029856317 2.46054833463183 -1.80914487207445 -1.92431039233392 4.30727243445767 -1.82147339671902 -1.84986937696039 4.2657653580959 -1.80914487207445 -1.92431039233392 4.30727243445767 -1.8236492307459 -1.83255413964305 4.23410213335205
-1.73366658791664 -2.26870857865563 4.4485013997408 -1.76645807034768 -1.03881034054547 2.53139503260618 -1.73366658791664 -2.26870857865563 4.4485013997408 -1.75163640571756 -2.20696042707053 4.51594535867838 -1.73366658791664 -2.26870857865563 4.4485013997408 -1.75311266236453 -2.19332256199873 4.49146283043664
-1.79315781894558 -1.85449544548701 4.26722211153375 -1.79727072552121 -0.885250057327165 2.56693901916735 -1.79315781894558 -1.85449544548701 4.26722211153375 -1.78065650838553 -1.88900479695637 4.18827682460635 -1.79315781894558 -1.85449544548701 4.26722211153375 -1.78259143695206 -1.88615061185156 4.20218146864822
-1.84183257986467 -1.88049561964996 4.58909797106281 -1.85548192222255 -0.860344917784992 2.66070087325552 -1.84183257986467 -1.88049561964996 4.58909797106281 -1.82686958410885 -1.92163640876949 4.50446282719263 -1.84183257986467 -1.88049561964996 4.58909797106281 -1.82877106548771 -1.90753933312347 4.48192744992304
-1.68101343264917 -2.2667653635968 4.56828302677577 -1.73443460608542 -1.00865904215031 2.52216556812966 -1.68101343264917 -2.2667653635968 4.56828302677577 -1.68006754190107 -2.23479540154552 4.51942386821891 -1.68101343264917 -2.2667653635968 4.56828302677577 -1.68219737889205 -2.22078736054019 4.48961746805122
-1.87202620368616 -1.80091103375143 4.4098339886264 -1.86947787805378 -0.741162937370931 2.5058228137935 -1.87202620368616 -1.80091103375143 4.4098339886264 -1.85489351462953 -1.86000083342891 4.38796953420057 -1.87202620368616 -1.80091103375143 4.4098339886264 -1.85646821217666 -1.8604034054085 4.41466532798818
-1.83662663310842 -1.87697624280126 4.44094207900857 -1.84824754891608 -0.777295928704561 2.53740627391236 -1.83662663310842 -1.87697624280126 4.44094207900857 -1.832509474079 -1.86254601747244 4.37080073630937 -1.83662663310842 -1.87697624280126 4.44094207900857 -1.834835833812 -1.84755633128265 4.3479856538237
-1.93161070862626 -1.78244154497265 4.53392462394705 -1.94319922638543 -0.769636139256001 2.69482531953621 -1.93161070862626 -1.78244154497265 4.53392462394705 -1.94010729896423 -1.73843564125983 4.4380981469362 -1.93161070862626 -1.78244154497265 4.53392462394705 -1.93990833023913 -1.72551297864407 4.40005346701469
-1.81798883097456 -1.96968764567638 4.60744979480345 -1.84456933949224 -0.901513243410816 2.66416550302651 -1.81798883097456 -1.96968764567638 4.60744979480345 -1.8259603635927 -1.9820471508718 4.62835097721727 -1.81798883097456 -1.96968764567638 4.60744979480345 -1.8255928307947 -1.97210788250722 4.60010460109
-1.80045379539432 -1.98914846665458 4.63991421779785 -1.81669434788146 -0.894147834221933 2.57668337066457 -1.80045379539432 -1.98914846665458 4.63991421779785 -1.78610256779518 -2.03840203233956 4.59291693180579 -1.80045379539432 -1.98914846665458 4.63991421779785 -1.78688249335358 -2.02907634756054 4.56663484648834
-1.85639282055353 -1.85395934245323 4.63471605800414 -1.89039682245037 -0.75879791593324 2.65166049208331 -1.85639282055353 -1.85395934245323 4.63471605800414 -1.86641069187718 -1.80816282550763 4.57386299768301 -1.85639282055353 -1.85395934245323 4.63471605800414 -1.86660985215626 -1.80109323399713 4.55244416135871
-1.63429788622837 -2.23398038023757 4.44565352182465 -1.66072751271327 -1.14683539335794 2.54781528243989 -1.63429788622837 -2.23398038023757 4.44565352182465 -1.62695415006857 -2.25487839397975 4.38880486468805 -1.63429788622837 -2.23398038023757 4.44565352182465 -1.62773221229697 -2.24433411099583 4.36485074863044
-1.67642500351226 -2.24872771478693 4.59684961447057 -1.72679960981661 -1.0835913166737 2.6213121664724 -1.67642500351226 -2.24872771478693 4.59684961447057 -1.68948837916045 -2.20049524942139 4.51260601077603 -1.67642500351226 -2.24872771478693 4.59684961447057 -1.69204012407106 -2.19993679667131 4.53571087499602
-1.80438700651935 -1.95895042640501 4.63847325008927 -1.82972250123264 -0.925934709655279 2.68649899311302 -1.80438700651935 -1.95895042640501 4.63847325008927 -1.80449064535769 -1.98415813844788 4.62655100443183 -1.80438700651935 -1.95895042640501 4.63847325008927 -1.80426181760473 -1.97743270661617 4.60664205735592
-1.82920149092705 -2.12716310094728 4.78867542228163 -1.84905817109087 -0.891141654052495 2.55952783515352 -1.82920149092705 -2.12716310094728 4.78867542228163 -1.84354767523502 -2.06647035158792 4.83096617243956 -1.82920149092705 -2.12716310094728 4.78867542228163 -1.84418024590919 -2.06224954083786 4.82341350777638
-1.80893384140449 -1.8912008273096 4.80743954826382 -1.85372543132623 -0.842327156268605 2.72655679060898 -1.80893384140449 -1.8912008273096 4.80743954826382 -1.79777257964207 -1.96083411682477 4.78458306361171 -1.80893384140449 -1.8912008273096 4.80743954826382 -1.79791938646178 -1.95304371498284 4.76005764947265
-1.89537710743386 -1.86060580945201 4.55247804498197 -1.88928450276584 -0.726001305141426 2.51105144113557 -1.89537710743386 -1.86060580945201 4.55247804498197 -1.90554603161467 -1.81079746116103 4.50025060577912 -1.89537710743386 -1.86060580945201 4.55247804498197 -1.90617720724422 -1.79901877502216 4.47238215265782
-1.75527355173085 -2.11370260877226 4.58865131321242 -1.81562964422764 -0.903954202110244 2.61039773955732 -1.75527355173085 -2.11370260877226 4.58865131321242 -1.75240681078371 -2.07209825097134 4.51756587104578 -1.75527355173085 -2.11370260877226 4.58865131321242 -1.75128154591666 -2.07643181990462 4.54402832057215
-1.77872586773995 -2.1372292231262 4.50012293401118 -1.81231662195672 -1.00215606213875 2.60824337680275 -1.77872586773995 -2.1372292231262 4.50012293401118 -1.76887643040978 -2.12487932478819 4.48900175683902 -1.77872586773995 -2.1372292231262 4.50012293401118 -1.77048809627832 -2.11551108186252 4.46099020086797
-1.79902213810995 -1.92195082180661 4.53269017840484 -1.82870545767422 -0.91434759044206 2.70328156982749 -1.79902213810995 -1.92195082180661 4.53269017840484 -1.79745583634398 -1.92277993167274 4.49243872430388 -1.79902213810995 -1.92195082180661 4.53269017840484 -1.79813165179329 -1.91049765030204 4.45899412072563
-1.75513979880067 -2.12529574634044 4.51964374975172 -1.81108845323965 -0.933299829695496 2.61298639825224 -1.75513979880067 -2.12529574634044 4.51964374975172 -1.76206298822004 -2.06956547521682 4.49237000864375 -1.75513979880067 -2.12529574634044 4.51964374975172 -1.76250885170886 -2.07113588498076 4.51750181318928
-1.71550695803767 -2.06768232040964 4.29987171961442 -1.79683907568574 -0.898164892907649 2.6280871476272 -1.71550695803767 -2.06768232040964 4.29987171961442 -1.73577800021472 -1.97701407083176 4.22276203444302 -1.71550695803767 -2.06768232040964 4.29987171961442 -1.73862641394903 -1.97229378546882 4.23857581649854
-1.75418492434944 -2.17647899985506 4.82317217663702 -1.81856087398423 -1.00054968782514 2.75301365573707 -1.75418492434944 -2.17647899985506 4.82317217663702 -1.78021776529106 -2.06311108607256 4.79092357916619 -1.75418492434944 -2.17647899985506 4.82317217663702 -1.78176864471651 -2.06021102652088 4.80576085786224
-1.72245980164587 -2.07303364371818 4.4052816633637 -1.7726352097729 -0.843004253385954 2.4821057308625 -1.72245980164587 -2.07303364371818 4.4052816633637 -1.7360553699768 -2.01527946254155 4.35285634626531 -1.72245980164587 -2.07303364371818 4.4052816633637 -1.73780822797423 -1.99958203968088 4.3286461676464
-1.69779431924033 -2.2967554341721 4.63311243122333 -1.75797720948533 -1.12968907904523 2.68233507316641 -1.69779431924033 -2.2967554341721 4.63311243122333 -1.68270696912464 -2.32369804712685 4.58011571600655 -1.69779431924033 -2.2967554341721 4.63311243122333 -1.6817823189588 -2.32974260193838 4.60700753621571
-1.79056995186917 -1.87245245241139 4.47803711658575 -1.81839699881445 -0.870471748485354 2.66372379219986 -1.79056995186917 -1.87245245241139 4.47803711658575 -1.79828908048162 -1.86730545395655 4.44288746706749 -1.79056995186917 -1.87245245241139 4.47803711658575 -1.79754578880628 -1.85669018251872 4.40774532369245
-1.78637279864392 -1.90617777563058 4.49700128696692 -1.84896787037795 -0.770634560164794 2.63639617320185 -1.78637279864392 -1.90617777563058 4.49700128696692 -1.79286541677343 -1.84745115178077 4.4847063256778 -1.78637279864392 -1.90617777563058 4.49700128696692 -1.79442913004528 -1.83670367780877 4.45232648055914
-1.81857680460799 -1.85414640896279 4.51609424164672 -1.81745642346445 -0.84626232360381 2.58018483809688 -1.81857680460799 -1.85414640896279 4.51609424164672 -1.80775514627518 -1.89816862216726 4.48069403200995 -1.81857680460799 -1.85414640896279 4.51609424164672 -1.80866371168541 -1.88783161590469 4.4597589857125
-1.75725174748882 -2.02317244039065 4.52548059920569 -1.77590145309484 -0.927752975908242 2.552275815835 -1.75725174748882 -2.02317244039065 4.52548059920569 -1.74961920020367 -2.03852311476092 4.45726838195795 -1.75725174748882 -2.02317244039065 4.52548059920569 -1.75090213093128 -2.03880671792577 4.47940871033166
-1.8519761725627 -2.00223736474581 4.60057426446074 -1.86570125404233 -0.896183951522519 2.59503271197372 -1.8519761725627 -2.00223736474581 4.60057426446074 -1.83472849232491 -2.07099460673467 4.56354049240286 -1.8519761725627 -2.00223736474581 4.60057426446074 -1.83612145948357 -2.06956713407161 4.57812960807591
-1.89937731977816 -1.69773906703909 4.02578625661083 -1.88848901033949 -0.745352120994298 2.51026539791398 -1.89937731977816 -1.69773906703909 4.02578625661083 -1.88383946367645 -1.69589218925221 3.89294268060706 -1.89937731977816 -1.69773906703909 4.02578625661083 -1.8868628154174 -1.682730494326 3.89051570500187
-1.91941196936991 -1.81234628703961 4.53129902256402 -1.92304280588934 -0.71524628128349 2.56659454750018 -1.91941196936991 -1.81234628703961 4.53129902256402 -1.92407969621148 -1.78418248513535 4.46630199195222 -1.91941196936991 -1.81234628703961 4.53129902256402 -1.92485525635708 -1.77367333629809 4.44357140377975
-1.76557345109112 -1.99774083875318 4.59049082480781 -1.78229421624051 -0.971902993303485 2.65044953970796 -1.76557345109112 -1.99774083875318 4.59049082480781 -1.76258231802761 -2.03020570182032 4.61339827133109 -1.76557345109112 -1.99774083875318 4.59049082480781 -1.76343553342679 -2.03293696966337 4.63123102860572
-1.8244206390871 -1.97858634515787 4.48717956598816 -1.85770577430907 -0.911656788142584 2.68575416431228 -1.8244206390871 -1.97858634515787 4.48717956598816 -1.83877058640786 -1.95834042926761 4.48189733339614 -1.8244206390871 -1.97858634515787 4.48717956598816 -1.83878466551156 -1.9426785363207 4.44568519496208
-1.73689577900923 -2.15242845254875 4.40774723609461 -1.77786607450212 -1.03591035080412 2.61663262237165 -1.73689577900923 -2.15242845254875 4.40774723609461 -1.73617664670914 -2.12136944937208 4.33281653870193 -1.73689577900923 -2.15242845254875 4.40774723609461 -1.73809538679549 -2.10397488561464 4.29679677308986
-1.78304289792568 -2.08622747674927 4.77441580266071 -1.79863193239599 -0.938832427605809 2.58524321289606 -1.78304289792568 -2.08622747674927 4.77441580266071 -1.78463186530501 -2.06459808192107 4.72400788371807 -1.78304289792568 -2.08622747674927 4.77441580266071 -1.7855349724329 -2.05741554220052 4.70763719665089
-1.92278238923208 -1.74700229576927 4.49768667481192 -1.95219710698298 -0.613785568031844 2.58050445334582 -1.92278238923208 -1.74700229576927 4.49768667481192 -1.92915353198642 -1.71963167761734 4.49037471792897 -1.92278238923208 -1.74700229576927 4.49768667481192 -1.93028218653569 -1.72081192535109 4.51074011785926
-1.84781935107083 -1.85861379621003 4.81750942141833 -1.88053528700723 -0.725081498902598 2.62542179542931 -1.84781935107083 -1.85861379621003 4.81750942141833 -1.85262482070589 -1.83508744102926 4.77418138764947 -1.84781935107083 -1.85861379621003 4.81750942141833 -1.85322397233663 -1.82924429453689 4.75980338137006
-1.94787656071929 -1.8361488860505 4.42835187471562 -1.95899173684323 -0.760075331178965 2.63551369497093 -1.94787656071929 -1.8361488860505 4.42835187471562 -1.95350916519779 -1.79336260395441 4.3438005449145 -1.94787656071929 -1.8361488860505 4.42835187471562 -1.95476894921393 -1.77369704619235 4.30496924463153
-1.71550309875262 -2.15407344924351 4.35026480268546 -1.73835043261816 -1.12621175956267 2.64033749126159 -1.71550309875262 -2.15407344924351 4.35026480268546 -1.71422446104202 -2.12813570950474 4.27934746035585 -1.71550309875262 -2.15407344924351 4.35026480268546 -1.71555250073457 -2.1253670453953 4.29155536369357
