"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_gama1" "se_MLE_beta1" "se_SMLE_beta2" "se_SMLE_gama1" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_gama1" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_gama1" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_gama1"
0.110062862980871 0.249928726833676 0.226739350790843 0.201584248663509 0.38701123273066 0.231856044455246 0.110062862980871 0.249928726833676 0.226739350790843 0.112370087642209 0.257201231072455 0.231517150281788 0.110062862980871 0.249928726833676 0.226739350790843 0.114719513146569 0.261324677781144 0.231322695349763
0.0883331715633234 0.20828778499381 0.225759645377661 0.228043949633895 0.421091520878249 0.23478945746323 0.0883331715633234 0.20828778499381 0.225759645377661 0.0908637721311494 0.215772909947152 0.227932858316082 0.0883331715633234 0.20828778499381 0.225759645377661 0.0912351159264665 0.216407208460704 0.227963954411821
0.104047888768771 0.242185015043242 0.226662143028344 0.222885136807401 0.41476941971815 0.233521461224365 0.104047888768771 0.242185015043242 0.226662143028344 0.108229071120528 0.25001849302681 0.229963865704251 0.104047888768771 0.242185015043242 0.226662143028344 0.109322793118294 0.251943537278688 0.229912562438766
0.10753530562943 0.239005069690621 0.226116336544177 0.21818631485838 0.403407674192791 0.231226227399166 0.10753530562943 0.239005069690621 0.226116336544177 0.11385294900404 0.250904474053615 0.2293901132278 0.10753530562943 0.239005069690621 0.226116336544177 0.11350984276995 0.250217050206907 0.23039848762125
0.099595815966468 0.235170644503553 0.226170324654449 0.209685293123889 0.397277728804227 0.23062042339971 0.099595815966468 0.235170644503553 0.226170324654449 0.0988398616601883 0.228260319497136 0.228791194560377 0.099595815966468 0.235170644503553 0.226170324654449 0.0984085795140796 0.227130373729351 0.22980146425319
0.0844188982754764 0.195856978091671 0.225364643329233 0.216691030794754 0.404156523237965 0.233069122057989 0.0844188982754764 0.195856978091671 0.225364643329233 0.0852400259327343 0.198856353337888 0.227352016695039 0.0844188982754764 0.195856978091671 0.225364643329233 0.0857185410022141 0.199798611347191 0.227396425796212
0.115784122850038 0.25510856354548 0.226854511469182 0.228577786176918 0.417677934479451 0.233568694087547 0.115784122850038 0.25510856354548 0.226854511469182 0.122424599819138 0.270132225313891 0.230488193901598 0.115784122850038 0.25510856354548 0.226854511469182 0.122032892999008 0.269403005347339 0.231486242121335
0.112739462203169 0.27060818569624 0.228186050703669 0.231389826083923 0.432338245793423 0.236185917955395 0.112739462203169 0.27060818569624 0.228186050703669 0.115394573156046 0.274960650976386 0.231611631453511 0.112739462203169 0.27060818569624 0.228186050703669 0.117207588717145 0.278241800028164 0.231594403911318
0.0984837139487046 0.227433682642516 0.22639868405311 0.229087360289027 0.411865057914969 0.234012247854614 0.0984837139487046 0.227433682642516 0.22639868405311 0.0943306845691955 0.210201316642083 0.227601740271105 0.0984837139487046 0.227433682642516 0.22639868405311 0.0948349674550365 0.21116511339866 0.227649268470263
0.104497216220841 0.238748362163576 0.22641752329957 0.226395079279441 0.417220437551384 0.233517583110566 0.104497216220841 0.238748362163576 0.22641752329957 0.104129940458359 0.243100744436921 0.228661100429529 0.104497216220841 0.238748362163576 0.22641752329957 0.103339017817299 0.24138129384768 0.22960372753011
0.0977452624033547 0.229658592807194 0.226442182911953 0.221954800493676 0.415801450324669 0.235199150270138 0.0977452624033547 0.229658592807194 0.226442182911953 0.099583754270248 0.235943446291901 0.228672517244468 0.0977452624033547 0.229658592807194 0.226442182911953 0.100625046948039 0.237922100085394 0.228742887604139
0.0937247489942846 0.206485476352332 0.225316809712056 0.224482176731571 0.405575716103287 0.231163444430463 0.0937247489942846 0.206485476352332 0.225316809712056 0.0969788921578542 0.213595576529578 0.227352173575618 0.0937247489942846 0.206485476352332 0.225316809712056 0.0976830158742603 0.214989126888647 0.227404797674722
0.108149671315863 0.24259325122574 0.226505648639878 0.234767885577718 0.425517652870369 0.233723657806685 0.108149671315863 0.24259325122574 0.226505648639878 0.110654993131695 0.247738766044634 0.228575322288463 0.108149671315863 0.24259325122574 0.226505648639878 0.109839898387336 0.246204271008763 0.229515417456427
0.0998894439803574 0.24003756941049 0.226830331180791 0.230266534240067 0.427479784099049 0.235334587014842 0.0998894439803574 0.24003756941049 0.226830331180791 0.101758028412699 0.243105602868582 0.228898316398791 0.0998894439803574 0.24003756941049 0.226830331180791 0.102692563000356 0.244843462683472 0.228956382597529
0.108725657756491 0.244506582281062 0.226565881328364 0.227003800008624 0.415748476938469 0.233176080259607 0.108725657756491 0.244506582281062 0.226565881328364 0.109170194535194 0.24624399931263 0.22965616817918 0.108725657756491 0.244506582281062 0.226565881328364 0.110505385100051 0.248624181760245 0.229625581997143
0.114787147243254 0.256344105435663 0.226963917422243 0.22224185599747 0.411193136909955 0.233425022954094 0.114787147243254 0.256344105435663 0.226963917422243 0.114756714204709 0.26303685016318 0.230567833335089 0.114787147243254 0.256344105435663 0.226963917422243 0.114398693653719 0.262371536174506 0.231589068286825
0.0897967064628318 0.217153596857875 0.225995922800615 0.214945948920871 0.409241185625549 0.233767709685878 0.0897967064628318 0.217153596857875 0.225995922800615 0.0888970115594454 0.217224149880679 0.228003080373779 0.0897967064628318 0.217153596857875 0.225995922800615 0.0898324818047798 0.219082200253314 0.228065633718005
0.122042232372328 0.259348806867657 0.226771418123068 0.235029896942955 0.418082400546452 0.232828707246806 0.122042232372328 0.259348806867657 0.226771418123068 0.127053211361152 0.272350881007176 0.230358048980535 0.122042232372328 0.259348806867657 0.226771418123068 0.12662265832881 0.271498857194984 0.231344194690692
0.0961011996550667 0.229232351718925 0.226204428114523 0.226812271185048 0.426669687702364 0.23392704327252 0.0961011996550667 0.229232351718925 0.226204428114523 0.100770798361779 0.238001522243338 0.228380117463483 0.0961011996550667 0.229232351718925 0.226204428114523 0.101736968635135 0.239996621826397 0.228450185390837
0.106903392354327 0.244770164401716 0.226758580117992 0.241695639690502 0.432838854798464 0.234446433693296 0.106903392354327 0.244770164401716 0.226758580117992 0.11286467111856 0.254309219866484 0.228943816107973 0.106903392354327 0.244770164401716 0.226758580117992 0.114367299272119 0.256937632352674 0.229029521742343
0.101723324272889 0.230446147370039 0.225982896808019 0.210791166502442 0.400334372945774 0.232014933842351 0.101723324272889 0.230446147370039 0.225982896808019 0.103033840365557 0.236839084811133 0.229281863870266 0.101723324272889 0.230446147370039 0.225982896808019 0.104358537967426 0.239420760703155 0.229259217297352
0.105271031034137 0.245496502591921 0.226965354582704 0.214639986886247 0.399276789357613 0.233115792215807 0.105271031034137 0.245496502591921 0.226965354582704 0.10919912384395 0.247859351921017 0.229912951394988 0.105271031034137 0.245496502591921 0.226965354582704 0.108835827319835 0.247089903871784 0.23093049002738
0.10088210413515 0.242770778675631 0.227000221216484 0.224291711877735 0.419882542373032 0.235228391786635 0.10088210413515 0.242770778675631 0.227000221216484 0.224291711877735 0.419882542373032 0.235228391786635 0.10088210413515 0.242770778675631 0.227000221216484 0.0952289522342878 0.226589148520478 0.230502380715436
0.104888771014647 0.234663128879274 0.226081179542807 0.214421989351146 0.399766404990706 0.231744652262197 0.104888771014647 0.234663128879274 0.226081179542807 0.102627382377447 0.236674006410526 0.229333133562063 0.104888771014647 0.234663128879274 0.226081179542807 0.104259373266869 0.239498703086182 0.229307467022643
0.0930549927279143 0.215925304349583 0.225917325832041 0.224389666251653 0.411015791827678 0.233503674311044 0.0930549927279143 0.215925304349583 0.225917325832041 0.0924705311318152 0.213320143519758 0.227702101146659 0.0930549927279143 0.215925304349583 0.225917325832041 0.0931886382183358 0.214706631220181 0.227758009177133
0.10358753007156 0.218508481479269 0.225730573689145 0.225072662904013 0.401406943425667 0.232804868171469 0.10358753007156 0.218508481479269 0.225730573689145 0.0957818353114029 0.206142413739265 0.227354623471847 0.10358753007156 0.218508481479269 0.225730573689145 0.0963661258544877 0.207276914809786 0.227407757472387
0.100261632020801 0.232778052468838 0.226355498208542 0.221490728695763 0.414552984257498 0.233916905190767 0.100261632020801 0.232778052468838 0.226355498208542 0.103799965503817 0.240045305514665 0.2296171754261 0.100261632020801 0.232778052468838 0.226355498208542 0.104513259300007 0.241481507333488 0.229564563235192
0.0892686492223497 0.202856897000705 0.225447608172404 0.218284212297434 0.401846932994202 0.232288754472079 0.0892686492223497 0.202856897000705 0.225447608172404 0.0920883189325029 0.209216033907893 0.22748828457307 0.0892686492223497 0.202856897000705 0.225447608172404 0.0928325839717105 0.210592952653386 0.227539912810817
0.102201910753871 0.22914988458783 0.226227108422481 0.23518741526106 0.422852163654548 0.234651329525191 0.102201910753871 0.22914988458783 0.226227108422481 0.104336011614781 0.23606131250503 0.228429194588538 0.102201910753871 0.22914988458783 0.226227108422481 0.105363227720324 0.237981651702444 0.228498508121504
0.105427078402382 0.232978163500342 0.22622661805495 0.240698125897834 0.428486250177883 0.234181572460043 0.105427078402382 0.232978163500342 0.22622661805495 0.109895799076943 0.242038587986766 0.228395800217157 0.105427078402382 0.232978163500342 0.22622661805495 0.111035213608449 0.244114142321451 0.228468628622311
0.0908974265510009 0.206999610963221 0.225448796249906 0.215823003652875 0.397328499277264 0.231067175123227 0.0908974265510009 0.206999610963221 0.225448796249906 0.0945179583345408 0.212849475354679 0.227410788092542 0.0908974265510009 0.206999610963221 0.225448796249906 0.0939455199111859 0.211734999918028 0.228377617121153
0.102285764087904 0.235071989558109 0.226340796047012 0.203409405532597 0.386611380797245 0.23171285185158 0.102285764087904 0.235071989558109 0.226340796047012 0.102955264071279 0.235325195447743 0.230667763152952 0.102285764087904 0.235071989558109 0.226340796047012 0.104405465028033 0.238104764901717 0.230456612652049
0.107759008565775 0.240565085742872 0.226587450156108 0.221649498323814 0.401088132732082 0.232621718047095 0.107759008565775 0.240565085742872 0.226587450156108 0.107374403667992 0.234013779240164 0.22917792234611 0.107759008565775 0.240565085742872 0.226587450156108 0.108438492645558 0.235889390734861 0.229142003571153
0.109881449762134 0.258822635772929 0.227447090460137 0.217036367263519 0.416744358649172 0.23516351023547 0.109881449762134 0.258822635772929 0.227447090460137 0.118755829826683 0.278750817636283 0.23163527304228 0.109881449762134 0.258822635772929 0.227447090460137 0.11833065274088 0.278112654254584 0.232663033205482
0.0804933183435327 0.190515840046925 0.225233246674221 0.221098890906027 0.413843454224823 0.23342221644102 0.0804933183435327 0.190515840046925 0.225233246674221 0.0805654356575565 0.193241346694334 0.226405804175915 0.0804933183435327 0.190515840046925 0.225233246674221 0.079896626595711 0.191828504509747 0.227238850103433
0.103809075414432 0.225496358475052 0.225548128670452 0.201909285497114 0.371483153620642 0.228641661042611 0.103809075414432 0.225496358475052 0.225548128670452 0.106712668990364 0.227915439243985 0.229676321320375 0.103809075414432 0.225496358475052 0.225548128670452 0.108334846423571 0.230795810688147 0.229464613009905
0.110379294710954 0.245414655418768 0.226459024222281 0.222182503297219 0.402795820144752 0.231171535229573 0.110379294710954 0.245414655418768 0.226459024222281 0.111520723284209 0.239847536937544 0.22898821778116 0.110379294710954 0.245414655418768 0.226459024222281 0.112715045060894 0.242098343649475 0.228960612367315
0.123367162309256 0.274232106341868 0.227502465121025 0.236492690238945 0.423500612840473 0.232300724465643 0.123367162309256 0.274232106341868 0.227502465121025 0.13002208322067 0.280981683634387 0.230539524843907 0.123367162309256 0.274232106341868 0.227502465121025 0.129493106444527 0.279814389122871 0.231499965702102
0.102642925429416 0.233599831215435 0.226518249374297 0.23308960019064 0.418799175639931 0.234642863754002 0.102642925429416 0.233599831215435 0.226518249374297 0.105058663998443 0.236076619321284 0.228429880794934 0.102642925429416 0.233599831215435 0.226518249374297 0.106271986504673 0.238206319132036 0.228504544127509
0.118142529911798 0.263439705292572 0.227339479000427 0.225031331751218 0.41309370199667 0.233709732637566 0.118142529911798 0.263439705292572 0.227339479000427 0.123069649444486 0.27086813322253 0.231938826001498 0.118142529911798 0.263439705292572 0.227339479000427 0.125181481822539 0.274793644741798 0.231768975697103
0.103814515552896 0.237233403300316 0.22647798081255 0.227587178489658 0.412891551884604 0.233052294780863 0.103814515552896 0.237233403300316 0.22647798081255 0.108224717385749 0.24116069657893 0.228361411860864 0.103814515552896 0.237233403300316 0.22647798081255 0.107232683143455 0.239065180994576 0.229281970208044
0.0937604619824045 0.214902880316214 0.225772611067018 0.219032194203963 0.409773249633046 0.233531697368677 0.0937604619824045 0.214902880316214 0.225772611067018 0.0943014822926323 0.2196936885455 0.227891871904716 0.0937604619824045 0.214902880316214 0.225772611067018 0.0951356321968977 0.221326872265105 0.227951829307458
0.102120481288183 0.226641874656687 0.226003190749178 0.226784552335627 0.407574643398508 0.232285696743078 0.102120481288183 0.226641874656687 0.226003190749178 0.101496342912318 0.223783881659719 0.227722168158274 0.102120481288183 0.226641874656687 0.226003190749178 0.100515790608028 0.221957651896697 0.228659283574995
0.0977895052527866 0.215126059717514 0.225652904828275 0.232673083782926 0.414917032686038 0.232690413242637 0.0977895052527866 0.215126059717514 0.225652904828275 0.0996741256345805 0.220947088098796 0.227714909952862 0.0977895052527866 0.215126059717514 0.225652904828275 0.100416699029386 0.222232474286727 0.227763579969873
0.102303444985033 0.219033467639609 0.22560579176811 0.210057388179855 0.379535686043813 0.230189815017334 0.102303444985033 0.219033467639609 0.22560579176811 0.10559708142164 0.224318545107043 0.228589020793799 0.102303444985033 0.219033467639609 0.22560579176811 0.10529128119416 0.223724171763275 0.22960683524154
0.0928448784803684 0.217898882880342 0.225968887959621 0.228420002344333 0.421771906249305 0.234339335131694 0.0928448784803684 0.217898882880342 0.225968887959621 0.0948274538614938 0.222696805731254 0.228044654019558 0.0928448784803684 0.217898882880342 0.225968887959621 0.095553207485629 0.224058689759605 0.228094848214636
0.095673680333196 0.248594088048234 0.227581100013997 0.217822663007075 0.428986630731147 0.237685131728187 0.095673680333196 0.248594088048234 0.227581100013997 0.0950140732428426 0.244751556663127 0.229452972181931 0.095673680333196 0.248594088048234 0.227581100013997 0.0960983892516986 0.246948369427268 0.229522848223176
0.105261489822389 0.244122083997944 0.227045648212511 0.2486276298407 0.444739650612201 0.238138478764599 0.105261489822389 0.244122083997944 0.227045648212511 0.105449436895081 0.249463347312704 0.22937983622306 0.105261489822389 0.244122083997944 0.227045648212511 0.105985156612332 0.250337125865815 0.229406977200574
0.10736744098543 0.242087049925485 0.226454932021549 0.227411160083162 0.410450538054711 0.232000888826073 0.10736744098543 0.242087049925485 0.226454932021549 0.110404066373791 0.245454443120103 0.229457455293376 0.10736744098543 0.242087049925485 0.226454932021549 0.11188890720173 0.247946614119107 0.229423692677656
0.103789679457859 0.240765033595873 0.226625519072371 0.231752525047517 0.420513276890166 0.23344279261699 0.103789679457859 0.240765033595873 0.226625519072371 0.106231219173676 0.241757732387504 0.229542851936045 0.103789679457859 0.240765033595873 0.226625519072371 0.107138564476648 0.24348055411206 0.229499760632722
0.120020252367099 0.267578501786183 0.227469194404845 0.22616749126697 0.417094123290039 0.233965469161027 0.120020252367099 0.267578501786183 0.227469194404845 0.123593128889435 0.274728732080936 0.232264108826516 0.120020252367099 0.267578501786183 0.227469194404845 0.125308639610342 0.277761670561629 0.232031960863787
0.0920665356294863 0.206131597853321 0.225372625586882 0.227149809791131 0.408420318551873 0.231085842432592 0.0920665356294863 0.206131597853321 0.225372625586882 0.0921834414383768 0.203146575098484 0.227098948345116 0.0920665356294863 0.206131597853321 0.225372625586882 0.0925924857670479 0.203915045157595 0.227139624456805
0.1080993841905 0.248716033987599 0.226851601867741 0.229362261351549 0.416185098014424 0.232971394109347 0.1080993841905 0.248716033987599 0.226851601867741 0.113749867382785 0.257389007982432 0.23010383451342 0.1080993841905 0.248716033987599 0.226851601867741 0.115151831803405 0.259584120885672 0.230051168165164
0.0911963918250572 0.223950042666924 0.226390832725775 0.214970232011266 0.411021617934615 0.235101358928239 0.0911963918250572 0.223950042666924 0.226390832725775 0.0935169069860514 0.2295258522305 0.228585732501171 0.0911963918250572 0.223950042666924 0.226390832725775 0.0945939896678343 0.231700173943733 0.228661984841095
0.119592068395203 0.291350571944449 0.229612872613754 0.231033707358025 0.441679622334672 0.239094061940091 0.119592068395203 0.291350571944449 0.229612872613754 0.120849918644713 0.297494267023464 0.233874500599626 0.119592068395203 0.291350571944449 0.229612872613754 0.122615475819257 0.30071159455661 0.233792979767051
0.0812839929024853 0.178436113724797 0.224694356392107 0.213650849881832 0.388203843734448 0.229169093567934 0.0812839929024853 0.178436113724797 0.224694356392107 0.080256507684409 0.175802229537908 0.226481118137244 0.0812839929024853 0.178436113724797 0.224694356392107 0.0807142908873876 0.176646054458811 0.226524272152018
