"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_C_beta1" "MLE_C_beta2" "MLE_C_gama1" "SMLE_beta1" "SMLE_beta2" "SMLE_gama1" "SMLE_C_beta1" "SMLE_C_beta2" "SMLE_C_gama1" "MDPDE_beta1" "MDPDE_beta2" "MDPDE_gama1" "MDPDE_C_beta1" "MDPDE_C_beta2" "MDPDE_C_gama1"
-1.79022980141573 -2.0723743907426 4.54705361466211 -1.81769755440566 -0.978554801887906 2.63790866066796 -1.79022980141573 -2.0723743907426 4.54705361466211 -1.78777422542904 -2.07481147223471 4.51922634539501 -1.79022980141573 -2.0723743907426 4.54705361466211 -1.7889147464624 -2.06435541121194 4.49742199548862
-1.82874643191076 -1.92928895141059 4.55237141241217 -1.8475727963841 -0.816926224172116 2.57341313191847 -1.82874643191076 -1.92928895141059 4.55237141241217 -1.83254667124441 -1.90827773611791 4.48642086618806 -1.82874643191076 -1.92928895141059 4.55237141241217 -1.83386438064808 -1.91139413110687 4.51140950678672
-1.78797057090435 -1.97504762818234 4.52290066653024 -1.82137703465229 -0.873190024073292 2.60838602300557 -1.78797057090435 -1.97504762818234 4.52290066653024 -1.78361023582158 -1.98168721525146 4.50423279553203 -1.78797057090435 -1.97504762818234 4.52290066653024 -1.7852733469734 -1.9695730791186 4.48118866624886
-1.8230169715039 -1.99010143896177 4.66123471527772 -1.85048923356149 -0.840925146946206 2.59702945297153 -1.8230169715039 -1.99010143896177 4.66123471527772 -1.8286330275612 -1.94950984177544 4.61507318294865 -1.8230169715039 -1.99010143896177 4.66123471527772 -1.82950512346414 -1.9400083138066 4.58836267107488
-1.79282548806417 -2.07310227426328 4.69502460564561 -1.82937971015514 -0.973489412454645 2.69325983511976 -1.79282548806417 -2.07310227426328 4.69502460564561 -1.7925659331283 -2.06828022541203 4.64334242950724 -1.79282548806417 -2.07310227426328 4.69502460564561 -1.79376888252738 -2.06856474713393 4.66294169384897
-1.8727126189826 -2.00701475996897 4.58462648714412 -1.88801558407479 -0.85834519397817 2.58524080540918 -1.8727126189826 -2.00701475996897 4.58462648714412 -1.87010350314426 -1.99327409418943 4.52733043933137 -1.8727126189826 -2.00701475996897 4.58462648714412 -1.87170447536686 -1.98222890883371 4.50807216587159
-1.78591829509214 -1.91207422948518 4.36991386152122 -1.80798558217451 -0.840209261420136 2.54734274753718 -1.78591829509214 -1.91207422948518 4.36991386152122 -1.77692575238238 -1.9089846289064 4.27397762336491 -1.78591829509214 -1.91207422948518 4.36991386152122 -1.77894499762089 -1.89169026312742 4.24021538435457
-1.75744773820432 -2.075463818963 4.4966503857288 -1.7809341625547 -0.993262637277435 2.60873906987294 -1.75744773820432 -2.075463818963 4.4966503857288 -1.75358724209687 -2.0962858162697 4.54168789778789 -1.75744773820432 -2.075463818963 4.4966503857288 -1.75487995654703 -2.08475251308962 4.51641060948902
-1.81050092037302 -1.91716805840217 4.54585749159466 -1.84502992620956 -0.854947157161161 2.65500035510913 -1.81050092037302 -1.91716805840217 4.54585749159466 -1.80082063122555 -1.93904328367963 4.5051837304362 -1.81050092037302 -1.91716805840217 4.54585749159466 -1.80255426829558 -1.92670229298343 4.48043196679208
-1.77857294304731 -2.01556482218261 4.37923724014136 -1.79598060679774 -0.912588116469632 2.53815157765544 -1.77857294304731 -2.01556482218261 4.37923724014136 -1.78187796181844 -1.99245371271368 4.32962913988992 -1.77857294304731 -2.01556482218261 4.37923724014136 -1.78297577709384 -1.97782510189207 4.30078348876879
-1.78171987495826 -2.01923716434772 4.36332933812654 -1.79623963658563 -0.920972468128617 2.52514379443876 -1.78171987495826 -2.01923716434772 4.36332933812654 -1.7747850406944 -2.02496217711457 4.30386847443039 -1.78171987495826 -2.01923716434772 4.36332933812654 -1.77656346714342 -2.0074087689545 4.26978456078639
-1.8259744609938 -1.97612441335601 4.61486051954464 -1.83197219795183 -0.868388138160852 2.55099753477482 -1.8259744609938 -1.97612441335601 4.61486051954464 -1.82248804875852 -1.99792761633062 4.57947150464709 -1.8259744609938 -1.97612441335601 4.61486051954464 -1.82283973101393 -1.987964964596 4.55171688445314
-1.71074606253119 -2.24983847660535 4.48285620613572 -1.73679894052958 -1.09359438183994 2.55041005901393 -1.71074606253119 -2.24983847660535 4.48285620613572 -1.7068296331768 -2.25203605469818 4.44395058432768 -1.71074606253119 -2.24983847660535 4.48285620613572 -1.70761732435589 -2.25526372937874 4.47045722850949
-1.74772371676868 -2.07294166055358 4.64556543585399 -1.79457922594792 -0.917227452300371 2.61617097740322 -1.74772371676868 -2.07294166055358 4.64556543585399 -1.75217732068084 -2.04085863071439 4.57444503648485 -1.74772371676868 -2.07294166055358 4.64556543585399 -1.75352269380961 -2.04012775076417 4.59373862133076
-1.82312607318861 -1.92259857647934 4.48689380197321 -1.83319408755603 -0.866112212926621 2.58598349679337 -1.82312607318861 -1.92259857647934 4.48689380197321 -1.81698847842437 -1.94200454568269 4.46629351713335 -1.82312607318861 -1.92259857647934 4.48689380197321 -1.81823846503468 -1.92984409964781 4.44138787692062
-1.78679266300333 -2.04071666390857 4.5660486206615 -1.83022521234767 -0.86157368327715 2.58507504879635 -1.78679266300333 -2.04071666390857 4.5660486206615 -1.79229904016126 -2.01434999069823 4.55024333731038 -1.78679266300333 -2.04071666390857 4.5660486206615 -1.79320582671177 -2.01577342524917 4.56971270205378
-1.8194782219938 -1.93977650929127 4.59582114078098 -1.83321034336075 -0.839803109262148 2.56669224288776 -1.8194782219938 -1.93977650929127 4.59582114078098 -1.81431503293704 -1.94945245563317 4.54643466662649 -1.8194782219938 -1.93977650929127 4.59582114078098 -1.81532709203273 -1.94926737242002 4.56399425268448
-1.87875047077575 -1.82931817938241 4.60031885849093 -1.89431867162979 -0.746221259350479 2.60451848804335 -1.87875047077575 -1.82931817938241 4.60031885849093 -1.87487568160582 -1.83026306687068 4.54837892183884 -1.87875047077575 -1.82931817938241 4.60031885849093 -1.87553499957966 -1.83161735402749 4.56600653002999
-1.78569175841472 -1.99992345061479 4.56928327836021 -1.81189819595427 -0.92312634857656 2.62223930580319 -1.78569175841472 -1.99992345061479 4.56928327836021 -1.77882271572225 -2.01440783162789 4.48752894327123 -1.78569175841472 -1.99992345061479 4.56928327836021 -1.78018008991855 -2.01674804502528 4.51511323142149
-1.7714201510479 -2.04650722070809 4.56444091701528 -1.81419495215786 -0.915780584515749 2.6307407063523 -1.7714201510479 -2.04650722070809 4.56444091701528 -1.7774694626957 -2.0199071366185 4.5318848258345 -1.7714201510479 -2.04650722070809 4.56444091701528 -1.77849296412745 -2.00949992277823 4.51079159453502
-1.77840434321841 -1.98896791278323 4.53541592870956 -1.81701809561971 -0.855117843258329 2.59068606318023 -1.77840434321841 -1.98896791278323 4.53541592870956 -1.77858646395399 -1.98140469394443 4.51352472896204 -1.77840434321841 -1.98896791278323 4.53541592870956 -1.78020948927871 -1.9696231748198 4.49408784686539
-1.82339072992375 -1.91815739220047 4.55171816834808 -1.86006280466492 -0.791426149226608 2.61058855531862 -1.82339072992375 -1.91815739220047 4.55171816834808 -1.83954098566743 -1.8682120264455 4.53430981884124 -1.82339072992375 -1.91815739220047 4.55171816834808 -1.83968132978037 -1.85928373387226 4.51145677094789
-1.81959746587595 -1.95885180251211 4.56195058340602 -1.84960990359591 -0.84474348099364 2.61768965026589 -1.81959746587595 -1.95885180251211 4.56195058340602 -1.82687204699121 -1.92125164924276 4.52484671091852 -1.81959746587595 -1.95885180251211 4.56195058340602 -1.82812742625523 -1.92236079966283 4.54792562586818
-1.81574442904014 -2.00013675575144 4.50456551213917 -1.84150207823729 -0.926974451614534 2.63605115357136 -1.81574442904014 -2.00013675575144 4.50456551213917 -1.80926813777263 -2.03334482545307 4.4828574770293 -1.81574442904014 -2.00013675575144 4.50456551213917 -1.81038965874556 -2.02041076214922 4.45734686695813
-1.82073765565979 -1.90856568596007 4.48732580158162 -1.8467957383254 -0.864134220619946 2.63868883279514 -1.82073765565979 -1.90856568596007 4.48732580158162 -1.81078153730224 -1.92561848463587 4.39700596302028 -1.82073765565979 -1.90856568596007 4.48732580158162 -1.81233376859446 -1.90947076522206 4.36245179631984
-1.71009416100174 -2.12386175739109 4.59154263791008 -1.75137736612632 -0.995823102203062 2.60726279334517 -1.71009416100174 -2.12386175739109 4.59154263791008 -1.71282600031546 -2.11852476378067 4.55979455384999 -1.71009416100174 -2.12386175739109 4.59154263791008 -1.71447290911179 -2.11872590038045 4.58084661153175
-1.81206239788355 -1.99849829740877 4.46066806524425 -1.84287667333111 -0.908382561260505 2.61637456212093 -1.81206239788355 -1.99849829740877 4.46066806524425 -1.80289680141316 -2.03409956660176 4.42288534864893 -1.81206239788355 -1.99849829740877 4.46066806524425 -1.80457816797591 -2.01779807001286 4.39259538141954
-1.80644065258814 -1.91919048638569 4.61589617169828 -1.84740158261787 -0.82973510112924 2.66185855284969 -1.80644065258814 -1.91919048638569 4.61589617169828 -1.80502448276707 -1.91719087323865 4.58508899616697 -1.80644065258814 -1.91919048638569 4.61589617169828 -1.80640251650258 -1.9069607775806 4.56602969599444
-1.78390398836104 -2.11201746907831 4.64613481320031 -1.80849699447222 -0.977055526102867 2.60046601915422 -1.78390398836104 -2.11201746907831 4.64613481320031 -1.78075785484106 -2.13768053520205 4.6340375558674 -1.78390398836104 -2.11201746907831 4.64613481320031 -1.78245064374612 -2.13611047234245 4.6489645473695
-1.81440330785093 -1.99681090236039 4.33567105869652 -1.83808255416995 -0.904544605187033 2.57930337589755 -1.81440330785093 -1.99681090236039 4.33567105869652 -1.81731168165215 -1.96679366330063 4.25073892795934 -1.81440330785093 -1.99681090236039 4.33567105869652 -1.81948344391564 -1.96208018139798 4.26101728593618
-1.81438671904477 -1.96706344711838 4.59377633111004 -1.87140911540379 -0.806469398161371 2.66995216032852 -1.81438671904477 -1.96706344711838 4.59377633111004 -1.83786830161062 -1.87007249732046 4.5568084293643 -1.81438671904477 -1.96706344711838 4.59377633111004 -1.83952272289561 -1.8714091713099 4.58259137821193
-1.79116893390062 -1.97116806244858 4.41638077625437 -1.79615658260761 -0.893979589892249 2.516841863002 -1.79116893390062 -1.97116806244858 4.41638077625437 -1.77081658453659 -2.01384147554864 4.36659165626242 -1.79116893390062 -1.97116806244858 4.41638077625437 -1.77350047508783 -1.99809625448937 4.34012107616319
-1.79841435259724 -1.95176518357253 4.38685661465932 -1.824432241811 -0.883313150258036 2.60054621526683 -1.79841435259724 -1.95176518357253 4.38685661465932 -1.80101445384496 -1.94535725719096 4.37948905750194 -1.79841435259724 -1.95176518357253 4.38685661465932 -1.80219574511412 -1.92866223559062 4.34356360634723
-1.81225938776039 -1.92146713123918 4.4711305539149 -1.84587870089865 -0.81456059246224 2.59512293009698 -1.81225938776039 -1.92146713123918 4.4711305539149 -1.8068215221513 -1.9225640916746 4.48659131739697 -1.81225938776039 -1.92146713123918 4.4711305539149 -1.80900576409404 -1.91015862688398 4.46313277714499
-1.7882671048841 -1.97431536128138 4.56949525487087 -1.80294132955369 -0.879698518418709 2.55957956039516 -1.7882671048841 -1.97431536128138 4.56949525487087 -1.77888392013866 -1.99433492642561 4.51089701132783 -1.7882671048841 -1.97431536128138 4.56949525487087 -1.77912585369021 -1.99813276903924 4.53455261544592
-1.74716696643158 -2.16303177631863 4.56540807173779 -1.78549827155234 -0.984047009372413 2.57403743673841 -1.74716696643158 -2.16303177631863 4.56540807173779 -1.74807066263523 -2.1416253631681 4.49252900468846 -1.74716696643158 -2.16303177631863 4.56540807173779 -1.74965546696664 -2.14072719880416 4.51442336389606
-1.76287117176997 -2.05460181826632 4.59778782444148 -1.80380440892292 -0.926865121073443 2.62654343469256 -1.76287117176997 -2.05460181826632 4.59778782444148 -1.76104271394849 -2.0565244675109 4.58568613437725 -1.76287117176997 -2.05460181826632 4.59778782444148 -1.7625334460544 -2.04540497604148 4.56401226846785
-1.77223671933002 -2.00907529690964 4.52794695362082 -1.80086291535799 -0.900344425087462 2.58444809224209 -1.77223671933002 -2.00907529690964 4.52794695362082 -1.76804423424201 -2.01534592399947 4.4822679322884 -1.77223671933002 -2.00907529690964 4.52794695362082 -1.76953002355389 -2.00352879654443 4.46117192808407
-1.78606654319152 -2.03919319215094 4.453271682927 -1.82233755262171 -0.927666122689832 2.61549265238167 -1.78606654319152 -2.03919319215094 4.453271682927 -1.78409066783079 -2.02590603318402 4.41203046306309 -1.78606654319152 -2.03919319215094 4.453271682927 -1.78605252320816 -2.00979496480504 4.38030918332729
-1.76581392657112 -2.00522240273355 4.49636991071963 -1.82042243916728 -0.862625635849401 2.6322243059438 -1.76581392657112 -2.00522240273355 4.49636991071963 -1.77746248682615 -1.94920202240677 4.48262116332632 -1.76581392657112 -2.00522240273355 4.49636991071963 -1.77898057991755 -1.93717723842769 4.45911700700984
-1.77228672742047 -2.0704949493961 4.52118322028852 -1.80639501992441 -0.894205054658761 2.53913968236399 -1.77228672742047 -2.0704949493961 4.52118322028852 -1.76858568277188 -2.05903709649042 4.46078366280816 -1.77228672742047 -2.0704949493961 4.52118322028852 -1.77042296339058 -2.04746476232414 4.4406488291661
-1.79080608727294 -2.15752165415054 4.63110915848935 -1.82782541419989 -0.963375820986573 2.60474222252467 -1.79080608727294 -2.15752165415054 4.63110915848935 -1.80076351501606 -2.11920302141945 4.58616449330002 -1.79080608727294 -2.15752165415054 4.63110915848935 -1.80266380552965 -2.11912692464633 4.60775546056913
-1.84106315084209 -2.00599358009072 4.56909881390841 -1.86496856271194 -0.818782466197577 2.54208323494583 -1.84106315084209 -2.00599358009072 4.56909881390841 -1.85090810710298 -1.96045351288178 4.52908057645976 -1.84106315084209 -2.00599358009072 4.56909881390841 -1.85298142780965 -1.95893066108627 4.55260112542608
-1.79223759210304 -1.97413499904592 4.52076342704569 -1.82643930635534 -0.848224276575076 2.59510140713825 -1.79223759210304 -1.97413499904592 4.52076342704569 -1.79975471185345 -1.9320522645373 4.48133627300085 -1.79223759210304 -1.97413499904592 4.52076342704569 -1.80074257204953 -1.93487052189545 4.50826551610785
-1.83614400315089 -1.84789300703924 4.47307440395043 -1.86328961420406 -0.759217396524453 2.58865972669125 -1.83614400315089 -1.84789300703924 4.47307440395043 -1.83982063742043 -1.82288478778365 4.45633308525123 -1.83614400315089 -1.84789300703924 4.47307440395043 -1.84078743855688 -1.81225169438871 4.42943214790111
-1.75984083804596 -1.97048302485186 4.46810880988223 -1.7895595874368 -0.931656438544743 2.62907577064735 -1.75984083804596 -1.97048302485186 4.46810880988223 -1.75001096557816 -2.00256731527946 4.42762095212123 -1.75984083804596 -1.97048302485186 4.46810880988223 -1.75134447359624 -1.98938868746795 4.39980957963164
-1.77512887024832 -2.01479270709142 4.50889488322945 -1.82786115183225 -0.853468383455353 2.61099103091489 -1.77512887024832 -2.01479270709142 4.50889488322945 -1.7882798521379 -1.95689560097981 4.47959172419278 -1.77512887024832 -2.01479270709142 4.50889488322945 -1.78939315353182 -1.94645284224452 4.45848592612789
-1.83395735178881 -2.00281405956007 4.51020974616326 -1.85294004872041 -0.881175000492704 2.57665265167259 -1.83395735178881 -2.00281405956007 4.51020974616326 -1.82287849322072 -2.01663746065784 4.44352334153368 -1.83395735178881 -2.00281405956007 4.51020974616326 -1.82508391444202 -2.00231656664217 4.41967465566565
-1.74949100162737 -2.06499902529257 4.60041783823294 -1.80179177831976 -0.912911764581986 2.63657959464174 -1.74949100162737 -2.06499902529257 4.60041783823294 -1.75582085404014 -2.01783876995853 4.53646359925996 -1.74949100162737 -2.06499902529257 4.60041783823294 -1.75653705180488 -2.02003749998534 4.56151276285196
-1.81723617916009 -2.06492635129748 4.34417915712597 -1.84877914787003 -0.911238931248088 2.54810502184894 -1.81723617916009 -2.06492635129748 4.34417915712597 -1.81256821596144 -2.06572753121013 4.26321354535089 -1.81723617916009 -2.06492635129748 4.34417915712597 -1.81550506075548 -2.05702135142121 4.27068265199499
-1.78844559434826 -1.94136280653387 4.42029232671761 -1.82917958013417 -0.864862769311855 2.63632878194112 -1.78844559434826 -1.94136280653387 4.42029232671761 -1.78056098594916 -1.93040211165876 4.35442044248523 -1.78844559434826 -1.94136280653387 4.42029232671761 -1.7835229898389 -1.90942578295505 4.31425125795565
-1.7621285618817 -2.01621746210746 4.46268066356673 -1.80212115797403 -0.912150773083446 2.61488992108716 -1.7621285618817 -2.01621746210746 4.46268066356673 -1.76822798620205 -1.99255475234503 4.44292072185802 -1.7621285618817 -2.01621746210746 4.46268066356673 -1.76923607401199 -1.98095172585513 4.41902596873724
-1.75847765943328 -2.0577764856373 4.45828948419452 -1.79660522375473 -0.897402094804564 2.56252481848201 -1.75847765943328 -2.0577764856373 4.45828948419452 -1.76865406193642 -2.00458975600175 4.44616558125179 -1.75847765943328 -2.0577764856373 4.45828948419452 -1.77022389559036 -1.99198300837346 4.42192778031757
-1.76668216394749 -2.01206405445899 4.54307070751332 -1.80548283361233 -0.871485754993089 2.57852428885707 -1.76668216394749 -2.01206405445899 4.54307070751332 -1.77006266627027 -1.99355983207291 4.51796957346067 -1.76668216394749 -2.01206405445899 4.54307070751332 -1.77177674873739 -1.99221245442276 4.53953169903754
-1.82358292157176 -1.95611701591544 4.53102114002651 -1.85823991023227 -0.842267743509536 2.6368678996227 -1.82358292157176 -1.95611701591544 4.53102114002651 -1.83694361700581 -1.91333409506878 4.56154465931115 -1.82358292157176 -1.95611701591544 4.53102114002651 -1.83772581346323 -1.90368513270259 4.53998453647988
-1.77511745399623 -2.13263425167639 4.70524035625164 -1.80102221485177 -0.989523077210467 2.60838872012948 -1.77511745399623 -2.13263425167639 4.70524035625164 -1.77248753952229 -2.13049198798412 4.63187559057804 -1.77511745399623 -2.13263425167639 4.70524035625164 -1.77318104426628 -2.12088758834988 4.60508712883358
-1.78169497678693 -1.99846849774265 4.46951203824971 -1.81988783923951 -0.851014331488151 2.56520641501616 -1.78169497678693 -1.99846849774265 4.46951203824971 -1.78497508558175 -1.98009666136132 4.46444380920738 -1.78169497678693 -1.99846849774265 4.46951203824971 -1.78640254296082 -1.96825907812638 4.44177275895864
-1.7537826658419 -1.96597140647019 4.52569948574467 -1.79972398235813 -0.817837637531799 2.57617725282251 -1.7537826658419 -1.96597140647019 4.52569948574467 -1.77494648384894 -1.904590932217 4.54281558686374 -1.7537826658419 -1.96597140647019 4.52569948574467 -1.77504766625217 -1.89665363710024 4.5217789065238
-1.76692745818629 -2.00375334846437 4.54344774392114 -1.79970954999406 -0.921374916138011 2.6308547921541 -1.76692745818629 -2.00375334846437 4.54344774392114 -1.77184253232961 -1.99401161297827 4.52186877632503 -1.76692745818629 -2.00375334846437 4.54344774392114 -1.77250343892204 -1.98455947570458 4.50266765284515
-1.77490535345052 -2.07877500029098 4.52274632621181 -1.80927750582691 -0.937055645524102 2.58236804793523 -1.77490535345052 -2.07877500029098 4.52274632621181 -1.77533274754442 -2.09923206078173 4.51806772410226 -1.77490535345052 -2.07877500029098 4.52274632621181 -1.77611651527015 -2.0880521613832 4.4975802935853
-1.83873806345349 -1.97575233093478 4.64013545784354 -1.86318714417184 -0.848875462457498 2.61118285343465 -1.83873806345349 -1.97575233093478 4.64013545784354 -1.83443707503809 -1.97228900715128 4.59766241755564 -1.83873806345349 -1.97575233093478 4.64013545784354 -1.83475204360909 -1.97400525014142 4.61763618102318
-1.77541116159221 -2.07632329123256 4.41537867205377 -1.79887814409687 -0.94591970069611 2.54343324350426 -1.77541116159221 -2.07632329123256 4.41537867205377 -1.76935888575336 -2.09698493027957 4.39793396749206 -1.77541116159221 -2.07632329123256 4.41537867205377 -1.77120937907576 -2.08098715840971 4.37054085433914
-1.84824154369605 -1.96977919306714 4.47584484710085 -1.86782315887768 -0.829812672388275 2.55857952697117 -1.84824154369605 -1.96977919306714 4.47584484710085 -1.85271341371567 -1.94069378805499 4.47030330059744 -1.84824154369605 -1.96977919306714 4.47584484710085 -1.85398915627302 -1.93000315956716 4.44713824796459
-1.78066102295564 -2.0307231268832 4.60607050922504 -1.80737279901419 -0.881766657909075 2.56500264525974 -1.78066102295564 -2.0307231268832 4.60607050922504 -1.77726433531092 -2.00745940947671 4.54807660458234 -1.78066102295564 -2.0307231268832 4.60607050922504 -1.77706801310499 -2.00902951553473 4.5668454367351
-1.90064790766245 -1.89450643706353 4.57453689607176 -1.92046436111051 -0.771130282117167 2.61799252729963 -1.90064790766245 -1.89450643706353 4.57453689607176 -1.91018102621745 -1.85470960777531 4.54356231776037 -1.90064790766245 -1.89450643706353 4.57453689607176 -1.91151397521971 -1.85704826235442 4.56821951238934
-1.84026093466342 -1.86202923404208 4.52201659012445 -1.87426881729829 -0.763652158835401 2.62360275748775 -1.84026093466342 -1.86202923404208 4.52201659012445 -1.85116905006979 -1.81706440595769 4.4983044768461 -1.84026093466342 -1.86202923404208 4.52201659012445 -1.85192906647759 -1.80723679363318 4.47500291222894
-1.80287129842131 -1.97338522454556 4.44506401588352 -1.8155783616537 -0.867981880668578 2.52809621989478 -1.80287129842131 -1.97338522454556 4.44506401588352 -1.79227437367035 -2.00070093846518 4.3957632221624 -1.80287129842131 -1.97338522454556 4.44506401588352 -1.79426985538927 -1.98598366513487 4.37318380085799
-1.77995052104559 -2.03861592986564 4.61359365258786 -1.81325321569666 -0.94723917699174 2.65414806746223 -1.77995052104559 -2.03861592986564 4.61359365258786 -1.78342913626592 -2.02794778876239 4.58553394927998 -1.77995052104559 -2.03861592986564 4.61359365258786 -1.78388438627017 -2.02006955921251 4.56632692216646
-1.7700056816727 -2.10127712401344 4.48130118995535 -1.80838392175133 -0.939777732068867 2.57168442542651 -1.7700056816727 -2.10127712401344 4.48130118995535 -1.76019108468138 -2.1282145579221 4.47020774307029 -1.7700056816727 -2.10127712401344 4.48130118995535 -1.76272401353988 -2.11223950921798 4.44523549717539
-1.79505779292834 -2.04054081307544 4.57743020958245 -1.83243943734307 -0.899425560403689 2.62233437705026 -1.79505779292834 -2.04054081307544 4.57743020958245 -1.80251552829471 -2.01497907684215 4.57021845413388 -1.79505779292834 -2.04054081307544 4.57743020958245 -1.80345420365249 -2.00515665671702 4.55064745646259
-1.74993116114576 -2.11325199184512 4.45212849629842 -1.77752975993471 -0.951491630515677 2.51291181772638 -1.74993116114576 -2.11325199184512 4.45212849629842 -1.74404212971841 -2.13999721119677 4.43538641262209 -1.74993116114576 -2.11325199184512 4.45212849629842 -1.74550222235375 -2.12730609701968 4.41352530029816
-1.80909642311378 -1.95922986321232 4.48820737271027 -1.83737573928135 -0.880532889214866 2.62464493856462 -1.80909642311378 -1.95922986321232 4.48820737271027 -1.80257248516773 -1.97528553933931 4.48061805306325 -1.80909642311378 -1.95922986321232 4.48820737271027 -1.80456260859609 -1.96074986550653 4.45337952333122
-1.82215245684939 -1.96365406662124 4.49606788228458 -1.86623246055674 -0.853306523253939 2.65616196636918 -1.82215245684939 -1.96365406662124 4.49606788228458 -1.82166863345799 -1.95246628307643 4.48399501978915 -1.82215245684939 -1.96365406662124 4.49606788228458 -1.8238268979871 -1.93707057274788 4.4553463109505
-1.78649430913653 -1.92611007739409 4.3051298516397 -1.81518513173194 -0.841688742042251 2.55658585800746 -1.78649430913653 -1.92611007739409 4.3051298516397 -1.78771454779736 -1.89509453709918 4.23442309078461 -1.78649430913653 -1.92611007739409 4.3051298516397 -1.78932671856501 -1.8915169517257 4.24456836079317
-1.78774438942664 -2.02865210397196 4.42216224095914 -1.80712791356659 -0.939958223129599 2.5833721116235 -1.78774438942664 -2.02865210397196 4.42216224095914 -1.79274910540794 -2.01205274317677 4.41214011174653 -1.78774438942664 -2.02865210397196 4.42216224095914 -1.79367797838789 -1.997352613684 4.37882873464493
