"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_gama1" "MLE_gama2" "MLE_gama3" "MLE_C_beta1" "MLE_C_beta2" "MLE_C_beta3" "MLE_C_gama1" "MLE_C_gama2" "MLE_C_gama3" "SMLE_beta1" "SMLE_beta2" "SMLE_beta3" "SMLE_gama1" "SMLE_gama2" "SMLE_gama3" "SMLE_C_beta1" "SMLE_C_beta2" "SMLE_C_beta3" "SMLE_C_gama1" "SMLE_C_gama2" "SMLE_C_gama3" "MDPDE_beta1" "MDPDE_beta2" "MDPDE_beta3" "MDPDE_gama1" "MDPDE_gama2" "MDPDE_gama3" "MDPDE_C_beta1" "MDPDE_C_beta2" "MDPDE_C_beta3" "MDPDE_C_gama1" "MDPDE_C_gama2" "MDPDE_C_gama3"
0.806160347051215 -1.15484528912161 -1.19824062967902 3.6906601446734 0.160553907974877 2.05388641210331 0.516833675933254 -0.688664605965805 -0.999387156166274 1.84516399396698 -1.71057255392719 3.46385544265943 0.806160347051215 -1.15484528912161 -1.19824062967902 3.6906601446734 0.160553907974877 2.05388641210331 0.83554392077133 -1.17831866389946 -1.22540741676098 3.68409379414262 0.14817275723398 1.98205637816318 0.806160347051215 -1.15484528912161 -1.19824062967902 3.6906601446734 0.160553907974877 2.05388641210331 0.83378848347443 -1.17738914283357 -1.22380557328893 3.66257743455887 0.150149808220916 2.00580099040256
0.764901224962368 -1.35853639351452 -1.10161550538649 5.9488471515593 -1.111944021565 -1.15121791275934 0.268393396160498 -0.800529196903432 -0.630475673908339 1.95165872953991 -0.182720547605411 1.41353225492395 0.764901224962368 -1.35853639351452 -1.10161550538649 5.9488471515593 -1.111944021565 -1.15121791275934 0.776905705366018 -1.40516414291211 -1.08664490848986 6.92484577735251 -2.34376219449035 -2.83312411360045 0.764901224962368 -1.35853639351452 -1.10161550538649 5.9488471515593 -1.111944021565 -1.15121791275934 0.777149789873497 -1.40528646230655 -1.0864128467389 6.92299286185075 -2.34672012129451 -2.83974067106844
0.88140633832372 -1.43036749443351 -1.11194221972076 3.40838900531911 1.42377654440925 0.616743039600847 0.350385055356403 -0.751831325444351 -0.733490128357841 1.17221154446742 -0.0631718007549143 2.54578419462343 0.88140633832372 -1.43036749443351 -1.11194221972076 3.40838900531911 1.42377654440925 0.616743039600847 0.918570941399638 -1.47706775889663 -1.14528836676531 3.16563068324591 1.59649866498049 0.967151460560348 0.88140633832372 -1.43036749443351 -1.11194221972076 3.40838900531911 1.42377654440925 0.616743039600847 0.918781827108319 -1.47620723798349 -1.14724271686968 3.17541457483609 1.57884005777483 0.943723815935631
0.716680924192557 -1.28425023985875 -0.977895066621637 4.44220861398674 0.807742529584155 -0.659797842450522 0.231415647738214 -0.738014738053139 -0.531937537256917 1.86348802987553 0.0654713762868383 1.48123748125589 0.716680924192557 -1.28425023985875 -0.977895066621637 4.44220861398674 0.807742529584155 -0.659797842450522 0.745599583632089 -1.30908082856562 -1.00252864281736 4.49898572231181 0.662015877960951 -0.799089552041828 0.716680924192557 -1.28425023985875 -0.977895066621637 4.44220861398674 0.807742529584155 -0.659797842450522 0.744774371449926 -1.30799110372175 -1.00159708074886 4.4800659333597 0.676524727712454 -0.783424564720901
0.90734080409282 -1.18070560657522 -1.30226144054878 3.32688707263317 0.681098583715147 2.12630046790758 0.492607457443816 -0.647824633365585 -0.970090180660586 1.41127329481834 -1.19547917329209 3.39729457857349 0.90734080409282 -1.18070560657522 -1.30226144054878 3.32688707263317 0.681098583715147 2.12630046790758 0.965847477831876 -1.24411972553726 -1.35417994125437 3.09530783249672 0.933371163663349 2.29637400293601 0.90734080409282 -1.18070560657522 -1.30226144054878 3.32688707263317 0.681098583715147 2.12630046790758 0.96559040178598 -1.24478583737412 -1.35305737437283 3.07300011967134 0.941027501770576 2.32086928441332
0.580986037353633 -1.11525372440945 -0.962327767203324 3.16743651685637 0.901788369042563 1.50806462715697 0.0958236060429514 -0.581010800978358 -0.472757196058533 2.1909908069218 -0.169388760248603 1.38458284422045 0.580986037353633 -1.11525372440945 -0.962327767203324 3.16743651685637 0.901788369042563 1.50806462715697 0.5207161897722 -1.03643279444289 -0.875037792371911 3.15874398967858 0.825095918902089 2.39746162575985 0.580986037353633 -1.11525372440945 -0.962327767203324 3.16743651685637 0.901788369042563 1.50806462715697 0.515704964857159 -1.03273905506494 -0.872953287370556 3.1349802573677 0.865203444487025 2.28045989684769
0.848722694884004 -1.23742337136362 -1.19437986882179 3.35757673237254 1.9877292504719 0.851965157628173 0.390798780028629 -0.825399478259167 -0.693960407535492 1.92308893912867 -0.424695771784528 2.09563234806286 0.848722694884004 -1.23742337136362 -1.19437986882179 3.35757673237254 1.9877292504719 0.851965157628173 0.777878197113113 -1.17199092967242 -1.13260735866267 4.24697724684084 1.47437626616714 -0.219795551975487 0.848722694884004 -1.23742337136362 -1.19437986882179 3.35757673237254 1.9877292504719 0.851965157628173 0.774720521095025 -1.17120002228855 -1.12688112114038 4.33213675926923 1.33010584144516 -0.329233499864342
0.747114426035273 -1.09550469116436 -1.1674408693842 3.60968284685466 1.10309552988941 0.802676832037442 0.247634561378235 -0.525358432180792 -0.679635257238891 1.85223952667555 -1.01293334656938 2.50801950218105 0.747114426035273 -1.09550469116436 -1.1674408693842 3.60968284685466 1.10309552988941 0.802676832037442 0.726412926999251 -1.07858278266276 -1.14090546977462 3.35412652610728 1.14097024568589 1.12912503071676 0.747114426035273 -1.09550469116436 -1.1674408693842 3.60968284685466 1.10309552988941 0.802676832037442 0.729268135696059 -1.07848229493564 -1.14641304749251 3.39691303387974 1.11051008330941 1.0746717562615
0.76842636575657 -1.16283584988134 -1.07484070782117 4.46649109042793 0.773027066263034 0.425659529504044 0.257518712999844 -0.55196811712585 -0.68539622976876 1.30350325665074 0.205611115917562 2.50845415556903 0.76842636575657 -1.16283584988134 -1.07484070782117 4.46649109042793 0.773027066263034 0.425659529504044 0.748054995003659 -1.15811599116535 -1.0577711383582 4.64490230684645 0.567508953932 0.253132598428119 0.76842636575657 -1.16283584988134 -1.07484070782117 4.46649109042793 0.773027066263034 0.425659529504044 0.74964381156896 -1.15965399422872 -1.05870438290429 4.65378673979152 0.546151684140052 0.229934576037782
0.82081520688123 -1.16631046221368 -1.40753406349571 3.4708952476438 1.35481283540542 1.36948719772648 0.360466656590469 -0.681333642488326 -0.930526711501682 2.00626416728822 -0.936495545306214 2.17871575059539 0.82081520688123 -1.16631046221368 -1.40753406349571 3.4708952476438 1.35481283540542 1.36948719772648 0.882155556442172 -1.23128261856484 -1.46109377418889 3.04181398408297 1.65257928408159 1.80364045927005 0.82081520688123 -1.16631046221368 -1.40753406349571 3.4708952476438 1.35481283540542 1.36948719772648 0.881728291067599 -1.23113178543449 -1.46032079610196 3.06864685140063 1.62189965178752 1.76705046740342
