"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_beta3" "se_MLE_C_gama1" "se_MLE_C_gama2" "se_MLE_C_gama3" "se_SMLE_beta1" "se_SMLE_beta2" "se_SMLE_beta3" "se_SMLE_gama1" "se_SMLE_gama2" "se_SMLE_gama3" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_beta3" "se_SMLE_C_gama1" "se_SMLE_C_gama2" "se_SMLE_C_gama3" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_beta3" "se_MDPDE_gama1" "se_MDPDE_gama2" "se_MDPDE_gama3" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_beta3" "se_MDPDE_C_gama1" "se_MDPDE_C_gama2" "se_MDPDE_C_gama3"
0.0502595745968376 0.0616463158739073 0.0637185915685057 0.270728042895643 0.36837229792775 0.377208569765139 0.133389467694745 0.164232218773664 0.155131449384991 0.25343119072948 0.350081522969229 0.361351530296061 0.0502595745968376 0.0616463158739073 0.0637185915685057 0.270728042895643 0.36837229792775 0.377208569765139 0.050582290779285 0.0636995421062336 0.0674869785249053 0.274074346797624 0.372793800473606 0.381609416689509 0.0502595745968376 0.0616463158739073 0.0637185915685057 0.270728042895643 0.36837229792775 0.377208569765139 0.0511123841589084 0.0635786381375226 0.0663388373084383 0.275221509428269 0.374467794543462 0.383410272344869
0.0491126035086824 0.058906288837587 0.0565789228783809 0.270601258937666 0.368485784512686 0.37750903383537 0.105702672630966 0.140404872175583 0.132360065589381 0.259828981475722 0.353114655929682 0.364007791317665 0.0491126035086824 0.058906288837587 0.0565789228783809 0.270601258937666 0.368485784512686 0.37750903383537 0.0452561182903758 0.0578141527833436 0.0582091405852366 0.276060659335405 0.375414359764994 0.384447593166427 0.0491126035086824 0.058906288837587 0.0565789228783809 0.270601258937666 0.368485784512686 0.37750903383537 0.0448343551497421 0.0584215138884262 0.0596315402444502 0.275848333587285 0.375010579079428 0.383977795083079
0.0439792750572049 0.0529454200751983 0.0529549939116099 0.271224576286648 0.369012950567271 0.37792498101534 0.124097205992986 0.155681023724845 0.147437753414699 0.254414002183354 0.349342750807584 0.360634455202242 0.0439792750572049 0.0529454200751983 0.0529549939116099 0.271224576286648 0.369012950567271 0.37792498101534 0.0438539149844206 0.0528907788270325 0.0531197816975151 0.273397341192861 0.371965563745529 0.380947997797644 0.0439792750572049 0.0529454200751983 0.0529549939116099 0.271224576286648 0.369012950567271 0.37792498101534 0.0442084841504066 0.0530901852877757 0.0530150732892378 0.274517840378162 0.373539551572234 0.382587167636067
0.0474258870334993 0.0564571072727065 0.0537335814075268 0.27067245988547 0.368620264591387 0.377636534225021 0.112274358397384 0.146042492047175 0.138186268911098 0.257608562806113 0.351069076668092 0.36210988297105 0.0474258870334993 0.0564571072727065 0.0537335814075268 0.27067245988547 0.368620264591387 0.377636534225021 0.0473172693184325 0.057375582249222 0.0550605377329773 0.27415163427604 0.373253498699078 0.382388787693213 0.0474258870334993 0.0564571072727065 0.0537335814075268 0.27067245988547 0.368620264591387 0.377636534225021 0.0474632501656252 0.0576496435872632 0.0553625370765792 0.274082792702812 0.373157723000407 0.382291170255226
0.045400874583543 0.0582076555973363 0.0577953394228363 0.271179213009949 0.368761144405897 0.377629583696858 0.109602655144834 0.146003045013791 0.137368282665558 0.258561757465443 0.351212033104128 0.362292473976673 0.045400874583543 0.0582076555973363 0.0577953394228363 0.271179213009949 0.368761144405897 0.377629583696858 0.0471414122464256 0.0585182276881075 0.0570222437330569 0.274292031434557 0.373250002651589 0.382318495294562 0.045400874583543 0.0582076555973363 0.0577953394228363 0.271179213009949 0.368761144405897 0.377629583696858 0.0471732132628872 0.0589591865956974 0.0576337246076317 0.274246991675543 0.373150522561858 0.382206415532315
0.0457703813225359 0.0594907234210174 0.0586125726060589 0.271130570257441 0.368661527096636 0.377562354094905 0.105977876639074 0.143570311811326 0.134823112672892 0.26043575975012 0.353534899885145 0.364442256172373 0.0457703813225359 0.0594907234210174 0.0586125726060589 0.271130570257441 0.368661527096636 0.377562354094905 0.04528217333053 0.0604610759918012 0.060014958308825 0.276062701286683 0.37522386012492 0.384274210762871 0.0457703813225359 0.0594907234210174 0.0586125726060589 0.271130570257441 0.368661527096636 0.377562354094905 0.0450122949722263 0.0612735484962333 0.0612405640205476 0.275826570900178 0.374792901211564 0.383804952178815
0.0459682058802504 0.0561140762127699 0.0576050823820657 0.271096978998551 0.368815364292172 0.377674876316057 0.11517002691025 0.148383026593011 0.141180786854784 0.259180006708322 0.354732403975883 0.365308638294264 0.0459682058802504 0.0561140762127699 0.0576050823820657 0.271096978998551 0.368815364292172 0.377674876316057 0.0467347858765775 0.0565893507833435 0.0575353909030991 0.274364212981535 0.373359275737052 0.382383705639516 0.0459682058802504 0.0561140762127699 0.0576050823820657 0.271096978998551 0.368815364292172 0.377674876316057 0.0467369020700523 0.0568211510747009 0.0580412148262441 0.274315298712644 0.373270836004478 0.38227439677241
0.044630944825413 0.0562740817429354 0.0546105249629708 0.27114410469477 0.368833201056283 0.377757896641472 0.112855602244931 0.145527865222583 0.138814471133995 0.256235149702543 0.348646553690046 0.360008297485759 0.044630944825413 0.0562740817429354 0.0546105249629708 0.27114410469477 0.368833201056283 0.377757896641472 0.0449770662740722 0.0571531888124249 0.055465573651275 0.274495131846132 0.373380580813124 0.382440179461632 0.044630944825413 0.0562740817429354 0.0546105249629708 0.27114410469477 0.368833201056283 0.377757896641472 0.0449420397945922 0.0577700649340548 0.0563362169255453 0.274466746140447 0.373275317770313 0.382320401130378
0.043771536893143 0.0569904436003331 0.0586024087283071 0.271363903109629 0.368881888023663 0.377638690777556 0.120498446570324 0.151628376251472 0.143297792157542 0.257013821178041 0.353137722320821 0.363848867005754 0.043771536893143 0.0569904436003331 0.0586024087283071 0.271363903109629 0.368881888023663 0.377638690777556 0.045071949201791 0.0595705222912959 0.061804486468915 0.27790994154318 0.377737047843339 0.386668162618611 0.043771536893143 0.0569904436003331 0.0586024087283071 0.271363903109629 0.368881888023663 0.377638690777556 0.0388455373165769 0.0650256210579216 0.0763425863537555 0.272169516048381 0.368888575846425 0.376089036363655
0.0448075838259412 0.0562485699691443 0.0551289290315121 0.271166381560739 0.368868492733278 0.377775563015536 0.122468287198504 0.159771691029886 0.150618248969327 0.255124165248781 0.347787878198629 0.359455313924575 0.0448075838259412 0.0562485699691443 0.0551289290315121 0.271166381560739 0.368868492733278 0.377775563015536 0.0446619280705568 0.0550628352644896 0.0536931086310451 0.273289898587865 0.371851736423405 0.380864643775214 0.0448075838259412 0.0562485699691443 0.0551289290315121 0.271166381560739 0.368868492733278 0.377775563015536 0.0447202726321315 0.0550621668464235 0.0536920708956126 0.274450606176997 0.373447318937097 0.382508865540332
