"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_C_beta1" "se_MLE_C_beta2" "se_MLE_C_beta3" "se_MLE_C_gama1" "se_MLE_C_gama2" "se_MLE_C_gama3" "se_SMLE_beta1" "se_SMLE_beta2" "se_SMLE_beta3" "se_SMLE_gama1" "se_SMLE_gama2" "se_SMLE_gama3" "se_SMLE_C_beta1" "se_SMLE_C_beta2" "se_SMLE_C_beta3" "se_SMLE_C_gama1" "se_SMLE_C_gama2" "se_SMLE_C_gama3" "se_MDPDE_beta1" "se_MDPDE_beta2" "se_MDPDE_beta3" "se_MDPDE_gama1" "se_MDPDE_gama2" "se_MDPDE_gama3" "se_MDPDE_C_beta1" "se_MDPDE_C_beta2" "se_MDPDE_C_beta3" "se_MDPDE_C_gama1" "se_MDPDE_C_gama2" "se_MDPDE_C_gama3"
0.0352447246549028 0.0424215116404034 0.0415303370181019 0.19137086571035 0.260547429036945 0.266901403080877 0.0838626868788703 0.1060894078028 0.100142059163401 0.18150736021274 0.249003140424611 0.256652477427579 0.0352447246549028 0.0424215116404034 0.0415303370181019 0.19137086571035 0.260547429036945 0.266901403080877 0.0349180987007259 0.0427871820559454 0.0424963777518726 0.19381876477818 0.263807431823966 0.27021109271675 0.0352447246549028 0.0424215116404034 0.0415303370181019 0.19137086571035 0.260547429036945 0.266901403080877 0.035103650224423 0.0428473259194126 0.0423751948086566 0.19465891731122 0.264988992944486 0.271440847661399
0.0328173079522252 0.0410488238487183 0.0415246133817015 0.191683556630493 0.260736053158036 0.267005801228305 0.0781114447796838 0.0999256148991501 0.0945812096514629 0.183482759843692 0.251000350888911 0.258477689049446 0.0328173079522252 0.0410488238487183 0.0415246133817015 0.191683556630493 0.260736053158036 0.267005801228305 0.032681355242665 0.0428084243453753 0.0449474447478636 0.195158993237814 0.26529807727001 0.271570695766871 0.0328173079522252 0.0410488238487183 0.0415246133817015 0.191683556630493 0.260736053158036 0.267005801228305 0.0328444497831614 0.0429084415311021 0.0449253573755957 0.195975109868268 0.266425889938781 0.272734953932664
0.0356653354141287 0.0444884124548465 0.0430488370010404 0.191323560041643 0.260412562271056 0.266766942430029 0.0814650429885431 0.107473758944613 0.101312587825266 0.181789466112546 0.247302281836381 0.255326269035639 0.0356653354141287 0.0444884124548465 0.0430488370010404 0.191323560041643 0.260412562271056 0.266766942430029 0.0353017361373018 0.0448004955127214 0.0436990432015024 0.193768365861217 0.263661176366183 0.270093243227451 0.0356653354141287 0.0444884124548465 0.0430488370010404 0.191323560041643 0.260412562271056 0.266766942430029 0.0354662665885131 0.0448764980492084 0.0436986947946529 0.194612740490386 0.264839204312879 0.271312644835574
0.0337927531589776 0.0424756207994955 0.0426126072058085 0.191595712550407 0.260630422428597 0.266922771012313 0.078566011827751 0.101028952369362 0.0956513142136176 0.183270047804381 0.250548369796357 0.2580890701386 0.0337927531589776 0.0424756207994955 0.0426126072058085 0.191595712550407 0.260630422428597 0.266922771012313 0.0337260339828777 0.0433479757637666 0.0441673438415139 0.195058950271271 0.265260350752042 0.271632407977793 0.0337927531589776 0.0424756207994955 0.0426126072058085 0.191595712550407 0.260630422428597 0.266922771012313 0.0338743281897392 0.0434852042834771 0.0442471939750447 0.19587466076122 0.266385587977182 0.272792071680951
0.0306674391997793 0.0383512823132621 0.0380154076978268 0.191849198173473 0.260941237980272 0.267216024103174 0.0760269511792466 0.103248305700628 0.0967240249378077 0.183662612256296 0.249162246564557 0.256944027653695 0.0306674391997793 0.0383512823132621 0.0380154076978268 0.191849198173473 0.260941237980272 0.267216024103174 0.0313466280535329 0.0386302950879979 0.0377704419378668 0.194143654557407 0.26415488216021 0.270552493762351 0.0306674391997793 0.0383512823132621 0.0380154076978268 0.191849198173473 0.260941237980272 0.267216024103174 0.031374263953172 0.0387916654383443 0.0380164757482997 0.194105897277251 0.264092844433933 0.270484614031097
0.0317903806680006 0.0415318129014821 0.0402364874797684 0.191724293255388 0.260669349891193 0.266986871991068 0.073192615036303 0.101423105164597 0.0949002306389617 0.183730404636763 0.24767301629689 0.255924153493937 0.0317903806680006 0.0415318129014821 0.0402364874797684 0.191724293255388 0.260669349891193 0.266986871991068 0.0311347696924442 0.0418440895933018 0.0406766158262975 0.194189528504612 0.263907095273937 0.270311907223363 0.0317903806680006 0.0415318129014821 0.0402364874797684 0.191724293255388 0.260669349891193 0.266986871991068 0.0313040069126896 0.0418349776713668 0.0405870210013057 0.195043448478962 0.265097740840454 0.27154113053528
0.0336082710944976 0.0424380803507518 0.0417802966081509 0.191587888814229 0.260629609886751 0.266939992746008 0.0822057832170574 0.108969264307895 0.102583097216489 0.182042655859131 0.24773071765546 0.255726395633426 0.0336082710944976 0.0424380803507518 0.0417802966081509 0.191587888814229 0.260629609886751 0.266939992746008 0.0344312666553369 0.0437962651609464 0.043234087521977 0.193888366629436 0.263759696125981 0.270161660830373 0.0336082710944976 0.0424380803507518 0.0417802966081509 0.191587888814229 0.260629609886751 0.266939992746008 0.0343937712533867 0.0441892343135673 0.0438245655197606 0.193863977124715 0.263681770505251 0.270069174991525
0.0340845323948384 0.0400583040877369 0.038263760107719 0.191375199574697 0.260646751201481 0.26704669548943 0.0847170348773564 0.107170350149395 0.101244738051837 0.181371356107965 0.248795955709494 0.256525177452434 0.0340845323948384 0.0400583040877369 0.038263760107719 0.191375199574697 0.260646751201481 0.26704669548943 0.0346783164454757 0.0408621322544113 0.0390746337911941 0.192837027781934 0.262668997053084 0.269138873895819 0.0340845323948384 0.0400583040877369 0.038263760107719 0.191375199574697 0.260646751201481 0.26704669548943 0.0347719013399428 0.0409096085402483 0.0390601901909834 0.193642826263858 0.26379161481463 0.270303138073791
0.0340586156634382 0.0428901034865981 0.0422029003318866 0.191538378332771 0.260590222916978 0.266910604131174 0.0803864705065688 0.103377894970094 0.0977305689801413 0.182855016302086 0.250111850001546 0.257692405870725 0.0340586156634382 0.0428901034865981 0.0422029003318866 0.191538378332771 0.260590222916978 0.266910604131174 0.0343231861901833 0.0439579596742929 0.043616864597683 0.194968199878197 0.265204078460061 0.27163586377392 0.0340586156634382 0.0428901034865981 0.0422029003318866 0.191538378332771 0.260590222916978 0.266910604131174 0.0341388393310067 0.0444608196190007 0.0445431529985352 0.194814870154638 0.264916250047425 0.2713115414839
0.0353238596625631 0.0433166445550969 0.042881918715376 0.191408085724579 0.260524092306269 0.266853308400017 0.0859762768190002 0.108671833087739 0.102593842396418 0.180918644112877 0.248309673853631 0.256081841466284 0.0353238596625631 0.0433166445550969 0.042881918715376 0.191408085724579 0.260524092306269 0.266853308400017 0.0354670680379762 0.0442048069886282 0.0443661465033795 0.193793039189243 0.263713927488684 0.270095432496232 0.0353238596625631 0.0433166445550969 0.042881918715376 0.191408085724579 0.260524092306269 0.266853308400017 0.0356390767647808 0.0442015840212618 0.0441614502856838 0.194631262917431 0.264894825657626 0.271325201438798
0.0323301364459253 0.0409050620473024 0.0420137504774808 0.191750503367759 0.260764706547763 0.266992845583204 0.0805534604899835 0.105238676020526 0.0993076092659466 0.182737570708172 0.24934297956652 0.257062743331298 0.0323301364459253 0.0409050620473024 0.0420137504774808 0.191750503367759 0.260764706547763 0.266992845583204 0.033157033890627 0.042428770173732 0.0438676816043367 0.194052802161559 0.263882644400535 0.270172044494315 0.0323301364459253 0.0409050620473024 0.0420137504774808 0.191750503367759 0.260764706547763 0.266992845583204 0.0334315943697171 0.0423859428473729 0.0434332718235755 0.194887186704555 0.265069296145542 0.271417881755794
